profile,config_id,trade_id,trade_date,entry_ts,split,confidence_score,risk_fraction,drawdown_before,losing_streak_before,margin_cap_lots,risk_cap_lots,lots,gross_pnl_rupees,total_cost_rupees,net_pnl_rupees,turnover_rupees,margin_rupees,equity_before,equity_after,margin_utilization
max_return_dd_0.5%,4788,1138,2026-04-20,2026-04-20 05:35:00+00:00,confirmation_2025_2026,0.0694444444444444,0.0,-0.0016859600798153629,0,4,0,0,0.0,0.0,0.0,0.0,0.0,1068230.893909949,1068230.893909949,0.0
max_return_dd_0.5%,4788,1140,2026-04-27,2026-04-27 08:39:00+00:00,confirmation_2025_2026,0.6527777777777778,0.025,-0.0016859600798153629,0,4,9,4,585.0000000000018,715.4222308595703,-130.42223085956846,140749.05969433635,310047.21781007707,1068230.893909949,1068100.4716790896,0.2902436351332615
max_return_dd_0.5%,4788,1143,2026-05-05,2026-05-05 07:22:00+00:00,confirmation_2025_2026,0.4861111111111111,0.025,-0.001807846036238403,1,5,4,4,65.00000000000104,408.7903661853705,-343.79036618536946,44347.08722995662,290713.64085450995,1068100.4716790896,1067756.6813129042,0.27217817851676296
max_return_dd_0.5%,4788,1146,2026-05-18,2026-05-18 07:22:00+00:00,confirmation_2025_2026,0.2083333333333333,0.0,-0.002129134955430656,0,4,0,0,0.0,0.0,0.0,0.0,0.0,1067756.6813129042,1067756.6813129042,0.0
max_return_dd_0.5%,4788,1148,2026-05-25,2026-05-25 07:14:00+00:00,confirmation_2025_2026,0.3194444444444444,0.0,-0.002129134955430656,0,4,0,0,0.0,0.0,0.0,0.0,0.0,1067756.6813129042,1067756.6813129042,0.0
max_return_dd_0.5%,4788,1150,2026-06-08,2026-06-08 05:40:00+00:00,confirmation_2025_2026,0.2638888888888889,0.0,-0.002129134955430656,0,4,0,0,0.0,0.0,0.0,0.0,0.0,1067756.6813129042,1067756.6813129042,0.0
max_return_dd_0.5%,4788,1152,2026-06-16,2026-06-16 08:12:00+00:00,confirmation_2025_2026,0.8055555555555556,0.025,-0.002129134955430656,0,5,3,3,585.0000000000008,303.3113652636748,281.688634736326,20164.326643145418,216782.92099314873,1067756.6813129042,1068038.3699476405,0.20302651792035087
max_return_dd_0.5%,4788,1154,2026-06-22,2026-06-22 05:00:00+00:00,confirmation_2025_2026,0.4861111111111111,0.025,-0.0018658831429748668,0,4,8,4,520.0000000000018,493.43998122885716,26.560018771144655,105478.67935696628,304150.9473493237,1068038.3699476405,1068064.9299664116,0.28477530012731134
max_return_dd_0.5%,4788,1156,2026-06-30,2026-06-30 07:03:00+00:00,confirmation_2025_2026,0.4027777777777778,0.025,-0.0018410615058260804,0,5,5,5,1104.999999999999,440.5744178853013,664.4255821146978,61753.53324291361,364745.9879175204,1068064.9299664116,1068729.3555485262,0.3415016987113236
max_return_dd_1.0%,8484,886,2021-03-31,2021-03-31 06:12:00+00:00,discovery_2021_2023,0.3888888888888889,0.04,0.0,0,8,12,8,-930.0000000000068,2116.892945357551,-3046.892945357558,310649.47494730435,491268.6027442479,1000000.0,996953.1070546424,0.4912686027442479
max_return_dd_1.0%,8484,888,2021-04-15,2021-04-15 06:08:00+00:00,discovery_2021_2023,0.2361111111111111,0.04,-0.0030468929453576488,0,8,7,7,2808.7500000000027,1472.5449437440413,1336.2050562559614,122581.75827338314,394315.4080065065,996953.1070546424,998289.3121108983,0.39552051667851845
max_return_dd_1.0%,8484,890,2021-04-28,2021-04-28 06:10:00+00:00,discovery_2021_2023,0.2777777777777778,0.04,-0.0017106878891016697,0,8,10,8,-2790.0000000000036,1430.9891254494685,-4220.989125449472,261697.88870498037,480181.58615046233,998289.3121108983,994068.3229854489,0.48100443461135617
max_return_dd_1.0%,8484,891,2021-04-29,2021-04-29 06:49:00+00:00,discovery_2021_2023,0.0694444444444444,0.0,-0.005931677014551107,0,8,0,0,0.0,0.0,0.0,0.0,0.0,994068.3229854489,994068.3229854489,0.0
max_return_dd_1.0%,8484,894,2021-05-12,2021-05-12 07:23:00+00:00,discovery_2021_2023,0.5277777777777778,0.04,-0.005931677014551107,0,8,5,5,5662.499999999999,504.3504757930705,5158.149524206929,40230.42924774802,280159.54749865993,994068.3229854489,999226.4725096558,0.28183127962197513
max_return_dd_1.0%,8484,896,2021-06-03,2021-06-03 07:57:00+00:00,discovery_2021_2023,0.9722222222222222,0.04,-0.0007735274903442058,0,8,5,5,-7106.25,553.5855979181779,-7659.835597918178,49565.78284622738,293413.6469001069,999226.4725096558,991566.6369117376,0.2936407861204574
max_return_dd_1.0%,8484,898,2021-06-17,2021-06-17 05:41:00+00:00,discovery_2021_2023,0.375,0.04,-0.008433363088262369,1,8,5,5,-974.9999999999991,522.7489742834609,-1497.74897428346,55357.49007297456,295444.48286482727,991566.6369117376,990068.8879374542,0.2979572646625117
max_return_dd_1.0%,8484,900,2021-07-08,2021-07-08 08:32:00+00:00,discovery_2021_2023,0.7916666666666666,0.04,-0.009931112062545822,0,8,4,4,6989.999999999999,370.7637544954091,6619.2362455045895,19746.216778066027,233230.3404867786,990068.8879374542,996688.1241829587,0.23556981067514618
max_return_dd_1.0%,8484,901,2021-07-15,2021-07-15 05:17:00+00:00,discovery_2021_2023,0.9583333333333334,0.04,-0.0033118758170412876,0,8,5,5,599.9999999999999,445.34165985087543,154.65834014912446,48927.98962007767,293261.4147425243,996688.1241829587,996842.7825231078,0.2942358874627178
max_return_dd_1.0%,8484,902,2021-07-29,2021-07-29 08:29:00+00:00,discovery_2021_2023,0.7638888888888888,0.04,-0.003157217476892127,0,12,6,6,2744.9999999999995,353.14353677241746,2391.856463227582,17924.9563991319,233899.34187171242,996842.7825231078,999234.6389863354,0.23464015185994527
max_return_dd_1.0%,8484,903,2021-08-12,2021-08-12 08:08:00+00:00,discovery_2021_2023,0.9027777777777778,0.04,-0.0007653610136646449,0,12,6,6,5445.000000000001,352.2453358082605,5092.754664191741,19694.605663074635,239104.21639416384,999234.6389863354,1004327.3936505271,0.2392873576087404
max_return_dd_1.0%,8484,904,2021-08-26,2021-08-26 05:40:00+00:00,discovery_2021_2023,0.2222222222222222,0.04,0.0,0,12,7,7,3132.4999999999995,394.3480083919558,2738.1519916080438,41142.53491678787,287758.71559186245,1004327.3936505271,1007065.5456421352,0.2865188358010605
max_return_dd_1.0%,8484,905,2021-09-02,2021-09-02 05:57:00+00:00,discovery_2021_2023,0.4166666666666667,0.04,0.0,0,12,7,7,-454.9999999999992,417.24483799119076,-872.24483799119,44226.34528402968,292409.5785724525,1007065.5456421352,1006193.300804144,0.2903580405841443
max_return_dd_1.0%,8484,908,2021-09-23,2021-09-23 06:04:00+00:00,discovery_2021_2023,0.2638888888888889,0.04,-0.000866125190922884,0,11,7,7,1697.5000000000005,416.45893378136986,1281.0410662186305,44848.41339390898,302422.41133387655,1006193.300804144,1007474.3418703626,0.3005609469792556
max_return_dd_1.0%,8484,909,2021-09-30,2021-09-30 07:51:00+00:00,discovery_2021_2023,0.8055555555555556,0.04,0.0,0,11,9,9,5849.999999999999,539.5224006361908,5310.477599363809,67302.33035885252,390709.95050901844,1007474.3418703626,1012784.8194697264,0.38781131615091124
max_return_dd_1.0%,8484,911,2021-10-14,2021-10-14 07:37:00+00:00,discovery_2021_2023,1.0,0.04,0.0,0,11,7,7,-2782.5000000000014,427.6838666419766,-3210.183866641978,44098.89698901151,310289.7551036363,1012784.8194697264,1009574.6356030845,0.30637283373391966
max_return_dd_1.0%,8484,912,2021-10-21,2021-10-21 05:22:00+00:00,discovery_2021_2023,0.5,0.04,-0.0031696603315231053,0,11,12,11,5994.999999999999,772.6319774126523,5222.368022587347,136256.6747766498,499998.3148976516,1009574.6356030845,1014797.0036256718,0.4952564151920974
max_return_dd_1.0%,8484,913,2021-11-03,2021-11-03 07:52:00+00:00,discovery_2021_2023,0.75,0.04,0.0,0,11,8,8,6600.000000000002,447.76770338687857,6152.232296613123,51743.89078912501,350582.6027948463,1014797.0036256718,1020949.235922285,0.3454706720085722
max_return_dd_1.0%,8484,914,2021-11-18,2021-11-18 06:18:00+00:00,discovery_2021_2023,0.4027777777777778,0.04,0.0,0,11,10,10,2399.9999999999995,584.2049042632976,1815.795095736702,92746.82530296524,436197.1687470746,1020949.235922285,1022765.0310180217,0.42724667730715465
max_return_dd_1.0%,8484,919,2021-12-23,2021-12-23 05:46:00+00:00,discovery_2021_2023,0.6805555555555556,0.04,0.0,0,12,9,9,-5557.500000000001,571.2273904282524,-6128.727390428254,88703.21050229101,382110.3463047085,1022765.0310180217,1016636.3036275934,0.3736052120635864
max_return_dd_1.0%,8484,920,2021-12-30,2021-12-30 07:12:00+00:00,discovery_2021_2023,0.7777777777777778,0.04,-0.005992312216939966,0,11,7,7,2835.000000000002,396.7974597754094,2438.2025402245927,36602.728476808814,298122.20380186505,1016636.3036275934,1019074.5061678181,0.29324371236606056
max_return_dd_1.0%,8484,922,2022-01-13,2022-01-13 07:09:00+00:00,discovery_2021_2023,0.8472222222222222,0.04,-0.0036083799683004347,0,11,8,8,4380.0,448.778408965595,3931.221591034405,45414.52419319479,354212.1134356234,1019074.5061678181,1023005.7277588525,0.34758215546733817
max_return_dd_1.0%,8484,927,2022-02-10,2022-02-10 07:33:00+00:00,discovery_2021_2023,0.6388888888888888,0.04,0.0,0,11,8,8,3700.0,444.6216292555331,3255.378370744467,44051.32337170547,342972.8726307876,1023005.7277588525,1026261.1061295969,0.33525997296432997
max_return_dd_1.0%,8484,929,2022-02-22,2022-02-22 05:48:00+00:00,discovery_2021_2023,0.0277777777777777,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,1026261.1061295969,1026261.1061295969,0.0
max_return_dd_1.0%,8484,939,2022-03-16,2022-03-16 05:39:00+00:00,discovery_2021_2023,0.25,0.04,0.0,0,10,22,10,-475.0000000000014,2267.4780376157814,-2742.478037615783,385765.41809483554,479579.2419477451,1026261.1061295969,1023518.6280919812,0.46730723700171434
max_return_dd_1.0%,8484,940,2022-03-21,2022-03-21 05:47:00+00:00,discovery_2021_2023,0.0972222222222222,0.0,-0.0026723004713280485,0,9,0,0,0.0,0.0,0.0,0.0,0.0,1023518.6280919812,1023518.6280919812,0.0
max_return_dd_1.0%,8484,941,2022-03-22,2022-03-22 06:01:00+00:00,discovery_2021_2023,0.0138888888888888,0.0,-0.0026723004713280485,0,9,0,0,0.0,0.0,0.0,0.0,0.0,1023518.6280919812,1023518.6280919812,0.0
max_return_dd_1.0%,8484,944,2022-04-13,2022-04-13 06:10:00+00:00,discovery_2021_2023,0.5555555555555556,0.04,-0.0026723004713280485,0,11,9,9,-1935.000000000001,573.1173620616039,-2508.1173620616046,84304.15236227699,386766.79031445895,1023518.6280919812,1021010.5107299195,0.3778795809857025
max_return_dd_1.0%,8484,945,2022-04-21,2022-04-21 07:05:00+00:00,discovery_2021_2023,0.0833333333333333,0.0,-0.005116237347705166,0,11,0,0,0.0,0.0,0.0,0.0,0.0,1021010.5107299195,1021010.5107299195,0.0
max_return_dd_1.0%,8484,946,2022-04-27,2022-04-27 05:38:00+00:00,discovery_2021_2023,0.1527777777777778,0.0,-0.005116237347705166,0,11,0,0,0.0,0.0,0.0,0.0,0.0,1021010.5107299195,1021010.5107299195,0.0
max_return_dd_1.0%,8484,947,2022-04-28,2022-04-28 08:09:00+00:00,discovery_2021_2023,0.4444444444444444,0.04,-0.005116237347705166,0,12,7,7,-2695.000000000001,430.9595879088328,-3125.959587908834,38698.829797134465,293262.0766389842,1021010.5107299195,1017884.5511420107,0.2872272846920365
max_return_dd_1.0%,8484,950,2022-05-17,2022-05-17 08:21:00+00:00,discovery_2021_2023,0.1805555555555555,0.0,-0.008162206418576345,0,10,0,0,0.0,0.0,0.0,0.0,0.0,1017884.5511420107,1017884.5511420107,0.0
max_return_dd_1.0%,8484,952,2022-05-23,2022-05-23 06:43:00+00:00,discovery_2021_2023,0.0416666666666666,0.0,-0.008162206418576345,0,10,0,0,0.0,0.0,0.0,0.0,0.0,1017884.5511420107,1017884.5511420107,0.0
max_return_dd_1.0%,8484,954,2022-05-26,2022-05-26 07:43:00+00:00,discovery_2021_2023,0.625,0.04,-0.008162206418576345,0,12,10,10,12149.999999999998,667.3482706591589,11482.65172934084,78379.93520974995,401988.00906125986,1017884.5511420107,1029367.2028713515,0.39492495353255075
max_return_dd_1.0%,8484,955,2022-05-30,2022-05-30 08:25:00+00:00,discovery_2021_2023,0.4861111111111111,0.04,0.0,0,10,25,10,99.99999999999787,1860.2368712271627,-1760.2368712271648,412948.9157850487,483313.8891677431,1029367.2028713515,1027606.9660001243,0.4695252460148051
max_return_dd_1.0%,8484,957,2022-06-07,2022-06-07 05:47:00+00:00,discovery_2021_2023,0.1944444444444444,0.0,-0.0017100184135623309,0,11,0,0,0.0,0.0,0.0,0.0,0.0,1027606.9660001243,1027606.9660001243,0.0
max_return_dd_1.0%,8484,959,2022-06-13,2022-06-13 05:16:00+00:00,discovery_2021_2023,0.125,0.0,-0.0017100184135623309,0,10,0,0,0.0,0.0,0.0,0.0,0.0,1027606.9660001243,1027606.9660001243,0.0
max_return_dd_1.0%,8484,960,2022-06-14,2022-06-14 05:25:00+00:00,discovery_2021_2023,0.1111111111111111,0.0,-0.0017100184135623309,0,10,0,0,0.0,0.0,0.0,0.0,0.0,1027606.9660001243,1027606.9660001243,0.0
max_return_dd_1.0%,8484,962,2022-06-16,2022-06-16 06:40:00+00:00,discovery_2021_2023,0.5416666666666666,0.04,-0.0017100184135623309,0,12,11,11,-3079.9999999999986,879.2411322366354,-3959.2411322366343,136318.3695802409,437852.71262790513,1027606.9660001243,1023647.7248678877,0.4260896696060857
max_return_dd_1.0%,8484,963,2022-06-23,2022-06-23 05:03:00+00:00,discovery_2021_2023,0.1666666666666666,0.0,-0.005556304871099149,0,12,0,0,0.0,0.0,0.0,0.0,0.0,1023647.7248678877,1023647.7248678877,0.0
max_return_dd_1.0%,8484,968,2022-07-27,2022-07-27 06:08:00+00:00,discovery_2021_2023,0.3472222222222222,0.04,-0.005556304871099149,0,11,16,11,-219.99999999998946,1071.554613668185,-1291.5546136681746,243213.40281329196,478263.24553483876,1023647.7248678877,1022356.1702542196,0.4672146812972828
max_return_dd_1.0%,8484,969,2022-07-28,2022-07-28 06:19:00+00:00,discovery_2021_2023,0.5277777777777778,0.04,-0.006811012238951419,0,12,8,8,2399.999999999999,456.8968513806325,1943.1031486193665,54911.35197970454,334431.1736446539,1022356.1702542196,1024299.273402839,0.3271180664576946
max_return_dd_1.0%,8484,971,2022-08-10,2022-08-10 08:11:00+00:00,discovery_2021_2023,0.5694444444444444,0.04,-0.004923344608586566,0,11,17,11,-714.9999999999984,1154.0910573581255,-1869.0910573581239,246344.8955218806,501209.85545033496,1024299.273402839,1022430.1823454809,0.489319741275671
max_return_dd_1.0%,8484,975,2022-08-25,2022-08-25 07:04:00+00:00,discovery_2021_2023,0.2916666666666667,0.04,-0.006739111666390962,0,11,8,8,3380.000000000001,454.6038957844273,2925.3961042155734,47773.7918087046,344995.1458082208,1022430.1823454809,1025355.5784496964,0.3374266055182302
max_return_dd_1.0%,8484,985,2022-10-06,2022-10-06 05:00:00+00:00,discovery_2021_2023,0.4305555555555556,0.04,-0.0038971752844514373,0,11,10,10,1074.9999999999993,654.5630299484858,420.4369700515135,97372.89094319113,428474.9947832557,1025355.5784496964,1025776.0154197479,0.41787942035785836
max_return_dd_1.0%,8484,989,2022-11-02,2022-11-02 08:25:00+00:00,discovery_2021_2023,0.6944444444444444,0.04,-0.00348873311835296,0,10,17,10,-350.000000000005,914.2168509605681,-1264.216850960573,224305.1977081365,467598.1834429478,1025776.0154197479,1024511.7985687873,0.4558482323761552
max_return_dd_1.0%,8484,990,2022-11-03,2022-11-03 05:34:00+00:00,discovery_2021_2023,0.4722222222222222,0.04,-0.004716882652779697,0,11,9,9,5084.999999999997,513.1461999602645,4571.853800039733,72569.03029109958,398318.2308074609,1024511.7985687873,1029083.652368827,0.38878832958673554
max_return_dd_1.0%,8484,991,2022-11-10,2022-11-10 08:11:00+00:00,discovery_2021_2023,0.8888888888888888,0.04,-0.00027546098392638996,0,11,7,7,4830.0,382.96818489577703,4447.031815104223,26709.2674725084,305598.97940672975,1029083.652368827,1033530.6841839312,0.296962233053919
max_return_dd_1.0%,8484,992,2022-11-17,2022-11-17 08:21:00+00:00,discovery_2021_2023,0.875,0.04,0.0,0,11,7,7,4585.0,380.7206391669586,4204.279360833041,22785.762302299994,314188.6680510025,1033530.6841839312,1037734.9635447642,0.303995491240866
max_return_dd_1.0%,8484,995,2022-12-08,2022-12-08 07:49:00+00:00,discovery_2021_2023,0.7361111111111112,0.04,0.0,0,11,7,7,1925.000000000001,385.53799932813297,1539.4620006718678,33530.33574350082,312700.4571041132,1037734.9635447642,1039274.4255454361,0.30132978851938275
max_return_dd_1.0%,8484,996,2022-12-15,2022-12-15 07:28:00+00:00,discovery_2021_2023,0.8194444444444444,0.04,0.0,0,11,8,8,3580.000000000001,424.0844523932967,3155.9155476067044,43617.10498856931,358992.8072722229,1039274.4255454361,1042430.3410930427,0.3454263844545341
max_return_dd_1.0%,8484,997,2022-12-22,2022-12-22 06:21:00+00:00,discovery_2021_2023,0.4583333333333333,0.04,0.0,0,11,10,10,4450.000000000001,575.784124249119,3874.215875750882,95281.0889321111,449546.0159146234,1042430.3410930427,1046304.5569687936,0.4312480155203952
max_return_dd_1.0%,8484,1001,2023-01-19,2023-01-19 05:28:00+00:00,discovery_2021_2023,0.6111111111111112,0.04,0.0,0,11,9,9,2857.5,490.0113987872803,2367.48860121272,69363.78075009193,401373.8021067243,1046304.5569687936,1048672.0455700064,0.38361087069096594
max_return_dd_1.0%,8484,1002,2023-01-25,2023-01-25 08:19:00+00:00,discovery_2021_2023,0.3055555555555556,0.04,0.0,0,12,7,7,7385.0,387.03660489874886,6997.963395101251,29048.263365683535,305559.0600988659,1048672.0455700064,1055670.0089651076,0.2913771387247946
max_return_dd_1.0%,8484,1003,2023-01-31,2023-01-31 06:15:00+00:00,discovery_2021_2023,0.1388888888888889,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,1055670.0089651076,1055670.0089651076,0.0
max_return_dd_1.0%,8484,1004,2023-02-02,2023-02-02 06:50:00+00:00,discovery_2021_2023,0.2083333333333333,0.04,0.0,0,12,10,10,3049.999999999999,602.7622423289397,2447.2377576710596,99498.68140648073,436321.07485616545,1055670.0089651076,1058117.2467227788,0.4133119925268114
max_return_dd_1.0%,8484,1006,2023-02-16,2023-02-16 07:12:00+00:00,discovery_2021_2023,0.3333333333333333,0.04,0.0,0,11,8,8,-1979.999999999999,437.50708068410586,-2417.507080684105,51671.853701731765,353796.5738261862,1058117.2467227788,1055699.7396420946,0.3343642445314749
max_return_dd_1.0%,8484,1007,2023-02-23,2023-02-23 07:03:00+00:00,discovery_2021_2023,0.3611111111111111,0.04,-0.0022847251456978857,0,12,8,8,4080.000000000001,426.84638257814,3653.153617421861,47155.5252067556,345470.18596292264,1055699.7396420946,1059352.8932595165,0.32724284471268755
max_return_dd_1.0%,8484,1011,2023-03-29,2023-03-29 06:50:00+00:00,discovery_2021_2023,0.0555555555555555,0.0,0.0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,1059352.8932595165,1059352.8932595165,0.0
max_return_dd_1.0%,8484,1012,2023-04-20,2023-04-20 07:16:00+00:00,discovery_2021_2023,0.6666666666666666,0.04,0.0,0,12,8,8,4459.999999999999,421.65830988103005,4038.341690118969,40579.49798628838,345522.2653977801,1059352.8932595165,1063391.2349496353,0.32616351698879564
max_return_dd_1.0%,8484,1013,2023-05-11,2023-05-11 07:34:00+00:00,discovery_2021_2023,0.6527777777777778,0.04,0.0,0,11,8,8,3060.0,427.01673587212133,2632.9832641278786,43616.586487382745,354955.0813274163,1063391.2349496353,1066024.2182137633,0.33379537997059733
max_return_dd_1.0%,8484,1015,2023-05-25,2023-05-25 08:18:00+00:00,discovery_2021_2023,0.8611111111111112,0.04,0.0,0,12,7,7,-7577.499999999998,404.2298121453295,-7981.729812145328,40352.36207002541,310667.63937818207,1066024.2182137633,1058042.488401618,0.29142643672649265
max_return_dd_1.0%,8484,1016,2023-06-01,2023-06-01 07:35:00+00:00,discovery_2021_2023,0.6111111111111112,0.04,-0.0074873813143940815,0,11,8,8,2239.999999999999,421.542716368079,1818.45728363192,41520.33573075364,356966.1899816313,1058042.488401618,1059860.94568525,0.3373836059465808
max_return_dd_1.0%,8484,1017,2023-06-08,2023-06-08 07:57:00+00:00,discovery_2021_2023,0.9166666666666666,0.04,-0.005781550196711782,0,11,7,7,3150.0,385.8632404101959,2764.136759589804,30345.298473518178,314523.1705628823,1059860.94568525,1062625.0824448399,0.2967589020458984
max_return_dd_1.0%,8484,1018,2023-06-15,2023-06-15 07:39:00+00:00,discovery_2021_2023,0.9861111111111112,0.04,-0.0031886102687413986,0,11,8,8,3159.999999999998,423.10790388633285,2736.8920961136655,42561.13839515216,362092.6653508403,1062625.0824448399,1065361.9745409535,0.3407529817739233
max_return_dd_1.0%,8484,1019,2023-06-22,2023-06-22 06:54:00+00:00,discovery_2021_2023,0.5833333333333334,0.04,-0.0006212276058037425,0,11,8,8,3160.0000000000014,424.8205519968781,2735.179448003123,46159.547328534565,366692.60195573285,1065361.9745409535,1068097.1539889567,0.3441953164451308
max_return_dd_1.0%,8484,1020,2023-07-13,2023-07-13 06:45:00+00:00,discovery_2021_2023,0.8333333333333334,0.04,0.0,0,11,8,8,1180.0000000000007,430.4303644430397,749.569635556961,53099.74950806537,374135.7987510036,1068097.1539889567,1068846.7236245137,0.35028255374873124
max_return_dd_1.0%,8484,1022,2023-07-27,2023-07-27 05:56:00+00:00,discovery_2021_2023,0.7222222222222222,0.04,0.0,0,11,10,10,1274.9999999999998,517.1414700889256,757.8585299110741,93924.81605377444,478308.6463759624,1068846.7236245137,1069604.5821544249,0.4474997544587061
max_return_dd_1.0%,8484,1024,2023-08-10,2023-08-10 08:25:00+00:00,discovery_2021_2023,0.9444444444444444,0.04,0.0,0,11,8,8,1799.9999999999993,420.27724099759683,1379.7227590024024,41999.317936421205,373455.0619924422,1069604.5821544249,1070984.3049134272,0.3491524514977483
max_return_dd_1.0%,8484,1025,2023-08-17,2023-08-17 05:36:00+00:00,discovery_2021_2023,0.3194444444444444,0.04,0.0,0,11,9,9,-2385.000000000002,483.3453141226577,-2868.3453141226596,70843.97698984812,416940.09405413346,1070984.3049134272,1068115.9595993045,0.38930551282713405
max_return_dd_1.0%,8484,1029,2023-12-21,2023-12-21 07:14:00+00:00,discovery_2021_2023,0.7083333333333334,0.04,-0.002678232819065096,0,10,9,9,7042.5,491.9503657942846,6550.549634205716,70129.79233957716,461068.7412386354,1068115.9595993045,1074666.5092335101,0.4316654358498695
max_return_dd_1.0%,8484,1030,2023-12-28,2023-12-28 07:00:00+00:00,discovery_2021_2023,0.9305555555555556,0.04,0.0,0,10,9,9,7785.0,489.2547995557023,7295.745200444298,60593.24304828589,470616.00255779,1074666.5092335101,1081962.2544339544,0.4379181806767663
max_return_dd_1.0%,8484,1031,2024-01-11,2024-01-11 08:45:00+00:00,validation_2024,1.0,0.04,0.0,0,10,7,7,-1697.4999999999995,387.3128412152107,-2084.81284121521,32386.44549839864,356259.9229403439,1081962.2544339544,1079877.4415927392,0.329272043900207
max_return_dd_1.0%,8484,1032,2024-01-25,2024-01-25 05:19:00+00:00,validation_2024,0.2222222222222222,0.04,-0.001926881305398087,0,10,14,10,5200.000000000002,673.8477757136075,4526.152224286394,146025.23418501776,521861.9294278027,1079877.4415927392,1084403.5938170257,0.4832603305964934
max_return_dd_1.0%,8484,1034,2024-01-30,2024-01-30 05:16:00+00:00,validation_2024,0.3194444444444444,0.04,0.0,0,8,33,8,719.9999999999989,1514.9157412127445,-794.9157412127456,433358.4981854544,492426.05516372505,1084403.5938170257,1083608.678075813,0.45409850905272214
max_return_dd_1.0%,8484,1035,2024-01-31,2024-01-31 05:49:00+00:00,validation_2024,0.0972222222222222,0.0,-0.0007330441781501218,0,9,0,0,0.0,0.0,0.0,0.0,0.0,1083608.678075813,1083608.678075813,0.0
max_return_dd_1.0%,8484,1036,2024-02-15,2024-02-15 08:12:00+00:00,validation_2024,0.9305555555555556,0.04,-0.0007330441781501218,0,10,9,9,3487.5000000000014,502.04581721335,2985.4541827866515,64564.028443505784,466040.38468311203,1083608.678075813,1086594.1322585996,0.4300818128465618
max_return_dd_1.0%,8484,1038,2024-02-29,2024-02-29 07:01:00+00:00,validation_2024,0.2638888888888889,0.04,0.0,0,10,11,10,-5074.999999999993,672.0115429903165,-5747.011542990309,126201.04404696253,528742.9071493547,1086594.1322585996,1080847.1207156093,0.48660570810400683
max_return_dd_1.0%,8484,1039,2024-03-07,2024-03-07 08:28:00+00:00,validation_2024,0.9722222222222222,0.04,-0.005289013967933576,0,10,7,7,7665.0,378.6491962357151,7286.350803764285,22189.448627539932,369992.5578272836,1080847.1207156093,1088133.4715193736,0.34231719799773186
max_return_dd_1.0%,8484,1043,2024-04-10,2024-04-10 07:55:00+00:00,validation_2024,1.0,0.04,0.0,0,10,8,8,7500.0,419.64934797422086,7080.350652025779,38059.13120412012,425223.799825503,1088133.4715193736,1095213.8221713994,0.3907827586920546
max_return_dd_1.0%,8484,1048,2024-05-16,2024-05-16 05:39:00+00:00,validation_2024,0.6527777777777778,0.04,0.0,0,20,26,20,-4849.9999999999945,977.2345532005713,-5827.234553200566,168068.58542187983,537559.9348951409,1095213.8221713994,1089386.5876181987,0.4908264706058591
max_return_dd_1.0%,8484,1050,2024-06-03,2024-06-03 05:20:00+00:00,validation_2024,0.1111111111111111,0.0,-0.005320636422983971,0,14,0,0,0.0,0.0,0.0,0.0,0.0,1089386.5876181987,1089386.5876181987,0.0
max_return_dd_1.0%,8484,1052,2024-06-10,2024-06-10 07:59:00+00:00,validation_2024,0.6527777777777778,0.04,-0.005320636422983971,0,16,48,16,-600.0000000000057,1777.0557953489458,-2377.0557953489515,466948.9927182142,523683.9452200349,1089386.5876181987,1087009.5318228498,0.48071451509697893
max_return_dd_1.0%,8484,1053,2024-06-20,2024-06-20 07:57:00+00:00,validation_2024,0.7916666666666666,0.04,-0.007491039815662237,0,19,18,18,7627.500000000001,510.8406932689118,7116.659306731089,67780.62850689997,498585.43829852744,1087009.5318228498,1094126.1911295808,0.4586762339263296
max_return_dd_1.0%,8484,1055,2024-07-18,2024-07-18 06:47:00+00:00,validation_2024,0.3194444444444444,0.04,-0.0009930764384091795,0,18,23,18,-4500.000000000001,644.0530887381109,-5144.053088738112,124759.92024195356,525101.1269937949,1094126.1911295808,1088982.1380408427,0.47992738977546834
max_return_dd_1.0%,8484,1058,2024-08-01,2024-08-01 05:03:00+00:00,validation_2024,0.9305555555555556,0.04,-0.005689924656174905,0,18,18,18,5985.0,525.8077404194632,5459.192259580537,73431.20527915518,521507.5780949371,1088982.1380408427,1094441.3303004233,0.4788945198248768
max_return_dd_1.0%,8484,1064,2024-11-05,2024-11-05 06:11:00+00:00,validation_2024,0.5416666666666666,0.04,-0.0007053342966805154,0,16,52,16,719.9999999999932,2095.176038230128,-1375.176038230135,506153.1176143137,545343.5680522044,1094441.3303004233,1093066.1542621932,0.49828488102007995
max_return_dd_1.0%,8484,1066,2024-12-04,2024-12-04 05:17:00+00:00,validation_2024,0.2083333333333333,0.04,-0.001960957637430205,1,17,39,17,127.50000000000182,1106.510863575957,-979.0108635759552,294991.6691370859,531232.4265771224,1093066.1542621932,1092087.1433986174,0.48600208185541893
max_return_dd_1.0%,8484,1067,2024-12-09,2024-12-09 08:36:00+00:00,validation_2024,0.5416666666666666,0.04,-0.0028548569324873263,2,16,43,16,400.0000000000057,1317.4139702223615,-917.4139702223558,374839.5992267778,526250.3641989024,1092087.1433986174,1091169.729428395,0.4818757984469911
