policy,date,net_pnl_rupees,equity,peak_equity,drawdown_rupees,drawdown_pct,daily_return
fixed_balanced,2025-09-16,-2769.627736870726,1004019.7202299762,1014834.6338742017,-10814.913644225453,-0.010656823568327312,-0.0027509505761695863
fixed_balanced,2025-09-17,0.0,1004019.7202299762,1014834.6338742017,-10814.913644225453,-0.010656823568327312,0.0
fixed_balanced,2025-09-18,0.0,1004019.7202299762,1014834.6338742017,-10814.913644225453,-0.010656823568327312,0.0
fixed_balanced,2025-09-19,0.0,1004019.7202299762,1014834.6338742017,-10814.913644225453,-0.010656823568327312,0.0
fixed_balanced,2025-09-22,0.0,1004019.7202299762,1014834.6338742017,-10814.913644225453,-0.010656823568327312,0.0
fixed_balanced,2025-09-23,200.55122390180333,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.00019974829165292363
fixed_balanced,2025-09-24,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-09-25,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-09-26,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-09-29,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-09-30,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-10-01,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-10-02,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-10-03,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-10-06,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-10-07,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-10-08,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-10-09,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-10-10,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-10-13,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-10-14,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-10-15,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-10-16,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-10-17,0.0,1004220.271453878,1014834.6338742017,-10614.362420323654,-0.010459203958976593,0.0
fixed_balanced,2025-10-20,-42.70187875565665,1004177.5695751224,1014834.6338742017,-10657.06429907924,-0.01050128163087527,-4.25224225893972e-05
fixed_balanced,2025-10-21,0.0,1004177.5695751224,1014834.6338742017,-10657.06429907924,-0.01050128163087527,0.0
fixed_balanced,2025-10-22,0.0,1004177.5695751224,1014834.6338742017,-10657.06429907924,-0.01050128163087527,0.0
fixed_balanced,2025-10-23,0.0,1004177.5695751224,1014834.6338742017,-10657.06429907924,-0.01050128163087527,0.0
fixed_balanced,2025-10-24,0.0,1004177.5695751224,1014834.6338742017,-10657.06429907924,-0.01050128163087527,0.0
fixed_balanced,2025-10-27,0.0,1004177.5695751224,1014834.6338742017,-10657.06429907924,-0.01050128163087527,0.0
fixed_balanced,2025-10-28,3550.6881927285635,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.003535916654890947
fixed_balanced,2025-10-29,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-10-30,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-10-31,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-03,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-04,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-05,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-06,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-07,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-10,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-11,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-12,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-13,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-14,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-17,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-18,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-19,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-20,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-21,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-24,0.0,1007728.257767851,1014834.6338742017,-7106.376106350683,-0.007002496632600774,0.0
fixed_balanced,2025-11-25,1516.7003594037642,1009244.9581272547,1014834.6338742017,-5589.675746946945,-0.0055079670720420415,0.001505068799760867
fixed_balanced,2025-11-26,0.0,1009244.9581272547,1014834.6338742017,-5589.675746946945,-0.0055079670720420415,0.0
fixed_balanced,2025-11-27,0.0,1009244.9581272547,1014834.6338742017,-5589.675746946945,-0.0055079670720420415,0.0
fixed_balanced,2025-11-28,0.0,1009244.9581272547,1014834.6338742017,-5589.675746946945,-0.0055079670720420415,0.0
fixed_balanced,2025-12-01,0.0,1009244.9581272547,1014834.6338742017,-5589.675746946945,-0.0055079670720420415,0.0
fixed_balanced,2025-12-02,1210.5153551961694,1010455.4734824509,1014834.6338742017,-4379.1603917507455,-0.0043151467693145484,0.0011994267055268626
fixed_balanced,2025-12-03,0.0,1010455.4734824509,1014834.6338742017,-4379.1603917507455,-0.0043151467693145484,0.0
fixed_balanced,2025-12-04,0.0,1010455.4734824509,1014834.6338742017,-4379.1603917507455,-0.0043151467693145484,0.0
fixed_balanced,2025-12-05,0.0,1010455.4734824509,1014834.6338742017,-4379.1603917507455,-0.0043151467693145484,0.0
fixed_balanced,2025-12-08,0.0,1010455.4734824509,1014834.6338742017,-4379.1603917507455,-0.0043151467693145484,0.0
fixed_balanced,2025-12-09,-1991.3023151408408,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,-0.001970697737207594
fixed_balanced,2025-12-10,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2025-12-11,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2025-12-12,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2025-12-15,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2025-12-16,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2025-12-17,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2025-12-18,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2025-12-19,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2025-12-22,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2025-12-23,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2025-12-24,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2025-12-25,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2025-12-26,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2025-12-29,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2025-12-30,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2025-12-31,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2026-01-01,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2026-01-02,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2026-01-05,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2026-01-06,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2026-01-07,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2026-01-08,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2026-01-09,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2026-01-12,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2026-01-13,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2026-01-14,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2026-01-15,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2026-01-16,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2026-01-19,0.0,1008464.1711673101,1014834.6338742017,-6370.462706891587,-0.006277340656548058,0.0
fixed_balanced,2026-01-20,1943.716784941422,1010407.8879522515,1014834.6338742017,-4426.745921950205,-0.0043620367044932,0.0019274029167457574
fixed_balanced,2026-01-21,0.0,1010407.8879522515,1014834.6338742017,-4426.745921950205,-0.0043620367044932,0.0
fixed_balanced,2026-01-22,0.0,1010407.8879522515,1014834.6338742017,-4426.745921950205,-0.0043620367044932,0.0
fixed_balanced,2026-01-23,0.0,1010407.8879522515,1014834.6338742017,-4426.745921950205,-0.0043620367044932,0.0
fixed_balanced,2026-01-26,0.0,1010407.8879522515,1014834.6338742017,-4426.745921950205,-0.0043620367044932,0.0
fixed_balanced,2026-01-27,0.0,1010407.8879522515,1014834.6338742017,-4426.745921950205,-0.0043620367044932,0.0
fixed_balanced,2026-01-28,0.0,1010407.8879522515,1014834.6338742017,-4426.745921950205,-0.0043620367044932,0.0
fixed_balanced,2026-01-29,0.0,1010407.8879522515,1014834.6338742017,-4426.745921950205,-0.0043620367044932,0.0
fixed_balanced,2026-01-30,0.0,1010407.8879522515,1014834.6338742017,-4426.745921950205,-0.0043620367044932,0.0
fixed_balanced,2026-02-02,0.0,1010407.8879522515,1014834.6338742017,-4426.745921950205,-0.0043620367044932,0.0
fixed_balanced,2026-02-03,0.0,1010407.8879522515,1014834.6338742017,-4426.745921950205,-0.0043620367044932,0.0
fixed_balanced,2026-02-04,0.0,1010407.8879522515,1014834.6338742017,-4426.745921950205,-0.0043620367044932,0.0
fixed_balanced,2026-02-05,0.0,1010407.8879522515,1014834.6338742017,-4426.745921950205,-0.0043620367044932,0.0
fixed_balanced,2026-02-06,0.0,1010407.8879522515,1014834.6338742017,-4426.745921950205,-0.0043620367044932,0.0
fixed_balanced,2026-02-09,0.0,1010407.8879522515,1014834.6338742017,-4426.745921950205,-0.0043620367044932,0.0
fixed_balanced,2026-02-10,1838.298160161883,1012246.1861124133,1014834.6338742017,-2588.447761788382,-0.0025506103904897603,0.001819362439744454
fixed_balanced,2026-02-11,0.0,1012246.1861124133,1014834.6338742017,-2588.447761788382,-0.0025506103904897603,0.0
fixed_balanced,2026-02-12,0.0,1012246.1861124133,1014834.6338742017,-2588.447761788382,-0.0025506103904897603,0.0
fixed_balanced,2026-02-13,0.0,1012246.1861124133,1014834.6338742017,-2588.447761788382,-0.0025506103904897603,0.0
fixed_balanced,2026-02-16,0.0,1012246.1861124133,1014834.6338742017,-2588.447761788382,-0.0025506103904897603,0.0
fixed_balanced,2026-02-17,0.0,1012246.1861124133,1014834.6338742017,-2588.447761788382,-0.0025506103904897603,0.0
fixed_balanced,2026-02-18,0.0,1012246.1861124133,1014834.6338742017,-2588.447761788382,-0.0025506103904897603,0.0
fixed_balanced,2026-02-19,0.0,1012246.1861124133,1014834.6338742017,-2588.447761788382,-0.0025506103904897603,0.0
fixed_balanced,2026-02-20,0.0,1012246.1861124133,1014834.6338742017,-2588.447761788382,-0.0025506103904897603,0.0
fixed_balanced,2026-02-23,0.0,1012246.1861124133,1014834.6338742017,-2588.447761788382,-0.0025506103904897603,0.0
fixed_balanced,2026-02-24,0.0,1012246.1861124133,1014834.6338742017,-2588.447761788382,-0.0025506103904897603,0.0
fixed_balanced,2026-02-25,0.0,1012246.1861124133,1014834.6338742017,-2588.447761788382,-0.0025506103904897603,0.0
fixed_balanced,2026-02-26,0.0,1012246.1861124133,1014834.6338742017,-2588.447761788382,-0.0025506103904897603,0.0
fixed_balanced,2026-02-27,0.0,1012246.1861124133,1014834.6338742017,-2588.447761788382,-0.0025506103904897603,0.0
fixed_balanced,2026-03-02,573.5074539335033,1012819.6935663469,1014834.6338742017,-2014.9403078547912,-0.001985486344866505,0.0005665691427656494
fixed_balanced,2026-03-03,0.0,1012819.6935663469,1014834.6338742017,-2014.9403078547912,-0.001985486344866505,0.0
fixed_balanced,2026-03-04,0.0,1012819.6935663469,1014834.6338742017,-2014.9403078547912,-0.001985486344866505,0.0
fixed_balanced,2026-03-05,0.0,1012819.6935663469,1014834.6338742017,-2014.9403078547912,-0.001985486344866505,0.0
fixed_balanced,2026-03-06,-2232.4365848214734,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,-0.0022041796767997557
fixed_balanced,2026-03-09,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-10,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-11,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-12,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-13,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-16,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-17,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-18,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-19,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-20,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-23,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-24,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-25,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-26,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-27,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-30,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-03-31,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-04-01,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-04-02,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-04-03,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-04-06,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-04-07,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-04-08,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-04-09,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-04-10,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-04-13,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-04-14,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-04-15,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-04-16,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-04-17,0.0,1010587.2569815253,1014834.6338742017,-4247.376892676344,-0.004185289653016344,0.0
fixed_balanced,2026-04-20,-939.4342264381842,1009647.8227550872,1014834.6338742017,-5186.811119114514,-0.005110991432479506,-0.0009295923928865912
fixed_balanced,2026-04-21,0.0,1009647.8227550872,1014834.6338742017,-5186.811119114514,-0.005110991432479506,0.0
fixed_balanced,2026-04-22,0.0,1009647.8227550872,1014834.6338742017,-5186.811119114514,-0.005110991432479506,0.0
fixed_balanced,2026-04-23,0.0,1009647.8227550872,1014834.6338742017,-5186.811119114514,-0.005110991432479506,0.0
fixed_balanced,2026-04-24,0.0,1009647.8227550872,1014834.6338742017,-5186.811119114514,-0.005110991432479506,0.0
fixed_balanced,2026-04-27,-121.44861247297592,1009526.3741426142,1014834.6338742017,-5308.259731587488,-0.005230664735320301,-0.00012028809426001263
fixed_balanced,2026-04-28,0.0,1009526.3741426142,1014834.6338742017,-5308.259731587488,-0.005230664735320301,0.0
fixed_balanced,2026-04-29,0.0,1009526.3741426142,1014834.6338742017,-5308.259731587488,-0.005230664735320301,0.0
fixed_balanced,2026-04-30,0.0,1009526.3741426142,1014834.6338742017,-5308.259731587488,-0.005230664735320301,0.0
fixed_balanced,2026-05-01,0.0,1009526.3741426142,1014834.6338742017,-5308.259731587488,-0.005230664735320301,0.0
fixed_balanced,2026-05-04,0.0,1009526.3741426142,1014834.6338742017,-5308.259731587488,-0.005230664735320301,0.0
fixed_balanced,2026-05-05,-302.83452938067387,1009223.5396132335,1014834.6338742017,-5611.0942609681515,-0.005529072494843246,-0.0002999768377897061
fixed_balanced,2026-05-06,0.0,1009223.5396132335,1014834.6338742017,-5611.0942609681515,-0.005529072494843246,0.0
fixed_balanced,2026-05-07,0.0,1009223.5396132335,1014834.6338742017,-5611.0942609681515,-0.005529072494843246,0.0
fixed_balanced,2026-05-08,0.0,1009223.5396132335,1014834.6338742017,-5611.0942609681515,-0.005529072494843246,0.0
fixed_balanced,2026-05-11,0.0,1009223.5396132335,1014834.6338742017,-5611.0942609681515,-0.005529072494843246,0.0
fixed_balanced,2026-05-12,0.0,1009223.5396132335,1014834.6338742017,-5611.0942609681515,-0.005529072494843246,0.0
fixed_balanced,2026-05-13,0.0,1009223.5396132335,1014834.6338742017,-5611.0942609681515,-0.005529072494843246,0.0
fixed_balanced,2026-05-14,0.0,1009223.5396132335,1014834.6338742017,-5611.0942609681515,-0.005529072494843246,0.0
fixed_balanced,2026-05-15,0.0,1009223.5396132335,1014834.6338742017,-5611.0942609681515,-0.005529072494843246,0.0
fixed_balanced,2026-05-18,-2028.5517703872845,1007194.9878428463,1014834.6338742017,-7639.646031355369,-0.0075279713328175735,-0.0020100123419283245
fixed_balanced,2026-05-19,0.0,1007194.9878428463,1014834.6338742017,-7639.646031355369,-0.0075279713328175735,0.0
fixed_balanced,2026-05-20,0.0,1007194.9878428463,1014834.6338742017,-7639.646031355369,-0.0075279713328175735,0.0
fixed_balanced,2026-05-21,0.0,1007194.9878428463,1014834.6338742017,-7639.646031355369,-0.0075279713328175735,0.0
fixed_balanced,2026-05-22,0.0,1007194.9878428463,1014834.6338742017,-7639.646031355369,-0.0075279713328175735,0.0
fixed_balanced,2026-05-25,492.2558208307305,1007687.243663677,1014834.6338742017,-7147.390210524667,-0.007042911201442736,0.0004887393471695312
fixed_balanced,2026-05-26,0.0,1007687.243663677,1014834.6338742017,-7147.390210524667,-0.007042911201442736,0.0
fixed_balanced,2026-05-27,0.0,1007687.243663677,1014834.6338742017,-7147.390210524667,-0.007042911201442736,0.0
fixed_balanced,2026-05-28,0.0,1007687.243663677,1014834.6338742017,-7147.390210524667,-0.007042911201442736,0.0
fixed_balanced,2026-05-29,0.0,1007687.243663677,1014834.6338742017,-7147.390210524667,-0.007042911201442736,0.0
fixed_balanced,2026-06-01,0.0,1007687.243663677,1014834.6338742017,-7147.390210524667,-0.007042911201442736,0.0
fixed_balanced,2026-06-02,0.0,1007687.243663677,1014834.6338742017,-7147.390210524667,-0.007042911201442736,0.0
fixed_balanced,2026-06-03,0.0,1007687.243663677,1014834.6338742017,-7147.390210524667,-0.007042911201442736,0.0
fixed_balanced,2026-06-04,0.0,1007687.243663677,1014834.6338742017,-7147.390210524667,-0.007042911201442736,0.0
fixed_balanced,2026-06-05,0.0,1007687.243663677,1014834.6338742017,-7147.390210524667,-0.007042911201442736,0.0
fixed_balanced,2026-06-08,-893.4704557720711,1006793.7732079049,1014834.6338742017,-8040.860666296794,-0.007923321098729397,-0.0008866545263823689
fixed_balanced,2026-06-09,0.0,1006793.7732079049,1014834.6338742017,-8040.860666296794,-0.007923321098729397,0.0
fixed_balanced,2026-06-10,0.0,1006793.7732079049,1014834.6338742017,-8040.860666296794,-0.007923321098729397,0.0
fixed_balanced,2026-06-11,0.0,1006793.7732079049,1014834.6338742017,-8040.860666296794,-0.007923321098729397,0.0
fixed_balanced,2026-06-12,0.0,1006793.7732079049,1014834.6338742017,-8040.860666296794,-0.007923321098729397,0.0
fixed_balanced,2026-06-15,0.0,1006793.7732079049,1014834.6338742017,-8040.860666296794,-0.007923321098729397,0.0
fixed_balanced,2026-06-16,281.688634736326,1007075.4618426412,1014834.6338742017,-7759.172031560447,-0.007645750127722062,0.00027978781974269396
fixed_balanced,2026-06-17,0.0,1007075.4618426412,1014834.6338742017,-7759.172031560447,-0.007645750127722062,0.0
fixed_balanced,2026-06-18,0.0,1007075.4618426412,1014834.6338742017,-7759.172031560447,-0.007645750127722062,0.0
fixed_balanced,2026-06-19,0.0,1007075.4618426412,1014834.6338742017,-7759.172031560447,-0.007645750127722062,0.0
fixed_balanced,2026-06-22,124.34862985673315,1007199.810472498,1014834.6338742017,-7634.823401703732,-0.007523219199326414,0.00012347498729559092
fixed_balanced,2026-06-23,0.0,1007199.810472498,1014834.6338742017,-7634.823401703732,-0.007523219199326414,0.0
fixed_balanced,2026-06-24,0.0,1007199.810472498,1014834.6338742017,-7634.823401703732,-0.007523219199326414,0.0
fixed_balanced,2026-06-25,0.0,1007199.810472498,1014834.6338742017,-7634.823401703732,-0.007523219199326414,0.0
fixed_balanced,2026-06-26,0.0,1007199.810472498,1014834.6338742017,-7634.823401703732,-0.007523219199326414,0.0
fixed_balanced,2026-06-29,0.0,1007199.810472498,1014834.6338742017,-7634.823401703732,-0.007523219199326414,0.0
fixed_balanced,2026-06-30,496.26760511926216,1007696.0780776172,1014834.6338742017,-7138.555796584464,-0.007034205927060833,0.0004927201136848414
gate_cushion_only,2021-03-31,-1185.3025980525924,998814.6974019475,998814.6974019475,0.0,0.0,0.0
gate_cushion_only,2021-04-01,0.0,998814.6974019475,998814.6974019475,0.0,0.0,0.0
gate_cushion_only,2021-04-02,0.0,998814.6974019475,998814.6974019475,0.0,0.0,0.0
gate_cushion_only,2021-04-05,0.0,998814.6974019475,998814.6974019475,0.0,0.0,0.0
gate_cushion_only,2021-04-06,0.0,998814.6974019475,998814.6974019475,0.0,0.0,0.0
gate_cushion_only,2021-04-07,0.0,998814.6974019475,998814.6974019475,0.0,0.0,0.0
gate_cushion_only,2021-04-08,0.0,998814.6974019475,998814.6974019475,0.0,0.0,0.0
gate_cushion_only,2021-04-09,0.0,998814.6974019475,998814.6974019475,0.0,0.0,0.0
gate_cushion_only,2021-04-12,0.0,998814.6974019475,998814.6974019475,0.0,0.0,0.0
gate_cushion_only,2021-04-13,0.0,998814.6974019475,998814.6974019475,0.0,0.0,0.0
gate_cushion_only,2021-04-14,0.0,998814.6974019475,998814.6974019475,0.0,0.0,0.0
gate_cushion_only,2021-04-15,281.69951195391104,999096.3969139013,999096.3969139013,0.0,0.0,0.0002820338073583617
gate_cushion_only,2021-04-16,0.0,999096.3969139013,999096.3969139013,0.0,0.0,0.0
gate_cushion_only,2021-04-19,0.0,999096.3969139013,999096.3969139013,0.0,0.0,0.0
gate_cushion_only,2021-04-20,0.0,999096.3969139013,999096.3969139013,0.0,0.0,0.0
gate_cushion_only,2021-04-21,0.0,999096.3969139013,999096.3969139013,0.0,0.0,0.0
gate_cushion_only,2021-04-22,0.0,999096.3969139013,999096.3969139013,0.0,0.0,0.0
gate_cushion_only,2021-04-23,0.0,999096.3969139013,999096.3969139013,0.0,0.0,0.0
gate_cushion_only,2021-04-26,0.0,999096.3969139013,999096.3969139013,0.0,0.0,0.0
gate_cushion_only,2021-04-27,0.0,999096.3969139013,999096.3969139013,0.0,0.0,0.0
gate_cushion_only,2021-04-28,-669.8089152061727,998426.5879986951,999096.3969139013,-669.8089152062312,-0.0006704147040017538,-0.0006704147040017538
gate_cushion_only,2021-04-29,0.0,998426.5879986951,999096.3969139013,-669.8089152062312,-0.0006704147040017538,0.0
gate_cushion_only,2021-04-30,0.0,998426.5879986951,999096.3969139013,-669.8089152062312,-0.0006704147040017538,0.0
gate_cushion_only,2021-05-03,0.0,998426.5879986951,999096.3969139013,-669.8089152062312,-0.0006704147040017538,0.0
gate_cushion_only,2021-05-04,0.0,998426.5879986951,999096.3969139013,-669.8089152062312,-0.0006704147040017538,0.0
gate_cushion_only,2021-05-05,0.0,998426.5879986951,999096.3969139013,-669.8089152062312,-0.0006704147040017538,0.0
