trade_id,signal_family,structure,hold_sessions,entry_ts,exit_ts,entry_trade_date,exit_trade_date,expiry_date,lot_size,gross_pnl_points,gross_pnl_rupees,total_cost_rupees,cost_hurdle_points,net_pnl_rupees
45,lower10_down,long_iron_condor,3,2022-01-25 12:09:00+05:30,2022-01-31 12:09:00+05:30,2022-01-25,2022-01-31 00:00:00,2022-02-10 00:00:00,50,16.39999999999999,819.9999999999995,435.09110231167415,8.701822046233483,384.9088976883254
48,lower10_down,long_iron_condor,3,2022-02-04 13:14:00+05:30,2022-02-09 13:14:00+05:30,2022-02-04,2022-02-09 00:00:00,2022-02-17 00:00:00,50,-14.550000000000011,-727.5000000000006,293.842912301703,5.87685824603406,-1021.3429123017036
53,lower10_down,long_iron_condor,3,2022-02-22 12:30:00+05:30,2022-02-25 12:30:00+05:30,2022-02-22,2022-02-25 00:00:00,2022-03-10 00:00:00,50,9.999999999999957,499.99999999999784,489.8456445296569,9.796912890593138,10.154355470340931
54,lower10_down,long_iron_condor,3,2022-02-25 10:29:00+05:30,2022-03-03 10:29:00+05:30,2022-02-25,2022-03-03 00:00:00,2022-03-10 00:00:00,50,-29.80000000000001,-1490.0000000000005,407.91073616212964,8.158214723242592,-1897.91073616213
55,lower10_down,long_iron_condor,3,2022-03-04 11:19:00+05:30,2022-03-09 11:19:00+05:30,2022-03-04,2022-03-09 00:00:00,2022-03-17 00:00:00,50,-11.05000000000004,-552.500000000002,507.71568954001236,10.154313790800247,-1060.2156895400144
57,lower10_down,long_iron_condor,3,2022-03-11 10:28:00+05:30,2022-03-16 10:28:00+05:30,2022-03-11,2022-03-16 00:00:00,2022-03-24 00:00:00,50,-0.3499999999999943,-17.499999999999716,488.9314345852832,9.778628691705665,-506.43143458528294
61,lower10_down,long_iron_condor,3,2022-03-28 12:34:00+05:30,2022-03-31 12:34:00+05:30,2022-03-28,2022-03-31 00:00:00,2022-04-13 00:00:00,50,20.299999999999983,1014.9999999999991,372.33109440852024,7.446621888170405,642.6689055914788
62,lower10_down,long_iron_condor,3,2022-04-04 10:54:00+05:30,2022-04-07 10:54:00+05:30,2022-04-04,2022-04-07 00:00:00,2022-04-13 00:00:00,50,26.749999999999986,1337.4999999999993,313.0187956293293,6.260375912586586,1024.48120437067
64,lower10_down,long_iron_condor,3,2022-04-08 10:42:00+05:30,2022-04-13 10:42:00+05:30,2022-04-08,2022-04-13 00:00:00,2022-04-21 00:00:00,50,-27.700000000000017,-1385.000000000001,267.39632699320094,5.347926539864019,-1652.396326993202
66,lower10_down,long_iron_condor,3,2022-04-22 14:06:00+05:30,2022-04-27 14:06:00+05:30,2022-04-22,2022-04-27 00:00:00,2022-05-12 00:00:00,50,-11.149999999999991,-557.4999999999995,296.8756162219832,5.9375123244396635,-854.3756162219827
67,lower10_down,long_iron_condor,3,2022-04-25 12:40:00+05:30,2022-04-28 12:40:00+05:30,2022-04-25,2022-04-28 00:00:00,2022-05-12 00:00:00,50,20.249999999999986,1012.4999999999993,338.00287834275684,6.760057566855137,674.4971216572425
69,lower10_down,long_iron_condor,3,2022-05-06 10:30:00+05:30,2022-05-11 10:30:00+05:30,2022-05-06,2022-05-11 00:00:00,2022-05-19 00:00:00,50,1.1999999999999886,59.99999999999943,402.764597693145,8.0552919538629,-342.76459769314556
73,lower10_down,long_iron_condor,3,2022-05-13 12:43:00+05:30,2022-05-18 12:43:00+05:30,2022-05-13,2022-05-18 00:00:00,2022-06-02 00:00:00,50,-2.6999999999999744,-134.99999999999872,368.6074441903462,7.372148883806924,-503.60744419034495
74,lower10_down,long_iron_condor,3,2022-05-16 10:48:00+05:30,2022-05-19 10:48:00+05:30,2022-05-16,2022-05-19 00:00:00,2022-06-02 00:00:00,50,-33.55000000000001,-1677.5000000000005,309.18405524240933,6.183681104848187,-1986.6840552424098
76,lower10_down,long_iron_condor,3,2022-05-23 14:11:00+05:30,2022-05-26 14:11:00+05:30,2022-05-23,2022-05-26 00:00:00,2022-06-09 00:00:00,50,19.450000000000003,972.5000000000001,341.2009774010021,6.824019548020042,631.299022598998
77,lower10_down,long_iron_condor,3,2022-05-24 13:10:00+05:30,2022-05-27 13:10:00+05:30,2022-05-24,2022-05-27 00:00:00,2022-06-09 00:00:00,50,8.699999999999989,434.99999999999943,380.09273556712805,7.601854711342561,54.907264432871386
79,lower10_down,long_iron_condor,3,2022-05-27 10:49:00+05:30,2022-06-01 10:49:00+05:30,2022-05-27,2022-06-01 00:00:00,2022-06-09 00:00:00,50,5.25,262.5,382.8664426537903,7.657328853075805,-120.36644265379027
81,lower10_down,long_iron_condor,3,2022-06-17 14:03:00+05:30,2022-06-22 14:03:00+05:30,2022-06-17,2022-06-22 00:00:00,2022-07-07 00:00:00,50,-13.200000000000003,-660.0000000000001,354.06460834123914,7.081292166824783,-1014.0646083412392
82,lower10_down,long_iron_condor,3,2022-06-20 11:22:00+05:30,2022-06-23 11:22:00+05:30,2022-06-20,2022-06-23 00:00:00,2022-07-07 00:00:00,50,15.699999999999974,784.9999999999987,371.99754034536863,7.4399508069073725,413.0024596546301
83,lower10_down,long_iron_condor,3,2022-07-01 10:31:00+05:30,2022-07-06 10:31:00+05:30,2022-07-01,2022-07-06 00:00:00,2022-07-14 00:00:00,50,3.799999999999983,189.99999999999915,360.68706916566555,7.213741383313311,-170.6870691656664
84,lower10_down,long_iron_condor,3,2022-07-29 11:09:00+05:30,2022-08-03 11:09:00+05:30,2022-07-29,2022-08-03 00:00:00,2022-08-11 00:00:00,50,-2.1999999999999957,-109.99999999999979,283.584101108487,5.67168202216974,-393.5841011084868
86,lower10_down,long_iron_condor,3,2022-08-19 11:45:00+05:30,2022-08-24 11:45:00+05:30,2022-08-19,2022-08-24 00:00:00,2022-09-08 00:00:00,50,-4.1000000000000085,-205.00000000000043,293.40243623863375,5.868048724772675,-498.4024362386342
87,lower10_down,long_iron_condor,3,2022-08-23 11:01:00+05:30,2022-08-26 11:01:00+05:30,2022-08-23,2022-08-26 00:00:00,2022-09-08 00:00:00,50,16.450000000000017,822.5000000000009,297.0233614670402,5.940467229340804,525.4766385329607
88,lower10_down,long_iron_condor,3,2022-09-26 13:02:00+05:30,2022-09-29 13:02:00+05:30,2022-09-26,2022-09-29 00:00:00,2022-10-13 00:00:00,50,20.350000000000023,1017.5000000000011,360.1465554503035,7.2029311090060695,657.3534445496977
89,lower10_down,long_iron_condor,3,2022-09-27 11:14:00+05:30,2022-09-30 11:14:00+05:30,2022-09-27,2022-09-30 00:00:00,2022-10-13 00:00:00,50,3.4499999999999886,172.49999999999943,346.01535208876976,6.920307041775395,-173.51535208877033
90,lower10_down,long_iron_condor,3,2022-09-28 12:27:00+05:30,2022-10-03 12:27:00+05:30,2022-09-28,2022-10-03 00:00:00,2022-10-13 00:00:00,50,14.300000000000011,715.0000000000006,294.62678582676847,5.892535716535369,420.3732141732321
91,lower10_down,long_iron_condor,3,2022-12-16 13:01:00+05:30,2022-12-21 13:01:00+05:30,2022-12-16,2022-12-21 00:00:00,2023-01-05 00:00:00,50,-6.649999999999999,-332.49999999999994,241.01245155319316,4.820249031063863,-573.5124515531932
92,lower10_down,long_iron_condor,3,2022-12-23 12:21:00+05:30,2022-12-28 12:21:00+05:30,2022-12-23,2022-12-28 00:00:00,2023-01-12 00:00:00,50,4.200000000000024,210.0000000000012,270.8768317231796,5.417536634463591,-60.876831723178384
93,lower10_down,long_iron_condor,3,2022-12-27 10:22:00+05:30,2022-12-30 10:22:00+05:30,2022-12-27,2022-12-30 00:00:00,2023-01-12 00:00:00,50,17.450000000000003,872.5000000000001,273.8647502129091,5.477295004258182,598.635249787091
95,lower10_down,long_iron_condor,3,2023-01-27 10:26:00+05:30,2023-02-01 10:26:00+05:30,2023-01-27,2023-02-01 00:00:00,2023-02-09 00:00:00,50,-4.000000000000028,-200.00000000000142,314.58054941835803,6.291610988367161,-514.5805494183594
96,lower10_down,long_iron_condor,3,2023-01-30 14:06:00+05:30,2023-02-02 14:06:00+05:30,2023-01-30,2023-02-02 00:00:00,2023-02-09 00:00:00,50,-54.05,-2702.5,274.92418729976725,5.498483745995345,-2977.4241872997673
98,lower10_down,long_iron_condor,3,2023-02-03 10:44:00+05:30,2023-02-08 10:44:00+05:30,2023-02-03,2023-02-08 00:00:00,2023-02-16 00:00:00,50,3.6999999999999744,184.99999999999872,278.8454510928443,5.576909021856887,-93.8454510928456
99,lower10_down,long_iron_condor,3,2023-02-06 10:33:00+05:30,2023-02-09 10:33:00+05:30,2023-02-06,2023-02-09 00:00:00,2023-02-16 00:00:00,50,8.800000000000018,440.0000000000009,250.3996199638534,5.007992399277068,189.6003800361475
100,lower10_down,long_iron_condor,3,2023-02-27 11:54:00+05:30,2023-03-02 11:54:00+05:30,2023-02-27,2023-03-02 00:00:00,2023-03-09 00:00:00,50,-46.25000000000001,-2312.5000000000005,225.17024270906626,4.503404854181325,-2537.6702427090668
104,lower10_down,long_iron_condor,3,2023-03-17 11:13:00+05:30,2023-03-22 11:13:00+05:30,2023-03-17,2023-03-22 00:00:00,2023-04-06 00:00:00,50,-9.549999999999997,-477.4999999999999,260.95093126308564,5.219018625261713,-738.4509312630855
105,lower10_down,long_iron_condor,3,2023-03-24 10:28:00+05:30,2023-03-29 10:28:00+05:30,2023-03-24,2023-03-29 00:00:00,2023-04-13 00:00:00,50,-43.64999999999999,-2182.4999999999995,235.2806822051465,4.70561364410293,-2417.780682205146
106,lower10_down,long_iron_condor,3,2023-05-05 11:35:00+05:30,2023-05-10 11:35:00+05:30,2023-05-05,2023-05-10 00:00:00,2023-05-18 00:00:00,50,4.199999999999999,209.99999999999997,233.06055189699202,4.66121103793984,-23.060551896992052
107,lower10_down,long_iron_condor,3,2023-05-19 11:26:00+05:30,2023-05-24 11:26:00+05:30,2023-05-19,2023-05-24 00:00:00,2023-06-08 00:00:00,50,22.400000000000006,1120.0000000000002,250.53884610183474,5.010776922036695,869.4611538981655
110,lower10_down,long_iron_condor,3,2023-10-25 13:06:00+05:30,2023-10-30 13:06:00+05:30,2023-10-25,2023-10-30 00:00:00,2023-11-09 00:00:00,50,8.55,427.50000000000006,228.99222799648257,4.579844559929652,198.5077720035175
116,lower10_down,long_iron_condor,3,2024-01-08 11:55:00+05:30,2024-01-11 11:55:00+05:30,2024-01-08,2024-01-11 00:00:00,2024-01-18 00:00:00,50,-14.100000000000001,-705.0000000000001,232.05942099064885,4.641188419812977,-937.059420990649
118,lower10_down,long_iron_condor,3,2024-01-19 11:41:00+05:30,2024-01-24 11:41:00+05:30,2024-01-19,2024-01-24 00:00:00,2024-02-08 00:00:00,50,3.1499999999999915,157.49999999999957,303.3010340958722,6.066020681917443,-145.8010340958726
119,lower10_down,long_iron_condor,3,2024-01-23 10:43:00+05:30,2024-01-29 10:43:00+05:30,2024-01-23,2024-01-29 00:00:00,2024-02-08 00:00:00,50,13.599999999999994,679.9999999999998,305.74362057542635,6.114872411508527,374.2563794245734
123,lower10_down,long_iron_condor,3,2024-02-02 11:34:00+05:30,2024-02-07 11:34:00+05:30,2024-02-02,2024-02-07 00:00:00,2024-02-15 00:00:00,50,-8.59999999999998,-429.999999999999,291.3657753074111,5.8273155061482225,-721.3657753074101
125,lower10_down,long_iron_condor,3,2024-02-09 10:36:00+05:30,2024-02-14 10:36:00+05:30,2024-02-09,2024-02-14 00:00:00,2024-02-22 00:00:00,50,-17.200000000000003,-860.0000000000001,290.95980377947546,5.81919607558951,-1150.9598037794756
126,lower10_down,long_iron_condor,3,2024-02-12 10:40:00+05:30,2024-02-15 10:40:00+05:30,2024-02-12,2024-02-15 00:00:00,2024-02-22 00:00:00,50,10.450000000000003,522.5000000000001,283.3543990913987,5.667087981827974,239.1456009086014
131,lower10_down,long_iron_condor,3,2024-03-01 11:46:00+05:30,2024-03-05 11:46:00+05:30,2024-03-01,2024-03-05 00:00:00,2024-03-14 00:00:00,50,-11.600000000000001,-580.0000000000001,287.57924207465726,5.751584841493145,-867.5792420746574
135,lower10_down,long_iron_condor,3,2024-03-18 10:48:00+05:30,2024-03-21 10:48:00+05:30,2024-03-18,2024-03-21 00:00:00,2024-04-04 00:00:00,50,-46.900000000000006,-2345.0000000000005,245.8445437374841,4.916890874749682,-2590.8445437374844
137,lower10_down,long_iron_condor,3,2024-03-22 10:25:00+05:30,2024-03-28 10:25:00+05:30,2024-03-22,2024-03-28 00:00:00,2024-04-10 00:00:00,50,14.700000000000003,735.0000000000001,278.0962027955528,5.5619240559110565,456.9037972044473
139,lower10_down,long_iron_condor,3,2024-04-12 12:21:00+05:30,2024-04-18 12:21:00+05:30,2024-04-12,2024-04-18 00:00:00,2024-05-02 00:00:00,25,27.44999999999999,686.2499999999998,231.06967660146378,9.242787064058552,455.18032339853596
145,lower10_down,long_iron_condor,3,2024-05-10 11:05:00+05:30,2024-05-15 11:05:00+05:30,2024-05-10,2024-05-15 00:00:00,2024-05-23 00:00:00,25,-2.34999999999998,-58.7499999999995,254.26070180748064,10.170428072299226,-313.01070180748013
146,lower10_down,long_iron_condor,3,2024-05-13 11:09:00+05:30,2024-05-16 11:09:00+05:30,2024-05-13,2024-05-16 00:00:00,2024-05-23 00:00:00,25,2.75,68.75,254.04022939752375,10.16160917590095,-185.29022939752375
148,lower10_down,long_iron_condor,3,2024-05-17 10:53:00+05:30,2024-05-22 10:53:00+05:30,2024-05-17,2024-05-22 00:00:00,2024-06-06 00:00:00,25,-3.9499999999999886,-98.74999999999972,249.8574793889874,9.994299175559496,-348.60747938898714
153,lower10_down,long_iron_condor,3,2024-06-21 10:59:00+05:30,2024-06-26 10:59:00+05:30,2024-06-21,2024-06-26 00:00:00,2024-07-11 00:00:00,25,5.65000000000002,141.2500000000005,232.73921816119753,9.309568726447901,-91.48921816119702
155,lower10_down,long_iron_condor,3,2024-06-27 11:17:00+05:30,2024-07-02 11:17:00+05:30,2024-06-27,2024-07-02 00:00:00,2024-07-11 00:00:00,25,43.55,1088.75,230.33263146236854,9.213305258494742,858.4173685376314
156,lower10_down,long_iron_condor,3,2024-06-28 12:24:00+05:30,2024-07-03 12:24:00+05:30,2024-06-28,2024-07-03 00:00:00,2024-07-11 00:00:00,25,1.90000000000002,47.5000000000005,236.85458467593037,9.474183387037215,-189.35458467592986
159,lower10_down,long_iron_condor,3,2024-07-12 10:56:00+05:30,2024-07-18 10:56:00+05:30,2024-07-12,2024-07-18 00:00:00,2024-08-01 00:00:00,25,5.100000000000001,127.50000000000003,221.40778312005875,8.85631132480235,-93.90778312005872
160,lower10_down,long_iron_condor,3,2024-07-23 11:19:00+05:30,2024-07-26 11:19:00+05:30,2024-07-23,2024-07-26 00:00:00,2024-08-08 00:00:00,25,5.500000000000014,137.50000000000034,259.26348793355334,10.370539517342133,-121.763487933553
162,lower10_down,long_iron_condor,3,2024-07-29 12:13:00+05:30,2024-08-01 12:13:00+05:30,2024-07-29,2024-08-01 00:00:00,2024-08-08 00:00:00,25,-19.35,-483.75000000000006,212.76569428021725,8.51062777120869,-696.5156942802173
163,lower10_down,long_iron_condor,3,2024-08-05 11:11:00+05:30,2024-08-08 11:11:00+05:30,2024-08-05,2024-08-08 00:00:00,2024-08-14 00:00:00,25,-10.400000000000006,-260.0000000000001,279.63174779119845,11.185269911647937,-539.6317477911986
170,lower10_down,long_iron_condor,3,2024-09-20 10:31:00+05:30,2024-09-25 10:31:00+05:30,2024-09-20,2024-09-25 00:00:00,2024-10-10 00:00:00,25,12.899999999999991,322.4999999999998,241.03643672971526,9.64145746918861,81.46356327028451
172,lower10_down,long_iron_condor,3,2024-10-07 10:54:00+05:30,2024-10-10 10:54:00+05:30,2024-10-07,2024-10-10 00:00:00,2024-10-17 00:00:00,25,-15.199999999999974,-379.9999999999994,240.2414078036869,9.609656312147477,-620.2414078036863
175,lower10_down,long_iron_condor,3,2024-10-18 11:14:00+05:30,2024-10-23 11:14:00+05:30,2024-10-18,2024-10-23 00:00:00,2024-11-07 00:00:00,25,-13.849999999999994,-346.2499999999999,235.61697407290893,9.424678962916357,-581.8669740729088
176,lower10_down,long_iron_condor,3,2024-10-21 12:20:00+05:30,2024-10-24 12:20:00+05:30,2024-10-21,2024-10-24 00:00:00,2024-11-07 00:00:00,25,26.349999999999994,658.7499999999999,245.8174712837528,9.832698851350113,412.9325287162471
179,lower10_down,long_iron_condor,3,2024-10-25 11:21:00+05:30,2024-10-30 11:21:00+05:30,2024-10-25,2024-10-30 00:00:00,2024-11-14 00:00:00,25,4.099999999999994,102.49999999999986,252.17977868813193,10.087191147525278,-149.67977868813207
180,lower10_down,long_iron_condor,3,2024-10-28 10:21:00+05:30,2024-10-31 10:21:00+05:30,2024-10-28,2024-10-31 00:00:00,2024-11-14 00:00:00,25,-31.200000000000017,-780.0000000000005,220.5133702049943,8.820534808199772,-1000.5133702049948
181,lower10_down,long_iron_condor,3,2024-10-29 12:17:00+05:30,2024-11-04 12:17:00+05:30,2024-10-29,2024-11-04 00:00:00,2024-11-14 00:00:00,25,13.550000000000082,338.75000000000205,272.09715451474375,10.88388618058975,66.6528454852583
182,lower10_down,long_iron_condor,3,2024-10-30 13:46:00+05:30,2024-11-05 13:46:00+05:30,2024-10-30,2024-11-05 00:00:00,2024-11-14 00:00:00,25,25.74999999999997,643.7499999999993,254.22573381723478,10.16902935268939,389.52426618276456
183,lower10_down,long_iron_condor,3,2024-11-04 11:46:00+05:30,2024-11-07 11:46:00+05:30,2024-11-04,2024-11-07 00:00:00,2024-11-14 00:00:00,25,14.150000000000006,353.7500000000001,280.774370101356,11.23097480405424,72.97562989864412
191,lower10_down,long_iron_condor,3,2024-11-25 13:05:00+05:30,2024-11-28 13:05:00+05:30,2024-11-25,2024-11-28 00:00:00,2024-12-12 00:00:00,25,-7.5,-187.5,237.0808077228571,9.483232308914284,-424.5808077228571
192,lower10_down,long_iron_condor,3,2024-11-27 12:34:00+05:30,2024-12-02 12:34:00+05:30,2024-11-27,2024-12-02 00:00:00,2024-12-12 00:00:00,25,15.650000000000006,391.2500000000001,233.820867819471,9.35283471277884,157.4291321805291
193,lower10_down,long_iron_condor,3,2024-11-28 11:09:00+05:30,2024-12-03 11:09:00+05:30,2024-11-28,2024-12-03 00:00:00,2024-12-12 00:00:00,25,28.39999999999999,709.9999999999998,244.1279138912996,9.765116555651984,465.87208610870016
195,lower10_down,long_iron_condor,3,2024-12-02 10:56:00+05:30,2024-12-05 10:56:00+05:30,2024-12-02,2024-12-05 00:00:00,2024-12-12 00:00:00,25,1.9500000000000313,48.75000000000078,259.5180426705465,10.38072170682186,-210.7680426705457
197,lower10_down,long_iron_condor,3,2024-12-06 10:25:00+05:30,2024-12-11 10:25:00+05:30,2024-12-06,2024-12-11 00:00:00,2024-12-19 00:00:00,25,-15.699999999999989,-392.4999999999997,245.77621431186623,9.83104857247465,-638.2762143118659
199,lower10_down,long_iron_condor,3,2024-12-13 10:47:00+05:30,2024-12-18 10:47:00+05:30,2024-12-13,2024-12-18 00:00:00,2025-01-02 00:00:00,75,-18.350000000000023,-1376.2500000000018,354.5153424237002,4.726871232316003,-1730.765342423702
202,lower10_down,long_iron_condor,3,2024-12-20 12:47:00+05:30,2024-12-26 12:47:00+05:30,2024-12-20,2024-12-26 00:00:00,2025-01-09 00:00:00,75,-66.1,-4957.5,320.6907914504088,4.275877219338784,-5278.190791450409
203,lower10_down,long_iron_condor,3,2024-12-23 11:01:00+05:30,2024-12-27 11:01:00+05:30,2024-12-23,2024-12-27 00:00:00,2025-01-09 00:00:00,75,13.250000000000014,993.750000000001,328.1593175166536,4.375457566888715,665.5906824833475
204,lower10_down,long_iron_condor,3,2024-12-26 13:47:00+05:30,2024-12-31 13:47:00+05:30,2024-12-26,2024-12-31 00:00:00,2025-01-09 00:00:00,75,62.19999999999999,4664.999999999999,284.52874049209777,3.793716539894637,4380.471259507902
205,lower10_down,long_iron_condor,3,2024-12-30 12:31:00+05:30,2025-01-02 12:31:00+05:30,2024-12-30,2025-01-02 00:00:00,2025-01-09 00:00:00,75,14.10000000000003,1057.5000000000023,370.46223962650515,4.939496528353402,687.0377603734971
208,lower10_down,long_iron_condor,3,2025-01-06 11:15:00+05:30,2025-01-09 11:15:00+05:30,2025-01-06,2025-01-09 00:00:00,2025-01-16 00:00:00,75,8.25,618.75,350.43095548515396,4.672412739802053,268.31904451484604
210,lower10_down,long_iron_condor,3,2025-01-10 10:32:00+05:30,2025-01-15 10:32:00+05:30,2025-01-10,2025-01-15 00:00:00,2025-01-23 00:00:00,75,-14.349999999999994,-1076.2499999999995,361.77928002845977,4.8237237337127965,-1438.0292800284592
211,lower10_down,long_iron_condor,3,2025-01-13 10:26:00+05:30,2025-01-16 10:26:00+05:30,2025-01-13,2025-01-16 00:00:00,2025-01-23 00:00:00,75,-63.40000000000002,-4755.000000000002,302.5392207058203,4.0338562760776036,-5057.539220705822
212,lower10_down,long_iron_condor,3,2025-01-17 11:01:00+05:30,2025-01-22 11:01:00+05:30,2025-01-17,2025-01-22 00:00:00,2025-02-06 00:00:00,75,-27.55000000000001,-2066.250000000001,352.2904449377154,4.697205932502872,-2418.5404449377165
215,lower10_down,long_iron_condor,3,2025-01-24 10:37:00+05:30,2025-01-29 10:37:00+05:30,2025-01-24,2025-01-29 00:00:00,2025-02-13 00:00:00,75,-2.799999999999997,-209.99999999999977,433.5216191421407,5.780288255228543,-643.5216191421405
216,lower10_down,long_iron_condor,3,2025-01-27 12:16:00+05:30,2025-01-30 12:16:00+05:30,2025-01-27,2025-01-30 00:00:00,2025-02-13 00:00:00,75,12.05000000000004,903.750000000003,454.0949786013205,6.054599714684273,449.65502139868244
219,lower10_down,long_iron_condor,3,2025-02-01 11:42:00+05:30,2025-02-05 11:42:00+05:30,2025-02-01,2025-02-05 00:00:00,2025-02-13 00:00:00,75,-24.299999999999983,-1822.4999999999986,377.1435928976979,5.028581238635971,-2199.6435928976966
224,lower10_down,long_iron_condor,3,2025-02-14 10:39:00+05:30,2025-02-19 10:39:00+05:30,2025-02-14,2025-02-19 00:00:00,2025-03-06 00:00:00,75,-8.899999999999991,-667.4999999999993,357.25627969697894,4.763417062626385,-1024.7562796969783
225,lower10_down,long_iron_condor,3,2025-02-17 10:27:00+05:30,2025-02-20 10:27:00+05:30,2025-02-17,2025-02-20 00:00:00,2025-03-06 00:00:00,75,-30.250000000000014,-2268.750000000001,321.40434340034227,4.285391245337897,-2590.1543434003434
227,lower10_down,long_iron_condor,3,2025-02-28 13:13:00+05:30,2025-03-05 13:13:00+05:30,2025-02-28,2025-03-05 00:00:00,2025-03-13 00:00:00,75,-0.19999999999998863,-14.999999999999147,329.25657274350425,4.3900876365800565,-344.2565727435034
228,lower10_down,long_iron_condor,3,2025-03-03 10:36:00+05:30,2025-03-06 10:36:00+05:30,2025-03-03,2025-03-06 00:00:00,2025-03-13 00:00:00,75,17.299999999999997,1297.4999999999998,340.9007538751117,4.545343385001489,956.599246124888
230,lower10_down,long_iron_condor,3,2025-03-07 12:05:00+05:30,2025-03-12 12:05:00+05:30,2025-03-07,2025-03-12 00:00:00,2025-03-20 00:00:00,75,-0.30000000000001137,-22.500000000000853,325.6037055408289,4.341382740544385,-348.10370554082976
231,lower10_down,long_iron_condor,3,2025-03-25 10:40:00+05:30,2025-03-28 10:40:00+05:30,2025-03-25,2025-03-28 00:00:00,2025-04-09 00:00:00,75,4.099999999999966,307.49999999999744,332.9372896426114,4.439163861901485,-25.437289642613962
237,lower10_down,long_iron_condor,3,2025-04-23 10:55:00+05:30,2025-04-28 10:55:00+05:30,2025-04-23,2025-04-28 00:00:00,2025-05-08 00:00:00,75,27.899999999999963,2092.4999999999973,333.3318697306512,4.4444249297420155,1759.168130269346
239,lower10_down,long_iron_condor,3,2025-05-02 11:03:00+05:30,2025-05-07 11:03:00+05:30,2025-05-02,2025-05-07 00:00:00,2025-05-15 00:00:00,75,-25.09999999999998,-1882.4999999999984,372.2736290538336,4.963648387384448,-2254.773629053832
245,lower10_down,long_iron_condor,3,2025-05-23 12:27:00+05:30,2025-05-28 12:27:00+05:30,2025-05-23,2025-05-28 00:00:00,2025-06-12 00:00:00,75,-7.250000000000028,-543.7500000000022,447.6295502815579,5.9683940037541054,-991.3795502815601
246,lower10_down,long_iron_condor,3,2025-05-27 11:08:00+05:30,2025-05-30 11:08:00+05:30,2025-05-27,2025-05-30 00:00:00,2025-06-12 00:00:00,75,-1.700000000000017,-127.50000000000128,492.7065001859088,6.569420002478784,-620.20650018591
249,lower10_down,long_iron_condor,3,2025-07-11 11:36:00+05:30,2025-07-16 11:36:00+05:30,2025-07-11,2025-07-16 00:00:00,2025-07-24 00:00:00,75,-31.599999999999994,-2369.9999999999995,272.07140690395545,3.627618758719406,-2642.071406903955
250,lower10_down,long_iron_condor,3,2025-07-30 11:44:00+05:30,2025-08-04 11:44:00+05:30,2025-07-30,2025-08-04 00:00:00,2025-08-14 00:00:00,75,28.800000000000004,2160.0000000000005,288.20777803381947,3.8427703737842593,1871.792221966181
251,lower10_down,long_iron_condor,3,2025-08-01 11:21:00+05:30,2025-08-06 11:21:00+05:30,2025-08-01,2025-08-06 00:00:00,2025-08-14 00:00:00,75,-10.049999999999983,-753.7499999999987,296.6155509793432,3.954874013057909,-1050.365550979342
253,lower10_down,long_iron_condor,3,2025-09-29 13:11:00+05:30,2025-10-03 13:11:00+05:30,2025-09-29,2025-10-03 00:00:00,2025-10-14 00:00:00,75,25.949999999999996,1946.2499999999998,258.53486548213453,3.4471315397617937,1687.7151345178652
254,lower10_down,long_iron_condor,3,2025-10-08 14:15:00+05:30,2025-10-13 14:15:00+05:30,2025-10-08,2025-10-13 00:00:00,2025-10-20 00:00:00,75,8.949999999999992,671.2499999999994,270.7665071126852,3.6102200948358028,400.48349288731424
256,lower10_down,long_iron_condor,3,2025-10-24 11:55:00+05:30,2025-10-29 11:55:00+05:30,2025-10-24,2025-10-29 00:00:00,2025-11-11 00:00:00,75,19.749999999999986,1481.2499999999989,326.09761985516565,4.347968264735542,1155.1523801448332
260,lower10_down,long_iron_condor,3,2026-01-14 11:30:00+05:30,2026-01-20 11:30:00+05:30,2026-01-14,2026-01-20 00:00:00,2026-02-03 00:00:00,65,21.200000000000003,1378.0000000000002,299.0129443053333,4.6001991431589735,1078.9870556946669
261,lower10_down,long_iron_condor,3,2026-01-21 10:57:00+05:30,2026-01-27 10:57:00+05:30,2026-01-21,2026-01-27 00:00:00,2026-02-10 00:00:00,65,-14.900000000000006,-968.5000000000003,311.49941742649037,4.792298729638313,-1279.9994174264907
262,lower10_down,long_iron_condor,3,2026-01-22 10:42:00+05:30,2026-01-28 10:42:00+05:30,2026-01-22,2026-01-28 00:00:00,2026-02-10 00:00:00,65,10.450000000000017,679.2500000000011,371.19256414073817,5.710654832934433,308.05743585926297
263,lower10_down,long_iron_condor,3,2026-01-23 12:49:00+05:30,2026-01-29 12:49:00+05:30,2026-01-23,2026-01-29 00:00:00,2026-02-10 00:00:00,65,15.050000000000004,978.2500000000002,328.9071815877056,5.060110485964702,649.3428184122946
268,lower10_down,long_iron_condor,3,2026-02-20 13:39:00+05:30,2026-02-25 13:39:00+05:30,2026-02-20,2026-02-25 00:00:00,2026-03-10 00:00:00,65,2.54999999999999,165.74999999999935,319.8412036629227,4.920633902506503,-154.09120366292333
273,lower10_down,long_iron_condor,3,2026-03-12 10:55:00+05:30,2026-03-17 10:55:00+05:30,2026-03-12,2026-03-17 00:00:00,2026-03-24 00:00:00,65,-15.050000000000011,-978.2500000000007,483.51751948193703,7.438731068952877,-1461.7675194819376
276,lower10_down,long_iron_condor,3,2026-04-01 10:28:00+05:30,2026-04-07 10:28:00+05:30,2026-04-01,2026-04-07 00:00:00,2026-04-13 00:00:00,65,-17.549999999999983,-1140.7499999999989,629.2593956539139,9.680913779290982,-1770.0093956539126
