trade_id,trade_date,signal_ts,entry_ts,exit_ts,entry_time,execution_entry_time,signal_vrp_var_act365,vrp_tod_percentile,next_short_iron_condor__pnl_points,next_short_iron_condor__return_on_max_loss,next_long_iron_condor__pnl_points,next_long_iron_condor__return_on_max_loss,leg,entry_offset,option_type,short_weight,strike,entry_close,entry_volume,entry_open_interest,entry_india_vix,entry_minutes_to_expiry,entry_dte,lot_size,entry_spot,entry_atm_iv,actual_expiry_date,span_join_status,span_enrichment_status,span_time_slot,span_date,span_source_status,span_timing_source,span_timing_confidence,span_reference_ts_ist,span_bod_open_time_assumption,span_slot_publication_times_proven,span_intraday_asof_join_performed,span_price,span_s1,span_s2,span_s3,span_s4,span_s5,span_s6,span_s7,span_s8,span_s9,span_s10,span_s11,span_s12,span_s13,span_s14,span_s15,span_s16,exit_close,exit_volume,exit_open_interest,exit_india_vix,exit_minutes_to_expiry,exit_dte,exit_spot,exit_atm_iv,exit_observed_offset,entry_turnover_ratio,entry_vix_multiplier,entry_time_multiplier,entry_stale_multiplier,entry_depth_multiplier,entry_base_spread,entry_time_penalty,entry_stale_penalty,entry_depth_penalty,entry_slippage_per_unit,entry_is_executable_proxy,exit_turnover_ratio,exit_vix_multiplier,exit_time_multiplier,exit_stale_multiplier,exit_depth_multiplier,exit_base_spread,exit_time_penalty,exit_stale_penalty,exit_depth_penalty,exit_slippage_per_unit,exit_is_executable_proxy,entry_vix_fallback,exit_vix_fallback,entry_volatility_proxy,exit_volatility_proxy,entry_volatility_source,exit_volatility_source,primary_entry_side,primary_exit_side,inverse_entry_side,inverse_exit_side
365,2023-06-05,2023-06-05 10:43:00+05:30,2023-06-05 10:44:00+05:30,2023-06-05 11:44:00+05:30,10:43,10:44,0.000312784566756567,0.714765100671141,0.3000000000000149,0.007380073800738376,-0.3000000000000149,-0.005054759898905053,p_m1,-1,PUT,-1,18550.0,37.2,341400.0,4943000.0,11.19,14686.0,10.198611111111111,50,18615.05,0.10523549610651514,2023-06-15,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-05,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-05 09:15:00+05:30,True,False,False,105.15,-28.57,64.21,105.15,105.15,-406.4,-358.23,105.15,105.15,-927.2,-920.15,105.15,105.15,-1494.91,-1494.55,74.32,-1126.38,36.3,150200.0,5690000.0,11.1,14626.0,10.156944444444445,18625.65,0.10336721577461228,-2,0.06906735402238438,0.6443298347896053,1.0029110220711706,1.0,1.0974349523102345,0.05,0.00014555110355853051,0.0,0.004885929380345648,0.05503148048390418,True,0.026397183409985342,0.6365720697611543,1.0029169868791556,1.0,1.0965533408424954,0.05,0.00014584934395778237,0.0,0.004841749283543584,0.05498759862750137,True,False,False,11.19,11.1,india_vix,india_vix,SELL,BUY,BUY,SELL
365,2023-06-05,2023-06-05 10:43:00+05:30,2023-06-05 10:44:00+05:30,2023-06-05 11:44:00+05:30,10:43,10:44,0.000312784566756567,0.714765100671141,0.3000000000000149,0.007380073800738376,-0.3000000000000149,-0.005054759898905053,c_p1,1,CALL,-1,18650.0,68.75,349100.0,5729250.0,11.19,14686.0,10.198611111111111,50,18615.05,0.10523549610651514,2023-06-15,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-05,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-05 09:15:00+05:30,True,False,False,101.35,-21.64,70.15,-382.79,-323.58,101.35,101.35,-890.44,-877.69,101.35,101.35,-1453.01,-1451.72,101.35,101.35,-1111.39,66.12,69.35,233250.0,5731400.0,11.1,14626.0,10.156944444444445,18625.65,0.10336721577461228,0,0.06093292124921739,0.6443298347896053,1.0029110220711706,1.0,1.0965106867357852,0.07083198415071479,0.00020619346920752735,0.0,0.006855943306557394,0.07789412092647971,True,0.04069685579494438,0.6365720697611543,1.0029169868791556,1.0,1.096508359802641,0.07058989058765974,0.0002059097846452418,0.0,0.006832386574846361,0.07762818694715135,True,False,False,11.19,11.1,india_vix,india_vix,SELL,BUY,BUY,SELL
365,2023-06-05,2023-06-05 10:43:00+05:30,2023-06-05 10:44:00+05:30,2023-06-05 11:44:00+05:30,10:43,10:44,0.000312784566756567,0.714765100671141,0.3000000000000149,0.007380073800738376,-0.3000000000000149,-0.005054759898905053,c_p3,3,CALL,1,18750.0,28.95,168900.0,3681000.0,11.19,14686.0,10.198611111111111,50,18615.05,0.10523549610651514,2023-06-15,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-05,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-05 09:15:00+05:30,True,False,False,61.3,-21.28,61.3,-348.4,-278.01,61.3,61.3,-837.14,-819.04,61.3,61.3,-1394.51,-1392.42,61.3,61.3,-1090.63,51.93,29.1,91200.0,3668200.0,11.1,14626.0,10.156944444444445,18625.65,0.10336721577461228,2,0.04588425811348598,0.6443298347896053,1.0029110220711706,1.0,1.0993347621462237,0.05,0.00014555110355853051,0.0,0.004981196391563296,0.05512674749512183,True,0.024862323520439582,0.6365720697611543,1.0029169868791556,1.0,1.0993576543306431,0.05,0.00014584934395778237,0.0,0.004982373965233468,0.05512822330919125,True,False,False,11.19,11.1,india_vix,india_vix,BUY,SELL,SELL,BUY
366,2023-06-06,2023-06-06 10:38:00+05:30,2023-06-06 10:39:00+05:30,2023-06-06 11:39:00+05:30,10:38,10:39,0.0007632009051060217,0.7504187604690117,1.7000000000000028,0.03578947368421059,-1.7000000000000028,-0.032380952380952434,p_m3,-3,PUT,1,18400.0,13.65,93950.0,6063000.0,11.47,13251.0,9.202083333333333,50,18574.3,0.10979565318280476,2023-06-15,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-06,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-06 09:15:00+05:30,True,False,False,38.7,-22.03,38.7,38.7,38.7,-331.88,-267.96,38.7,38.7,-825.0,-813.42,38.7,38.7,-1389.93,-1389.33,38.7,-1091.49,16.5,126850.0,6889600.0,11.44,13191.0,9.160416666666666,18550.5,0.10973846287646702,-3,0.015495626670686678,0.6686644561833409,1.0030645939027867,1.0,1.0961607992416769,0.05,0.00015322969513933277,0.0,0.0048227746520360035,0.05497600434717534,True,0.01841180643117069,0.6660428156629994,1.0030715557334366,1.0,1.0953802506432189,0.05,0.0001535777866718338,0.0,0.004783660819946932,0.05493723860661877,True,False,False,11.47,11.44,india_vix,india_vix,BUY,SELL,SELL,BUY
366,2023-06-06,2023-06-06 10:38:00+05:30,2023-06-06 10:39:00+05:30,2023-06-06 11:39:00+05:30,10:38,10:39,0.0007632009051060217,0.7504187604690117,1.7000000000000028,0.03578947368421059,-1.7000000000000028,-0.032380952380952434,p_m1,-1,PUT,-1,18500.0,31.85,173600.0,11029300.0,11.47,13251.0,9.202083333333333,50,18574.3,0.10979565318280476,2023-06-15,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-06,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-06 09:15:00+05:30,True,False,False,61.25,-23.72,60.85,61.25,61.25,-370.67,-317.4,61.25,61.25,-883.42,-875.66,61.25,61.25,-1452.21,-1451.87,54.12,-1113.38,39.1,265550.0,11012800.0,11.44,13191.0,9.160416666666666,18550.5,0.10973846287646702,-1,0.01573989140381607,0.6686644561833409,1.0030645939027867,1.0,1.0926125978065517,0.05,0.00015322969513933277,0.0,0.0046448208904555435,0.05479805058559488,True,0.024112848311705622,0.6660428156629994,1.0030715557334366,1.0,1.0926211489791755,0.05,0.0001535777866718338,0.0,0.004645282000018,0.05479885978668984,True,False,False,11.47,11.44,india_vix,india_vix,SELL,BUY,BUY,SELL
366,2023-06-06,2023-06-06 10:38:00+05:30,2023-06-06 10:39:00+05:30,2023-06-06 11:39:00+05:30,10:38,10:39,0.0007632009051060217,0.7504187604690117,1.7000000000000028,0.03578947368421059,-1.7000000000000028,-0.032380952380952434,c_p1,1,CALL,-1,18600.0,53.45,249350.0,16781350.0,11.47,13251.0,9.202083333333333,50,18574.3,0.10979565318280476,2023-06-15,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-06,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-06 09:15:00+05:30,True,False,False,146.5,-17.56,70.12,-419.8,-378.78,146.5,146.5,-952.54,-946.5,146.5,146.5,-1523.21,-1522.81,146.5,146.5,-1138.21,80.26,42.6,478800.0,18831250.0,11.44,13191.0,9.160416666666666,18550.5,0.10973846287646702,1,0.01485875600838097,0.6686644561833409,1.0030645939027867,1.0,1.0902760262034623,0.05714844417761632,0.00017513677358046986,0.0,0.005174945096026534,0.06249852604722332,True,0.025425820090231924,0.6660428156629994,1.0030715557334366,1.0,1.0896549137144798,0.05,0.0001535777866718338,0.0,0.004496514688936512,0.05465009247560835,True,False,False,11.47,11.44,india_vix,india_vix,SELL,BUY,BUY,SELL
366,2023-06-06,2023-06-06 10:38:00+05:30,2023-06-06 10:39:00+05:30,2023-06-06 11:39:00+05:30,10:38,10:39,0.0007632009051060217,0.7504187604690117,1.7000000000000028,0.03578947368421059,-1.7000000000000028,-0.032380952380952434,c_p3,3,CALL,1,18700.0,19.15,135350.0,9740950.0,11.47,13251.0,9.202083333333333,50,18574.3,0.10979565318280476,2023-06-15,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-06,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-06 09:15:00+05:30,True,False,False,91.8,-17.96,68.89,-386.22,-334.18,91.8,91.8,-903.91,-894.7,91.8,91.8,-1471.55,-1470.83,91.8,91.8,-1120.02,63.51,14.4,164600.0,10304700.0,11.44,13191.0,9.160416666666666,18550.5,0.10973846287646702,3,0.013894947218192556,0.6686644561833409,1.0030645939027867,1.0,1.0933274958719312,0.05,0.00015322969513933277,0.0,0.004680675337337133,0.05483390503247647,True,0.015973292189652082,0.6660428156629994,1.0030715557334366,1.0,1.0930023346144964,0.05,0.0001535777866718338,0.0,0.004664399823430226,0.05481797761010206,True,False,False,11.47,11.44,india_vix,india_vix,BUY,SELL,SELL,BUY
367,2023-06-07,2023-06-07 10:53:00+05:30,2023-06-07 10:54:00+05:30,2023-06-07 11:54:00+05:30,10:53,10:54,0.001129916654405063,0.6688963210702341,-0.39999999999999947,-0.00625488663017982,0.39999999999999947,0.01109570041608875,p_m3,-3,PUT,1,18500.0,7.9,249350.0,11983150.0,11.03,11796.0,8.191666666666666,50,18643.5,0.10381267727367934,2023-06-15,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-07,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-07 09:15:00+05:30,True,False,False,56.25,-19.57,56.25,56.25,56.25,-370.21,-323.57,56.25,56.25,-891.26,-885.98,56.25,56.25,-1462.61,-1462.45,50.03,-1117.26,6.75,70850.0,11989350.0,11.03,11736.0,8.15,18657.15,0.10421281975208706,-3,0.02080838337095143,0.6305599456332736,1.0032481036403404,1.0,1.0921412897484626,0.05,0.00016240518201702386,0.0,0.00462202871035601,0.05478443389237304,True,0.005909410776279717,0.6305599456332736,1.0032563959786762,1.0,1.0921383656798922,0.05,0.00016281979893380955,0.0,0.0046219202341687,0.05478474003310251,True,False,False,11.03,11.03,india_vix,india_vix,BUY,SELL,SELL,BUY
367,2023-06-07,2023-06-07 10:53:00+05:30,2023-06-07 10:54:00+05:30,2023-06-07 11:54:00+05:30,10:53,10:54,0.001129916654405063,0.6688963210702341,-0.39999999999999947,-0.00625488663017982,0.39999999999999947,0.01109570041608875,p_m1,-1,PUT,-1,18600.0,24.25,543050.0,18682600.0,11.03,11796.0,8.191666666666666,50,18643.5,0.10381267727367934,2023-06-15,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-07,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-07 09:15:00+05:30,True,False,False,91.9,-20.65,61.36,91.9,91.9,-408.7,-372.51,91.9,91.9,-944.98,-941.71,91.9,91.9,-1518.33,-1518.25,65.45,-1136.78,20.9,220000.0,19337250.0,11.03,11736.0,8.15,18657.15,0.10421281975208706,-1,0.02906715183822638,0.6305599456332736,1.0032481036403404,1.0,1.0896973506157008,0.05,0.00016240518201702386,0.0,0.004499434845338227,0.05466184002735525,True,0.011377004932086779,0.6305599456332736,1.0032563959786762,1.0,1.0895132213152237,0.05,0.00016281979893380955,0.0,0.004490235590457643,0.054653055389391456,True,False,False,11.03,11.03,india_vix,india_vix,SELL,BUY,BUY,SELL
367,2023-06-07,2023-06-07 10:53:00+05:30,2023-06-07 10:54:00+05:30,2023-06-07 11:54:00+05:30,10:53,10:54,0.001129916654405063,0.6688963210702341,-0.39999999999999947,-0.00625488663017982,0.39999999999999947,0.01109570041608875,c_p1,1,CALL,-1,18700.0,23.75,427000.0,14421100.0,11.03,11796.0,8.191666666666666,50,18643.5,0.10381267727367934,2023-06-15,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-07,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-07 09:15:00+05:30,True,False,False,73.45,-13.83,67.32,-387.31,-342.48,73.45,73.45,-913.34,-907.07,73.45,73.45,-1483.87,-1483.52,73.45,73.45,-1124.63,59.77,26.8,222000.0,14063150.0,11.03,11736.0,8.15,18657.15,0.10421281975208706,1,0.029609389740769446,0.6305599456332736,1.0032481036403404,1.0,1.0911061333343872,0.05,0.00016240518201702386,0.0,0.004570102774886398,0.054732507956903424,True,0.015785935883074854,0.6305599456332736,1.0032563959786762,1.0,1.0912452607658347,0.05,0.00016281979893380955,0.0,0.004577119573303291,0.054739939372237104,True,False,False,11.03,11.03,india_vix,india_vix,SELL,BUY,BUY,SELL
367,2023-06-07,2023-06-07 10:53:00+05:30,2023-06-07 10:54:00+05:30,2023-06-07 11:54:00+05:30,10:53,10:54,0.001129916654405063,0.6688963210702341,-0.39999999999999947,-0.00625488663017982,0.39999999999999947,0.01109570041608875,c_p3,3,CALL,1,18800.0,4.05,188850.0,11943250.0,11.03,11796.0,8.191666666666666,50,18643.5,0.10381267727367934,2023-06-15,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-07,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-07 09:15:00+05:30,True,False,False,38.4,-13.67,38.4,-349.22,-293.06,38.4,38.4,-857.43,-847.68,38.4,38.4,-1424.56,-1423.91,38.4,38.4,-1103.77,38.4,4.5,200450.0,12200500.0,11.03,11736.0,8.15,18657.15,0.10421281975208706,3,0.01581227757835785,0.6305599456332736,1.0032481036403404,1.0,1.0921601482760017,0.05,0.00016240518201702386,0.0,0.004622974699455565,0.05478537988147259,True,0.01642965317571795,0.6305599456332736,1.0032563959786762,1.0,1.0920397832718265,0.05,0.00016281979893380955,0.0,0.0046169750625975545,0.05477979486153137,True,False,False,11.03,11.03,india_vix,india_vix,BUY,SELL,SELL,BUY
368,2023-06-12,2023-06-12 11:27:00+05:30,2023-06-12 11:28:00+05:30,2023-06-12 12:28:00+05:30,11:27,11:28,0.0016201999090881703,0.5182724252491694,2.75,0.06832298136645965,-2.75,-0.046025104602510455,p_m3,-3,PUT,1,18450.0,20.2,70700.0,2946950.0,11.31,14642.0,10.168055555555556,50,18604.55,0.10918682802485931,2023-06-22,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2023-06-12,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-12 11:00:00+05:30,False,False,False,53.3,-26.73,53.3,53.3,53.3,-349.0,-283.26,53.3,53.3,-843.56,-830.78,53.3,53.3,-1407.68,-1406.88,48.46,-1097.9,23.35,187700.0,3008050.0,11.28,14582.0,10.126388888888888,18579.4,0.10649620497733636,-3,0.023990897710888304,0.654722127318147,1.0029153926793484,1.0,1.100817911264611,0.05,0.0001457696339674172,0.0,0.005055591753252951,0.05520136138722037,True,0.06239920799215173,0.6521188603314583,1.0029213844497564,1.0,1.1006792144527004,0.05,0.0001460692224878185,0.0,0.0050486668572108165,0.05519473607969864,True,False,False,11.31,11.28,india_vix,india_vix,BUY,SELL,SELL,BUY
368,2023-06-12,2023-06-12 11:27:00+05:30,2023-06-12 11:28:00+05:30,2023-06-12 12:28:00+05:30,11:27,11:28,0.0016201999090881703,0.5182724252491694,2.75,0.06832298136645965,-2.75,-0.046025104602510455,p_m1,-1,PUT,-1,18550.0,42.1,129300.0,5626450.0,11.31,14642.0,10.168055555555556,50,18604.55,0.10918682802485931,2023-06-22,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2023-06-12,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-12 11:00:00+05:30,False,False,False,81.5,-28.28,63.34,81.5,81.5,-385.52,-330.59,81.5,81.5,-898.64,-889.87,81.5,81.5,-1466.76,-1466.29,62.61,-1118.69,49.7,518950.0,5655400.0,11.28,14582.0,10.126388888888888,18579.4,0.10649620497733636,-1,0.022980738657459206,0.654722127318147,1.0029153926793484,1.0,1.0966231114627905,0.05,0.0001457696339674172,0.0,0.004845240288730249,0.05499100992269767,True,0.09176183969978433,0.6521188603314583,1.0029213844497564,1.0,1.0965912179607307,0.051824081466199094,0.0001513980657182612,0.0,0.005020374872080922,0.05699585440399828,True,False,False,11.31,11.28,india_vix,india_vix,SELL,BUY,BUY,SELL
368,2023-06-12,2023-06-12 11:27:00+05:30,2023-06-12 11:28:00+05:30,2023-06-12 12:28:00+05:30,11:27,11:28,0.0016201999090881703,0.5182724252491694,2.75,0.06832298136645965,-2.75,-0.046025104602510455,c_p1,1,CALL,-1,18650.0,65.75,115800.0,7276150.0,11.31,14642.0,10.168055555555556,50,18604.55,0.10918682802485931,2023-06-22,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2023-06-12,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-12 11:00:00+05:30,False,False,False,124.8,-21.81,71.4,-407.51,-356.58,124.8,124.8,-929.31,-919.89,124.8,124.8,-1497.13,-1496.29,124.8,124.8,-1129.19,76.54,51.7,377050.0,8008250.0,11.28,14582.0,10.126388888888888,18579.4,0.10649620497733636,1,0.01591500781113531,0.654722127318147,1.0029153926793484,1.0,1.0950507151893767,0.0688337198139979,0.0002006773228380443,0.0,0.006561768820523714,0.07559616595735966,True,0.0470826900905079,0.6521188603314583,1.0029213844497564,1.0,1.0944774541701363,0.05390955758153909,0.00015749054321195777,0.0,0.005108117061320722,0.05917516518607177,True,False,False,11.31,11.28,india_vix,india_vix,SELL,BUY,BUY,SELL
368,2023-06-12,2023-06-12 11:27:00+05:30,2023-06-12 11:28:00+05:30,2023-06-12 12:28:00+05:30,11:27,11:28,0.0016201999090881703,0.5182724252491694,2.75,0.06832298136645965,-2.75,-0.046025104602510455,c_p3,3,CALL,1,18750.0,27.9,63950.0,5989300.0,11.31,14642.0,10.168055555555556,50,18604.55,0.10918682802485931,2023-06-22,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2023-06-12,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-12 11:00:00+05:30,False,False,False,76.85,-21.91,69.08,-374.27,-311.9,76.85,76.85,-879.35,-865.62,76.85,76.85,-1443.07,-1441.68,76.85,76.85,-1110.08,60.71,21.05,212600.0,6198300.0,11.28,14582.0,10.126388888888888,18579.4,0.10649620497733636,3,0.010677372868720407,0.654722127318147,1.0029153926793484,1.0,1.0962361614607006,0.05,0.0001457696339674172,0.0,0.004825836383065586,0.054971606017033006,True,0.03429972181086398,0.6521188603314583,1.0029213844497564,1.0,1.0960251004141601,0.05,0.0001460692224878185,0.0,0.004815281332464817,0.05496135055495264,True,False,False,11.31,11.28,india_vix,india_vix,BUY,SELL,SELL,BUY
369,2023-06-13,2023-06-13 10:34:00+05:30,2023-06-13 10:35:00+05:30,2023-06-13 11:35:00+05:30,10:34,10:35,0.0029780379435832586,0.7990033222591362,-1.2499999999999982,-0.024703557312252933,1.2499999999999982,0.025303643724696318,p_m3,-3,PUT,1,18550.0,14.85,256950.0,4379150.0,11.12,13255.0,9.20486111111111,50,18701.25,0.1024109281050863,2023-06-22,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-13,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-13 09:15:00+05:30,True,False,False,74.85,-24.5,61.87,74.85,74.85,-387.36,-339.16,74.85,74.85,-908.46,-902.23,74.85,74.85,-1479.0,-1478.76,59.69,-1123.05,13.95,72900.0,4527050.0,11.13,13195.0,9.163194444444445,18711.5,0.10370492561079775,-3,0.05867575701317447,0.6382933095662502,1.0030641314621769,1.0,1.0982066513565885,0.05,0.00015320657310884112,0.0,0.004925378472340258,0.0550785850454491,True,0.016103198307242397,0.6391545102711864,1.0030710901345656,1.0,1.0979938033916392,0.05,0.00015355450672828452,0.0,0.004914737559724193,0.05506829206645248,True,False,False,11.12,11.13,india_vix,india_vix,BUY,SELL,SELL,BUY
369,2023-06-13,2023-06-13 10:34:00+05:30,2023-06-13 10:35:00+05:30,2023-06-13 11:35:00+05:30,10:34,10:35,0.0029780379435832586,0.7990033222591362,-1.2499999999999982,-0.024703557312252933,1.2499999999999982,0.025303643724696318,p_m1,-1,PUT,-1,18650.0,34.1,502550.0,7838850.0,11.12,13255.0,9.20486111111111,50,18701.25,0.1024109281050863,2023-06-22,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-13,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-13 09:15:00+05:30,True,False,False,112.35,-25.33,62.52,112.35,112.35,-422.81,-385.01,112.35,112.35,-958.37,-954.38,112.35,112.35,-1531.11,-1530.98,76.36,-1141.32,32.85,169200.0,8045650.0,11.13,13195.0,9.163194444444445,18711.5,0.10370492561079775,-1,0.06411016104273445,0.6382933095662502,1.0030641314621769,1.0,1.0946046976111434,0.05,0.00015320657310884112,0.0,0.004744728942078176,0.05489793551518702,True,0.02102999496249589,0.6391545102711864,1.0030710901345656,1.0,1.0944497697589202,0.05,0.00015355450672828452,0.0,0.0047369916757519365,0.054890546182480224,True,False,False,11.12,11.13,india_vix,india_vix,SELL,BUY,BUY,SELL
369,2023-06-13,2023-06-13 10:34:00+05:30,2023-06-13 10:35:00+05:30,2023-06-13 11:35:00+05:30,10:34,10:35,0.0029780379435832586,0.7990033222591362,-1.2499999999999982,-0.024703557312252933,1.2499999999999982,0.025303643724696318,c_p1,1,CALL,-1,18750.0,42.2,447850.0,5900200.0,11.12,13255.0,9.20486111111111,50,18701.25,0.1024109281050863,2023-06-22,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-13,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-13 09:15:00+05:30,True,False,False,74.95,-18.13,67.18,-372.03,-315.7,74.95,74.95,-883.56,-873.05,74.95,74.95,-1450.18,-1449.34,74.95,74.95,-1112.75,56.54,44.5,183200.0,5886350.0,11.13,13195.0,9.163194444444445,18711.5,0.10370492561079775,1,0.07590419377238165,0.6382933095662502,1.0030641314621769,1.0,1.0963286803687529,0.05,0.00015320657310884112,0.0,0.004831192205449038,0.05498439877855788,True,0.031122846734759787,0.6391545102711864,1.0030710901345656,1.0,1.096343203301126,0.05,0.00015355450672828452,0.0,0.004831954098115827,0.054985508604844115,True,False,False,11.12,11.13,india_vix,india_vix,SELL,BUY,BUY,SELL
369,2023-06-13,2023-06-13 10:34:00+05:30,2023-06-13 10:35:00+05:30,2023-06-13 11:35:00+05:30,10:34,10:35,0.0029780379435832586,0.7990033222591362,-1.2499999999999982,-0.024703557312252933,1.2499999999999982,0.025303643724696318,c_p3,3,CALL,1,18850.0,12.05,206900.0,5873900.0,11.12,13255.0,9.20486111111111,50,18701.25,0.1024109281050863,2023-06-22,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-13,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-13 09:15:00+05:30,True,False,False,41.05,-17.59,41.05,-334.94,-267.34,41.05,41.05,-826.64,-811.21,41.05,41.05,-1388.44,-1387.01,41.05,41.05,-1090.93,41.05,12.75,137150.0,5910500.0,11.13,13195.0,9.163194444444445,18711.5,0.10370492561079775,3,0.035223610340044884,0.6382933095662502,1.0030641314621769,1.0,1.096356291155935,0.05,0.00015320657310884112,0.0,0.004832576974962227,0.05498578354807107,True,0.02320446270121602,0.6391545102711864,1.0030710901345656,1.0,1.096317904837613,0.05,0.00015355450672828452,0.0,0.0048306852902470915,0.05498423979697538,True,False,False,11.12,11.13,india_vix,india_vix,BUY,SELL,SELL,BUY
370,2023-06-14,2023-06-14 10:57:00+05:30,2023-06-14 10:58:00+05:30,2023-06-14 11:58:00+05:30,10:57,10:58,0.0015234433452392844,0.6533996683250415,1.2000000000000015,0.019543973941368104,-1.2000000000000015,-0.03108808290155444,p_m3,-3,PUT,1,18600.0,11.1,326800.0,12658900.0,11.17,11792.0,8.188888888888888,50,18738.1,0.11069281064275245,2023-06-22,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-14,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-14 09:15:00+05:30,True,False,False,54.9,-19.66,54.9,54.9,54.9,-366.48,-318.21,54.9,54.9,-888.8,-883.29,54.9,54.9,-1463.55,-1463.39,47.44,-1121.4,9.9,560600.0,12960350.0,11.15,11732.0,8.147222222222222,18740.75,0.10868200799574657,-3,0.025815827140128516,0.6426031810505581,1.0032486544931623,1.0,1.0918322019977518,0.05,0.0001624327246581153,0.0,0.004606526654669436,0.054768959379327554,True,0.04325500134988628,0.6408780724160438,1.003256951061946,1.0,1.091700240030018,0.05,0.00016284755309729781,0.0,0.0045999451612082215,0.05476279271430552,True,False,False,11.17,11.15,india_vix,india_vix,BUY,SELL,SELL,BUY
370,2023-06-14,2023-06-14 10:57:00+05:30,2023-06-14 10:58:00+05:30,2023-06-14 11:58:00+05:30,10:57,10:58,0.0015234433452392844,0.6533996683250415,1.2000000000000015,0.019543973941368104,-1.2000000000000015,-0.03108808290155444,p_m1,-1,PUT,-1,18700.0,32.35,791650.0,18328400.0,11.17,11792.0,8.188888888888888,50,18738.1,0.11069281064275245,2023-06-22,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2023-06-14,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2023-06-14 09:15:00+05:30,True,False,False,86.75,-20.86,61.38,86.75,86.75,-405.72,-368.08,86.75,86.75,-943.8,-940.39,86.75,86.75,-1520.64,-1520.56,62.38,-1141.41,28.8,919400.0,19773600.0,11.15,11732.0,8.147222222222222,18740.75,0.10868200799574657,-1,0.04319252945196911,0.6426031810505581,1.0032486544931623,1.0,1.0898000106493455,0.05,0.0001624327246581153,0.0,0.004504586992871373,0.05466701971752949,True,0.04649633620097826,0.6408780724160438,1.003256951061946,1.0,1.089394325303559,0.05,0.00016284755309729781,0.0,0.004484273912314415,0.054647121465411716,True,False,False,11.17,11.15,india_vix,india_vix,SELL,BUY,BUY,SELL
