trade_date,entry_ts,trade_id,signal_family
2023-11-22,2023-11-22 05:00:00+00:00,2753,phase7_180min
2023-11-22,2023-11-22 05:07:00+00:00,2754,phase7_180min
2023-11-22,2023-11-22 05:22:00+00:00,2755,phase7_180min
2023-11-22,2023-11-22 08:42:00+00:00,2756,phase7_180min
2023-11-23,2023-11-23 06:08:00+00:00,2757,phase7_180min
2023-11-23,2023-11-23 06:12:00+00:00,2758,phase7_180min
2023-11-23,2023-11-23 08:16:00+00:00,2759,phase7_180min
2023-11-23,2023-11-23 08:32:00+00:00,2760,phase7_180min
2023-11-24,2023-11-24 04:52:00+00:00,2761,phase7_180min
2023-11-24,2023-11-24 04:58:00+00:00,2762,phase7_180min
2023-11-24,2023-11-24 05:07:00+00:00,2763,phase7_180min
2023-11-24,2023-11-24 06:28:00+00:00,2764,phase7_180min
2023-11-24,2023-11-24 06:40:00+00:00,2765,phase7_180min
2023-11-28,2023-11-28 04:53:00+00:00,2766,phase7_180min
2023-11-28,2023-11-28 05:00:00+00:00,2767,phase7_180min
2023-11-28,2023-11-28 05:06:00+00:00,2768,phase7_180min
2023-11-28,2023-11-28 05:22:00+00:00,2769,phase7_180min
2023-11-28,2023-11-28 05:27:00+00:00,2770,phase7_180min
2023-11-28,2023-11-28 08:01:00+00:00,2771,phase7_180min
2023-11-28,2023-11-28 08:32:00+00:00,2772,phase7_180min
2023-11-29,2023-11-29 04:52:00+00:00,2773,phase7_180min
2023-11-29,2023-11-29 05:02:00+00:00,2774,phase7_180min
2023-11-29,2023-11-29 05:14:00+00:00,2775,phase7_180min
2023-11-29,2023-11-29 05:15:00+00:00,2776,phase7_180min
2023-11-29,2023-11-29 05:25:00+00:00,2777,phase7_180min
2023-11-29,2023-11-29 05:32:00+00:00,2778,phase7_180min
2023-11-29,2023-11-29 08:07:00+00:00,2779,phase7_180min
2023-11-30,2023-11-30 04:51:00+00:00,2780,phase7_180min
2023-11-30,2023-11-30 06:16:00+00:00,2781,phase7_180min
2023-11-30,2023-11-30 06:48:00+00:00,2782,phase7_180min
2023-11-30,2023-11-30 07:56:00+00:00,2783,phase7_180min
2023-11-30,2023-11-30 08:10:00+00:00,2784,phase7_180min
2023-11-30,2023-11-30 08:17:00+00:00,2785,phase7_180min
2023-11-30,2023-11-30 08:25:00+00:00,2786,phase7_180min
2023-11-30,2023-11-30 08:33:00+00:00,2787,phase7_180min
2023-12-01,2023-12-01 04:52:00+00:00,2788,phase7_180min
2023-12-01,2023-12-01 04:56:00+00:00,2789,phase7_180min
2023-12-01,2023-12-01 05:44:00+00:00,2790,phase7_180min
2023-12-01,2023-12-01 05:59:00+00:00,2791,phase7_180min
2023-12-01,2023-12-01 07:56:00+00:00,2792,phase7_180min
2023-12-04,2023-12-04 06:15:00+00:00,2793,phase7_180min
2023-12-04,2023-12-04 08:06:00+00:00,2794,phase7_180min
2023-12-05,2023-12-05 04:55:00+00:00,2795,phase7_180min
2023-12-05,2023-12-05 04:59:00+00:00,2796,phase7_180min
2023-12-05,2023-12-05 05:09:00+00:00,2797,phase7_180min
2023-12-05,2023-12-05 05:12:00+00:00,2798,phase7_180min
2023-12-05,2023-12-05 05:18:00+00:00,2799,phase7_180min
2023-12-05,2023-12-05 07:15:00+00:00,2800,phase7_180min
2023-12-05,2023-12-05 08:17:00+00:00,2801,phase7_180min
2023-12-06,2023-12-06 06:18:00+00:00,2802,phase7_180min
2023-12-06,2023-12-06 07:44:00+00:00,2803,phase7_180min
2023-12-07,2023-12-07 06:37:00+00:00,2804,phase7_180min
2023-12-07,2023-12-07 08:29:00+00:00,2805,phase7_180min
2023-12-08,2023-12-08 06:49:00+00:00,2806,phase7_180min
2023-12-08,2023-12-08 06:59:00+00:00,2807,phase7_180min
2023-12-11,2023-12-11 06:53:00+00:00,2808,phase7_180min
2023-12-12,2023-12-12 04:53:00+00:00,2809,phase7_180min
2023-12-12,2023-12-12 04:56:00+00:00,2810,phase7_180min
2023-12-12,2023-12-12 05:49:00+00:00,2811,phase7_180min
2023-12-12,2023-12-12 08:31:00+00:00,2812,phase7_180min
2023-12-12,2023-12-12 08:40:00+00:00,2813,phase7_180min
2023-12-13,2023-12-13 06:41:00+00:00,2814,phase7_180min
2023-12-13,2023-12-13 07:32:00+00:00,2815,phase7_180min
2023-12-14,2023-12-14 04:55:00+00:00,2816,phase7_180min
2023-12-14,2023-12-14 04:59:00+00:00,2817,phase7_180min
2023-12-14,2023-12-14 05:07:00+00:00,2818,phase7_180min
2023-12-14,2023-12-14 05:11:00+00:00,2819,phase7_180min
2023-12-14,2023-12-14 06:06:00+00:00,2820,phase7_180min
2023-12-14,2023-12-14 06:18:00+00:00,2821,phase7_180min
2023-12-14,2023-12-14 07:42:00+00:00,2822,phase7_180min
2023-12-14,2023-12-14 09:46:00+00:00,2823,phase7_180min
2023-12-15,2023-12-15 07:26:00+00:00,2824,phase7_180min
2023-12-15,2023-12-15 08:15:00+00:00,2825,phase7_180min
2023-12-18,2023-12-18 05:56:00+00:00,2826,phase7_180min
2023-12-18,2023-12-18 06:31:00+00:00,2827,phase7_180min
2023-12-18,2023-12-18 08:25:00+00:00,2828,phase7_180min
2023-12-18,2023-12-18 08:34:00+00:00,2829,phase7_180min
2023-12-19,2023-12-19 07:21:00+00:00,2830,phase7_180min
2023-12-19,2023-12-19 08:11:00+00:00,2831,phase7_180min
2023-12-20,2023-12-20 04:52:00+00:00,2832,phase7_180min
2023-12-20,2023-12-20 05:00:00+00:00,2833,phase7_180min
2023-12-20,2023-12-20 05:52:00+00:00,2834,phase7_180min
2023-12-20,2023-12-20 05:53:00+00:00,2835,phase7_180min
2023-12-20,2023-12-20 09:37:00+00:00,2836,phase7_180min
2023-12-21,2023-12-21 06:14:00+00:00,2837,phase7_180min
2023-12-21,2023-12-21 06:42:00+00:00,2838,phase7_180min
2023-12-21,2023-12-21 06:52:00+00:00,2839,phase7_180min
2023-12-21,2023-12-21 06:57:00+00:00,2840,phase7_180min
2023-12-21,2023-12-21 07:03:00+00:00,2841,phase7_180min
2023-12-21,2023-12-21 07:14:00+00:00,2842,phase7_180min
2023-12-21,2023-12-21 07:30:00+00:00,2843,phase7_180min
2023-12-21,2023-12-21 07:44:00+00:00,2844,phase7_180min
2023-12-21,2023-12-21 07:48:00+00:00,2845,phase7_180min
2023-12-21,2023-12-21 08:09:00+00:00,2846,phase7_180min
2023-12-21,2023-12-21 08:12:00+00:00,2847,phase7_180min
2023-12-22,2023-12-22 09:38:00+00:00,2848,phase7_180min
2023-12-26,2023-12-26 06:12:00+00:00,2849,phase7_180min
2023-12-26,2023-12-26 06:23:00+00:00,2850,phase7_180min
2023-12-26,2023-12-26 06:55:00+00:00,2851,phase7_180min
2023-12-26,2023-12-26 06:58:00+00:00,2852,phase7_180min
2023-12-26,2023-12-26 07:19:00+00:00,2853,phase7_180min
2023-12-26,2023-12-26 07:37:00+00:00,2854,phase7_180min
2023-12-27,2023-12-27 04:56:00+00:00,2855,phase7_180min
2023-12-27,2023-12-27 05:00:00+00:00,2856,phase7_180min
2023-12-27,2023-12-27 05:08:00+00:00,2857,phase7_180min
2023-12-27,2023-12-27 05:19:00+00:00,2858,phase7_180min
2023-12-27,2023-12-27 05:20:00+00:00,2859,phase7_180min
2023-12-27,2023-12-27 06:20:00+00:00,2860,phase7_180min
2023-12-27,2023-12-27 06:21:00+00:00,2861,phase7_180min
2023-12-28,2023-12-28 04:56:00+00:00,2862,phase7_180min
2023-12-28,2023-12-28 06:09:00+00:00,2863,phase7_180min
2023-12-28,2023-12-28 06:41:00+00:00,2864,phase7_180min
2023-12-28,2023-12-28 06:55:00+00:00,2865,phase7_180min
2023-12-28,2023-12-28 07:00:00+00:00,2866,phase7_180min
2023-12-28,2023-12-28 07:22:00+00:00,2867,phase7_180min
2023-12-29,2023-12-29 06:00:00+00:00,2868,phase7_180min
2023-12-29,2023-12-29 06:13:00+00:00,2869,phase7_180min
2023-12-29,2023-12-29 08:34:00+00:00,2870,phase7_180min
2024-01-01,2024-01-01 04:53:00+00:00,2871,phase7_180min
2024-01-01,2024-01-01 04:57:00+00:00,2872,phase7_180min
2024-01-01,2024-01-01 05:02:00+00:00,2873,phase7_180min
2024-01-01,2024-01-01 05:05:00+00:00,2874,phase7_180min
2024-01-01,2024-01-01 05:12:00+00:00,2875,phase7_180min
2024-01-01,2024-01-01 05:39:00+00:00,2876,phase7_180min
2024-01-01,2024-01-01 05:54:00+00:00,2877,phase7_180min
2024-01-02,2024-01-02 06:46:00+00:00,2878,phase7_180min
2024-01-02,2024-01-02 07:14:00+00:00,2879,phase7_180min
2024-01-03,2024-01-03 06:14:00+00:00,2880,phase7_180min
2024-01-03,2024-01-03 06:22:00+00:00,2881,phase7_180min
2024-01-03,2024-01-03 08:06:00+00:00,2882,phase7_180min
2024-01-03,2024-01-03 08:10:00+00:00,2883,phase7_180min
2024-01-04,2024-01-04 05:37:00+00:00,2884,phase7_180min
2024-01-05,2024-01-05 04:52:00+00:00,2885,phase7_180min
2024-01-05,2024-01-05 04:58:00+00:00,2886,phase7_180min
2024-01-05,2024-01-05 05:03:00+00:00,2887,phase7_180min
2024-01-05,2024-01-05 05:16:00+00:00,2888,phase7_180min
2024-01-05,2024-01-05 07:20:00+00:00,2889,phase7_180min
2024-01-05,2024-01-05 08:28:00+00:00,2890,phase7_180min
2024-01-08,2024-01-08 07:29:00+00:00,2891,phase7_180min
2024-01-09,2024-01-09 06:19:00+00:00,2892,phase7_180min
2024-01-09,2024-01-09 06:24:00+00:00,2893,phase7_180min
2024-01-09,2024-01-09 08:18:00+00:00,2894,phase7_180min
2024-01-09,2024-01-09 08:24:00+00:00,2895,phase7_180min
2024-01-10,2024-01-10 06:16:00+00:00,2896,phase7_180min
2024-01-10,2024-01-10 06:56:00+00:00,2897,phase7_180min
2024-01-11,2024-01-11 06:06:00+00:00,2898,phase7_180min
2024-01-11,2024-01-11 07:28:00+00:00,2899,phase7_180min
2024-01-11,2024-01-11 07:29:00+00:00,2900,phase7_180min
2024-01-11,2024-01-11 07:32:00+00:00,2901,phase7_180min
2024-01-11,2024-01-11 08:45:00+00:00,2902,phase7_180min
2024-01-12,2024-01-12 06:13:00+00:00,2903,phase7_180min
2024-01-12,2024-01-12 06:44:00+00:00,2904,phase7_180min
2024-01-15,2024-01-15 05:46:00+00:00,2905,phase7_180min
2024-01-15,2024-01-15 07:35:00+00:00,2906,phase7_180min
2024-01-15,2024-01-15 08:09:00+00:00,2907,phase7_180min
2024-01-15,2024-01-15 08:23:00+00:00,2908,phase7_180min
2024-01-16,2024-01-16 05:35:00+00:00,2909,phase7_180min
2024-01-16,2024-01-16 05:36:00+00:00,2910,phase7_180min
2024-01-16,2024-01-16 06:01:00+00:00,2911,phase7_180min
2024-01-16,2024-01-16 06:34:00+00:00,2912,phase7_180min
2024-01-17,2024-01-17 05:44:00+00:00,2913,phase7_180min
2024-01-17,2024-01-17 05:48:00+00:00,2914,phase7_180min
2024-01-17,2024-01-17 08:02:00+00:00,2915,phase7_180min
2024-01-17,2024-01-17 08:12:00+00:00,2916,phase7_180min
2024-01-18,2024-01-18 06:28:00+00:00,2917,phase7_180min
2024-01-19,2024-01-19 07:11:00+00:00,2918,phase7_180min
2024-01-20,2024-01-20 06:25:00+00:00,2919,phase7_180min
2024-01-20,2024-01-20 07:08:00+00:00,2920,phase7_180min
2024-01-23,2024-01-23 08:14:00+00:00,2921,phase7_180min
2024-01-24,2024-01-24 05:48:00+00:00,2922,phase7_180min
2024-01-25,2024-01-25 05:00:00+00:00,2923,phase7_180min
2024-01-25,2024-01-25 05:02:00+00:00,2924,phase7_180min
2024-01-25,2024-01-25 05:03:00+00:00,2925,phase7_180min
2024-01-25,2024-01-25 05:04:00+00:00,2926,phase7_180min
2024-01-25,2024-01-25 05:15:00+00:00,2927,phase7_180min
2024-01-25,2024-01-25 05:18:00+00:00,2928,phase7_180min
2024-01-25,2024-01-25 05:19:00+00:00,2929,phase7_180min
2024-01-25,2024-01-25 05:22:00+00:00,2930,phase7_180min
2024-01-25,2024-01-25 05:29:00+00:00,2931,phase7_180min
2024-01-25,2024-01-25 05:31:00+00:00,2932,phase7_180min
2024-01-25,2024-01-25 05:44:00+00:00,2933,phase7_180min
2024-01-25,2024-01-25 05:58:00+00:00,2934,phase7_180min
2024-01-25,2024-01-25 06:00:00+00:00,2935,phase7_180min
2024-01-25,2024-01-25 06:16:00+00:00,2936,phase7_180min
2024-01-29,2024-01-29 05:01:00+00:00,2937,phase7_180min
2024-01-29,2024-01-29 05:06:00+00:00,2938,phase7_180min
2024-01-29,2024-01-29 05:07:00+00:00,2939,phase7_180min
2024-01-29,2024-01-29 05:10:00+00:00,2940,phase7_180min
2024-01-29,2024-01-29 05:31:00+00:00,2941,phase7_180min
2024-01-29,2024-01-29 05:53:00+00:00,2942,phase7_180min
2024-01-29,2024-01-29 05:59:00+00:00,2943,phase7_180min
2024-01-29,2024-01-29 06:02:00+00:00,2944,phase7_180min
2024-01-29,2024-01-29 06:03:00+00:00,2945,phase7_180min
2024-01-29,2024-01-29 07:36:00+00:00,2946,phase7_180min
2024-01-29,2024-01-29 07:41:00+00:00,2947,phase7_180min
2024-01-30,2024-01-30 05:03:00+00:00,2948,phase7_180min
2024-01-30,2024-01-30 05:07:00+00:00,2949,phase7_180min
2024-01-30,2024-01-30 05:16:00+00:00,2950,phase7_180min
2024-01-30,2024-01-30 05:25:00+00:00,2951,phase7_180min
2024-01-30,2024-01-30 05:44:00+00:00,2952,phase7_180min
2024-01-30,2024-01-30 06:02:00+00:00,2953,phase7_180min
2024-01-31,2024-01-31 05:36:00+00:00,2954,phase7_180min
2024-01-31,2024-01-31 05:41:00+00:00,2955,phase7_180min
2024-01-31,2024-01-31 05:49:00+00:00,2956,phase7_180min
2024-01-31,2024-01-31 05:53:00+00:00,2957,phase7_180min
2024-01-31,2024-01-31 06:10:00+00:00,2958,phase7_180min
2024-01-31,2024-01-31 06:49:00+00:00,2959,phase7_180min
2024-01-31,2024-01-31 07:00:00+00:00,2960,phase7_180min
2024-01-31,2024-01-31 07:01:00+00:00,2961,phase7_180min
2024-01-31,2024-01-31 07:16:00+00:00,2962,phase7_180min
2024-01-31,2024-01-31 07:33:00+00:00,2963,phase7_180min
2024-02-01,2024-02-01 06:19:00+00:00,2964,phase7_180min
2024-02-01,2024-02-01 06:25:00+00:00,2965,phase7_180min
2024-02-01,2024-02-01 06:30:00+00:00,2966,phase7_180min
2024-02-01,2024-02-01 06:31:00+00:00,2967,phase7_180min
2024-02-01,2024-02-01 06:32:00+00:00,2968,phase7_180min
2024-02-02,2024-02-02 05:36:00+00:00,2969,phase7_180min
2024-02-02,2024-02-02 05:46:00+00:00,2970,phase7_180min
2024-02-02,2024-02-02 08:49:00+00:00,2971,phase7_180min
2024-02-05,2024-02-05 06:10:00+00:00,2972,phase7_180min
2024-02-05,2024-02-05 07:13:00+00:00,2973,phase7_180min
2024-02-05,2024-02-05 07:28:00+00:00,2974,phase7_180min
2024-02-05,2024-02-05 08:04:00+00:00,2975,phase7_180min
2024-02-06,2024-02-06 06:05:00+00:00,2976,phase7_180min
2024-02-06,2024-02-06 07:06:00+00:00,2977,phase7_180min
2024-02-06,2024-02-06 07:07:00+00:00,2978,phase7_180min
2024-02-06,2024-02-06 07:12:00+00:00,2979,phase7_180min
2024-02-06,2024-02-06 07:20:00+00:00,2980,phase7_180min
2024-02-06,2024-02-06 08:09:00+00:00,2981,phase7_180min
2024-02-07,2024-02-07 07:44:00+00:00,2982,phase7_180min
2024-02-07,2024-02-07 08:10:00+00:00,2983,phase7_180min
2024-02-08,2024-02-08 06:39:00+00:00,2984,phase7_180min
2024-02-08,2024-02-08 07:21:00+00:00,2985,phase7_180min
2024-02-08,2024-02-08 07:33:00+00:00,2986,phase7_180min
2024-02-08,2024-02-08 08:36:00+00:00,2987,phase7_180min
2024-02-08,2024-02-08 08:37:00+00:00,2988,phase7_180min
2024-02-08,2024-02-08 08:40:00+00:00,2989,phase7_180min
2024-02-09,2024-02-09 07:01:00+00:00,2990,phase7_180min
2024-02-12,2024-02-12 06:19:00+00:00,2991,phase7_180min
2024-02-13,2024-02-13 05:16:00+00:00,2992,phase7_180min
2024-02-14,2024-02-14 07:09:00+00:00,2993,phase7_180min
2024-02-14,2024-02-14 07:32:00+00:00,2994,phase7_180min
2024-02-15,2024-02-15 05:28:00+00:00,2995,phase7_180min
2024-02-15,2024-02-15 06:29:00+00:00,2996,phase7_180min
2024-02-15,2024-02-15 06:42:00+00:00,2997,phase7_180min
2024-02-15,2024-02-15 06:48:00+00:00,2998,phase7_180min
2024-02-15,2024-02-15 06:53:00+00:00,2999,phase7_180min
2024-02-15,2024-02-15 06:54:00+00:00,3000,phase7_180min
2024-02-15,2024-02-15 08:08:00+00:00,3001,phase7_180min
2024-02-15,2024-02-15 08:12:00+00:00,3002,phase7_180min
2024-02-15,2024-02-15 08:15:00+00:00,3003,phase7_180min
2024-02-15,2024-02-15 08:17:00+00:00,3004,phase7_180min
2024-02-15,2024-02-15 08:33:00+00:00,3005,phase7_180min
2024-02-15,2024-02-15 08:36:00+00:00,3006,phase7_180min
2024-02-15,2024-02-15 08:41:00+00:00,3007,phase7_180min
2024-02-16,2024-02-16 04:52:00+00:00,3008,phase7_180min
2024-02-16,2024-02-16 05:42:00+00:00,3009,phase7_180min
2024-02-16,2024-02-16 05:54:00+00:00,3010,phase7_180min
2024-02-19,2024-02-19 05:41:00+00:00,3011,phase7_180min
2024-02-19,2024-02-19 05:50:00+00:00,3012,phase7_180min
2024-02-19,2024-02-19 07:05:00+00:00,3013,phase7_180min
2024-02-19,2024-02-19 07:30:00+00:00,3014,phase7_180min
2024-02-19,2024-02-19 07:40:00+00:00,3015,phase7_180min
2024-02-19,2024-02-19 08:27:00+00:00,3016,phase7_180min
2024-02-20,2024-02-20 05:48:00+00:00,3017,phase7_180min
2024-02-20,2024-02-20 06:24:00+00:00,3018,phase7_180min
2024-02-20,2024-02-20 06:37:00+00:00,3019,phase7_180min
2024-02-20,2024-02-20 07:12:00+00:00,3020,phase7_180min
2024-02-20,2024-02-20 07:36:00+00:00,3021,phase7_180min
2024-02-20,2024-02-20 08:34:00+00:00,3022,phase7_180min
2024-02-20,2024-02-20 08:35:00+00:00,3023,phase7_180min
2024-02-21,2024-02-21 06:24:00+00:00,3024,phase7_180min
2024-02-21,2024-02-21 06:45:00+00:00,3025,phase7_180min
2024-02-21,2024-02-21 07:10:00+00:00,3026,phase7_180min
2024-02-21,2024-02-21 08:34:00+00:00,3027,phase7_180min
2024-02-22,2024-02-22 05:40:00+00:00,3028,phase7_180min
2024-02-22,2024-02-22 05:46:00+00:00,3029,phase7_180min
2024-02-22,2024-02-22 05:49:00+00:00,3030,phase7_180min
2024-02-22,2024-02-22 05:55:00+00:00,3031,phase7_180min
2024-02-22,2024-02-22 06:00:00+00:00,3032,phase7_180min
2024-02-22,2024-02-22 06:20:00+00:00,3033,phase7_180min
2024-02-22,2024-02-22 06:32:00+00:00,3034,phase7_180min
2024-02-22,2024-02-22 06:33:00+00:00,3035,phase7_180min
2024-02-22,2024-02-22 06:50:00+00:00,3036,phase7_180min
2024-02-22,2024-02-22 07:00:00+00:00,3037,phase7_180min
2024-02-23,2024-02-23 07:35:00+00:00,3038,phase7_180min
2024-02-23,2024-02-23 07:58:00+00:00,3039,phase7_180min
2024-02-26,2024-02-26 05:42:00+00:00,3040,phase7_180min
2024-02-26,2024-02-26 05:48:00+00:00,3041,phase7_180min
2024-02-26,2024-02-26 06:04:00+00:00,3042,phase7_180min
2024-02-26,2024-02-26 06:27:00+00:00,3043,phase7_180min
2024-02-26,2024-02-26 06:51:00+00:00,3044,phase7_180min
2024-02-27,2024-02-27 04:51:00+00:00,3045,phase7_180min
2024-02-27,2024-02-27 04:53:00+00:00,3046,phase7_180min
2024-02-27,2024-02-27 05:10:00+00:00,3047,phase7_180min
2024-02-27,2024-02-27 05:20:00+00:00,3048,phase7_180min
2024-02-27,2024-02-27 05:39:00+00:00,3049,phase7_180min
2024-02-27,2024-02-27 06:35:00+00:00,3050,phase7_180min
2024-02-27,2024-02-27 06:58:00+00:00,3051,phase7_180min
2024-02-27,2024-02-27 08:27:00+00:00,3052,phase7_180min
2024-02-28,2024-02-28 04:51:00+00:00,3053,phase7_180min
2024-02-28,2024-02-28 04:56:00+00:00,3054,phase7_180min
2024-02-28,2024-02-28 05:05:00+00:00,3055,phase7_180min
2024-02-28,2024-02-28 05:11:00+00:00,3056,phase7_180min
2024-02-28,2024-02-28 05:19:00+00:00,3057,phase7_180min
2024-02-28,2024-02-28 06:34:00+00:00,3058,phase7_180min
2024-02-28,2024-02-28 07:17:00+00:00,3059,phase7_180min
2024-02-28,2024-02-28 07:20:00+00:00,3060,phase7_180min
2024-02-29,2024-02-29 05:57:00+00:00,3061,phase7_180min
2024-02-29,2024-02-29 06:47:00+00:00,3062,phase7_180min
2024-02-29,2024-02-29 06:50:00+00:00,3063,phase7_180min
2024-02-29,2024-02-29 06:58:00+00:00,3064,phase7_180min
2024-02-29,2024-02-29 07:01:00+00:00,3065,phase7_180min
2024-02-29,2024-02-29 07:04:00+00:00,3066,phase7_180min
2024-02-29,2024-02-29 07:06:00+00:00,3067,phase7_180min
2024-02-29,2024-02-29 07:07:00+00:00,3068,phase7_180min
2024-02-29,2024-02-29 08:01:00+00:00,3069,phase7_180min
2024-03-01,2024-03-01 07:11:00+00:00,3070,phase7_180min
2024-03-01,2024-03-01 07:16:00+00:00,3071,phase7_180min
2024-03-01,2024-03-01 07:20:00+00:00,3072,phase7_180min
2024-03-04,2024-03-04 05:17:00+00:00,3073,phase7_180min
2024-03-04,2024-03-04 05:19:00+00:00,3074,phase7_180min
2024-03-04,2024-03-04 05:21:00+00:00,3075,phase7_180min
2024-03-04,2024-03-04 05:28:00+00:00,3076,phase7_180min
2024-03-04,2024-03-04 05:36:00+00:00,3077,phase7_180min
2024-03-04,2024-03-04 05:38:00+00:00,3078,phase7_180min
2024-03-04,2024-03-04 08:29:00+00:00,3079,phase7_180min
2024-03-04,2024-03-04 08:37:00+00:00,3080,phase7_180min
2024-03-05,2024-03-05 04:53:00+00:00,3081,phase7_180min
2024-03-05,2024-03-05 06:08:00+00:00,3082,phase7_180min
2024-03-05,2024-03-05 06:44:00+00:00,3083,phase7_180min
2024-03-06,2024-03-06 06:40:00+00:00,3084,phase7_180min
2024-03-06,2024-03-06 07:37:00+00:00,3085,phase7_180min
2024-03-06,2024-03-06 07:40:00+00:00,3086,phase7_180min
2024-03-07,2024-03-07 06:36:00+00:00,3087,phase7_180min
2024-03-07,2024-03-07 07:14:00+00:00,3088,phase7_180min
2024-03-07,2024-03-07 07:28:00+00:00,3089,phase7_180min
2024-03-07,2024-03-07 07:42:00+00:00,3090,phase7_180min
2024-03-07,2024-03-07 08:28:00+00:00,3091,phase7_180min
2024-03-07,2024-03-07 08:33:00+00:00,3092,phase7_180min
2024-03-11,2024-03-11 04:55:00+00:00,3093,phase7_180min
2024-03-11,2024-03-11 05:09:00+00:00,3094,phase7_180min
2024-03-11,2024-03-11 05:45:00+00:00,3095,phase7_180min
2024-03-11,2024-03-11 06:04:00+00:00,3096,phase7_180min
2024-03-11,2024-03-11 08:44:00+00:00,3097,phase7_180min
2024-03-12,2024-03-12 06:34:00+00:00,3098,phase7_180min
2024-03-12,2024-03-12 08:30:00+00:00,3099,phase7_180min
2024-03-12,2024-03-12 08:34:00+00:00,3100,phase7_180min
2024-03-12,2024-03-12 08:40:00+00:00,3101,phase7_180min
2024-03-12,2024-03-12 08:42:00+00:00,3102,phase7_180min
2024-03-13,2024-03-13 07:59:00+00:00,3103,phase7_180min
2024-03-14,2024-03-14 06:14:00+00:00,3104,phase7_180min
2024-03-14,2024-03-14 06:22:00+00:00,3105,phase7_180min
2024-03-14,2024-03-14 06:25:00+00:00,3106,phase7_180min
2024-03-14,2024-03-14 06:32:00+00:00,3107,phase7_180min
2024-03-14,2024-03-14 06:43:00+00:00,3108,phase7_180min
2024-03-14,2024-03-14 06:55:00+00:00,3109,phase7_180min
2024-03-14,2024-03-14 07:15:00+00:00,3110,phase7_180min
2024-03-14,2024-03-14 07:20:00+00:00,3111,phase7_180min
2024-03-14,2024-03-14 07:25:00+00:00,3112,phase7_180min
2024-03-14,2024-03-14 08:22:00+00:00,3113,phase7_180min
2024-03-15,2024-03-15 07:53:00+00:00,3114,phase7_180min
2024-03-15,2024-03-15 08:04:00+00:00,3115,phase7_180min
2024-03-18,2024-03-18 07:45:00+00:00,3116,phase7_180min
2024-03-18,2024-03-18 08:22:00+00:00,3117,phase7_180min
2024-03-18,2024-03-18 08:45:00+00:00,3118,phase7_180min
2024-03-19,2024-03-19 06:07:00+00:00,3119,phase7_180min
2024-03-19,2024-03-19 06:19:00+00:00,3120,phase7_180min
2024-03-19,2024-03-19 07:33:00+00:00,3121,phase7_180min
2024-03-19,2024-03-19 07:36:00+00:00,3122,phase7_180min
2024-03-19,2024-03-19 08:23:00+00:00,3123,phase7_180min
2024-03-19,2024-03-19 08:33:00+00:00,3124,phase7_180min
2024-03-20,2024-03-20 07:15:00+00:00,3125,phase7_180min
2024-03-20,2024-03-20 07:50:00+00:00,3126,phase7_180min
2024-03-20,2024-03-20 07:52:00+00:00,3127,phase7_180min
2024-03-20,2024-03-20 07:55:00+00:00,3128,phase7_180min
2024-03-20,2024-03-20 08:17:00+00:00,3129,phase7_180min
2024-03-21,2024-03-21 05:11:00+00:00,3130,phase7_180min
2024-03-21,2024-03-21 05:16:00+00:00,3131,phase7_180min
2024-03-21,2024-03-21 05:37:00+00:00,3132,phase7_180min
2024-03-21,2024-03-21 05:40:00+00:00,3133,phase7_180min
2024-03-21,2024-03-21 05:43:00+00:00,3134,phase7_180min
2024-03-21,2024-03-21 05:44:00+00:00,3135,phase7_180min
2024-03-21,2024-03-21 05:52:00+00:00,3136,phase7_180min
2024-03-21,2024-03-21 06:54:00+00:00,3137,phase7_180min
2024-03-22,2024-03-22 06:20:00+00:00,3138,phase7_180min
2024-03-22,2024-03-22 08:03:00+00:00,3139,phase7_180min
2024-03-22,2024-03-22 08:05:00+00:00,3140,phase7_180min
2024-03-26,2024-03-26 06:03:00+00:00,3141,phase7_180min
2024-03-26,2024-03-26 06:37:00+00:00,3142,phase7_180min
2024-03-26,2024-03-26 06:44:00+00:00,3143,phase7_180min
2024-03-26,2024-03-26 07:48:00+00:00,3144,phase7_180min
2024-03-26,2024-03-26 08:29:00+00:00,3145,phase7_180min
2024-03-27,2024-03-27 04:57:00+00:00,3146,phase7_180min
2024-03-27,2024-03-27 05:12:00+00:00,3147,phase7_180min
2024-03-27,2024-03-27 05:20:00+00:00,3148,phase7_180min
2024-03-27,2024-03-27 05:41:00+00:00,3149,phase7_180min
2024-03-27,2024-03-27 05:43:00+00:00,3150,phase7_180min
2024-03-27,2024-03-27 07:44:00+00:00,3151,phase7_180min
2024-03-27,2024-03-27 08:06:00+00:00,3152,phase7_180min
2024-03-27,2024-03-27 08:39:00+00:00,3153,phase7_180min
2024-03-28,2024-03-28 04:54:00+00:00,3154,phase7_180min
2024-03-28,2024-03-28 04:59:00+00:00,3155,phase7_180min
2024-03-28,2024-03-28 05:02:00+00:00,3156,phase7_180min
2024-03-28,2024-03-28 05:10:00+00:00,3157,phase7_180min
2024-03-28,2024-03-28 05:19:00+00:00,3158,phase7_180min
2024-03-28,2024-03-28 05:21:00+00:00,3159,phase7_180min
2024-03-28,2024-03-28 05:22:00+00:00,3160,phase7_180min
2024-03-28,2024-03-28 06:10:00+00:00,3161,phase7_180min
2024-03-28,2024-03-28 08:11:00+00:00,3162,phase7_180min
2024-03-28,2024-03-28 08:31:00+00:00,3163,phase7_180min
