trade_id,trade_date,entry_ts,split,structure,policy,margin_fraction,max_loss_fraction,capacity_cap_lots,margin_cap_lots,risk_cap_lots,lots,equity_before,executed,skip_reason,gross_pnl_rupees,net_pnl_rupees,turnover_rupees,base_slippage_rupees,ladder_impact_rupees,volume_impact_rupees,oi_impact_rupees,impact_rupees,slippage_rupees,charges_rupees,brokerage_rupees,stt_rupees,stamp_duty_rupees,exchange_charges_rupees,sebi_charges_rupees,ipft_rupees,gst_rupees,total_cost_rupees,margin_rupees,max_loss_rupees,entry_dte,span_time_slot,equity_after,margin_utilization,max_loss_utilization
959,2022-06-13,2022-06-13 05:16:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,15,28,15,990956.086612506,True,,562.5,-2771.6780993563398,630191.6370070194,1966.7931429405162,466.6966779858853,231.03060542524142,49.40848427842537,747.135767689552,2713.9289106300685,620.2491887262713,160.0,157.01005202409732,9.485145988764742,220.7561304435589,0.6301916370070193,3.150958185035097,69.21671044780818,3334.1780993563398,714292.3709690812,15637.500000000007,10.197222222222225,BOD,988184.4085131496,0.7208113261717027,0.01578021489676237
960,2022-06-14,2022-06-14 05:25:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,16,26,16,988184.4085131496,True,,200.0,-3026.461057041094,611000.8024647034,1924.3793187314811,489.24897933851213,167.05969685407993,38.74090387164696,695.0495800642391,2619.4288987957198,607.0321582453745,160.0,152.1453433914769,9.201303470452487,214.0335811033856,0.6110008024647033,3.055004012323517,67.9859254652713,3226.461057041094,710422.2104334892,17879.999999999985,9.19097222222222,BOD,985157.9474561085,0.7189166357141888,0.018093788817112325
962,2022-06-16,2022-06-16 06:40:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,19,9,9,985157.9474561085,True,,-2340.000000000001,-2919.966970132924,74415.1912067086,294.3859423624622,39.9167379474525,4.383352456182166,2.1042209068601725,46.40431131049484,340.79025367295696,239.17671645996595,160.0,17.933600238258908,1.1564397219057234,26.06764147971002,0.07441519120670859,0.37207595603354304,33.57254387285104,579.9669701329229,335230.12851374055,27045.0,7.138888888888889,ID1,982237.9804859756,0.3402805909238995,0.027452450715985243
963,2022-06-23,2022-06-23 05:03:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,19,9,9,982237.9804859756,True,,764.9999999999998,240.6748824454271,65825.8187354938,245.92378282995148,33.34559767185783,8.931859636298388,2.0930673395778703,44.370524647734086,290.29430747768555,234.03081007688718,160.0,16.57513110700403,0.9802666956445723,23.058784303043478,0.0658258187354938,0.329129093677469,33.021673058782156,524.3251175545727,335074.4660778117,27427.5,14.20625,BOD,982478.6553684211,0.34113368932448435,0.027923477349582705
968,2022-07-27,2022-07-27 06:08:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,17,15,15,982478.6553684211,True,,-149.99999999999946,-1336.5131596702322,264526.7949604748,626.5910196979147,148.682614843573,35.67912336510334,5.671899381166034,190.03363758984239,816.6246572877571,369.8885023824755,160.0,65.89004257579677,3.9824012942664395,92.66373627465435,0.2645267949604748,1.3226339748023743,45.76516146799509,1186.5131596702327,615487.1530020529,28162.499999999996,15.161111111111111,ID1,981142.1422087508,0.6264636383080002,0.028664744873708528
969,2022-07-28,2022-07-28 06:19:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,18,7,7,981142.1422087508,True,,1224.9999999999995,845.965875037085,22750.747495782292,153.7393804426088,15.634513265350048,3.9918214374660375,1.0273813361388178,20.6537160389549,174.3930964815637,204.64102848135093,160.0,5.950338599825183,0.3255021088839579,7.969586847772538,0.022750747495782292,0.1137537374789115,30.259096439894506,379.0341249629146,275039.7769390722,27142.5,14.153472222222222,ID1,981988.108083788,0.2803261271806159,0.02766418731020635
971,2022-08-10,2022-08-10 08:11:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,17,15,15,981988.108083788,True,,187.5,-1125.3159098512883,267636.3220512477,711.863236795028,168.9167002564473,49.860095017753714,10.105855796832966,228.882651071034,940.7458878660619,372.0700219852264,160.0,66.72076904084541,4.025843519086706,93.75300361455206,0.2676363220512477,1.3381816102562385,45.96458787843471,1312.8159098512883,645840.4847050023,27899.999999999993,8.075694444444444,ID2,980862.7921739366,0.6576866658449351,0.028411749358597558
975,2022-08-25,2022-08-25 07:04:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,18,7,7,980862.7921739366,True,,2292.5,1916.1230159624777,17271.842304920174,153.69266948053695,15.629762998020706,4.921221841831638,0.9970658279371727,21.548050667789518,175.24072014832646,201.1362638891958,160.0,4.847275396192963,0.22731874537602753,6.050326359413537,0.017271842304920175,0.08635921152460088,29.90771233438375,376.3769840375223,284545.7525821932,27597.499999999996,14.122222222222222,ID2,982778.915189899,0.29009740694877395,0.02813594339615456
985,2022-10-06,2022-10-06 05:00:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,18,9,9,982778.915189899,True,,765.0000000000009,283.28459572438226,51089.208689924584,220.90746020686313,29.95355392635432,5.202115249190124,1.7147970367498364,36.87046621229428,257.77792641915744,223.93747785646127,160.0,12.89910769087636,0.7587297992451563,17.896549804080585,0.05108920868992459,0.25544604344962296,32.07655531011962,481.71540427561865,362578.49530493014,29069.999999999996,7.208333333333333,BOD,983062.1997856235,0.3689319028938165,0.02957938916951927
989,2022-11-02,2022-11-02 08:25:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,16,16,16,983062.1997856235,True,,-720.0000000000045,-1889.6163063769102,286487.7197659032,596.9490863895929,151.76671687871007,30.620729418574165,5.464978335096516,187.85242463238075,784.8015110219737,384.81479535493196,160.0,71.2457295637203,4.319887819153877,100.35664823399588,0.28648771976590315,1.432438598829516,47.17360341946643,1169.6163063769056,706685.0935087164,29120.00000000001,8.065972222222221,ID2,981172.5834792466,0.7188610178102905,0.02962172689210328
990,2022-11-03,2022-11-03 05:34:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,17,8,8,981172.5834792466,True,,3099.999999999999,2686.0260486047555,34019.79401509938,175.24860550517528,20.79220743281741,4.234346080893663,0.8992448703256984,25.92579838403677,201.17440388921207,212.79954750603167,160.0,9.229654902802544,0.4668145262848289,11.917133843489314,0.03401979401509938,0.1700989700754969,30.981825469364384,413.9739513952437,333016.6496066319,26880.0,7.184722222222222,ID1,983858.6095278513,0.33940680285394026,0.02739579198664855
991,2022-11-10,2022-11-10 08:11:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,17,6,6,983858.6095278513,True,,2220.0,1879.519426829885,5763.264605080629,131.737758183168,11.16421679518373,3.6246887356309485,0.7155916601543579,15.504497190969037,147.24225537413705,193.23831779597782,160.0,1.9599441136733509,0.05530129133201782,2.0188715911597446,0.005763264605080629,0.02881632302540315,29.16962121218224,340.4805731701149,246398.9823486255,26625.0,7.075694444444444,ID2,985738.1289546812,0.25044145567509046,0.027061815328095973
992,2022-11-17,2022-11-17 08:21:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,17,6,6,985738.1289546812,True,,1575.0000000000005,1235.3048998074642,4125.72361708922,131.61968009245277,11.154210177326505,4.232784348050416,0.7251063014668375,16.112100826843758,147.7317809192965,191.9633192732399,160.0,1.3882479590424808,0.04047683097012774,1.4452409830663535,0.0041257236170892195,0.020628618085446096,29.0645991584584,339.6951001925364,253182.57261514498,27645.0,14.06875,ID2,986973.4338544887,0.25684567247452483,0.02804497379980212
995,2022-12-08,2022-12-08 07:49:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,17,6,6,986973.4338544887,True,,1095.0000000000002,753.507749501297,9375.209905673422,131.64065460565166,11.155987678445054,2.577712416549766,0.6688033137047472,14.402503408699568,146.04315801435123,195.44909248435198,160.0,2.5810416869147677,0.12639379595531658,3.2841360299573994,0.00937520990567342,0.0468760495283671,29.40126971209046,341.49225049870324,252956.96323209698,26055.0,7.090972222222222,ID2,987726.9416039899,0.2562956150138798,0.026398886845662897
996,2022-12-15,2022-12-15 07:28:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,17,7,7,987726.9416039899,True,,1697.500000000001,1324.3414630414798,14332.058392048253,153.79652199324335,15.640324270499327,3.7460216286744012,0.9940080200483414,20.38035391922207,174.1768759124654,198.9816610460558,160.0,3.963845379033948,0.19213102901941076,5.0205200547345035,0.014332058392048251,0.07166029196024128,29.719172232915625,373.15853695852115,295554.70636319503,29242.5,7.105555555555555,ID2,989051.2830670314,0.2992271385077719,0.029605854379665404
997,2022-12-22,2022-12-22 06:21:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,17,9,9,989051.2830670314,True,,2835.0000000000014,2379.9495546610424,50129.293651487416,198.1675785368169,26.870180140585347,4.620420340786683,1.6200694444449883,33.11066992581702,231.27824846263394,223.7721968763249,160.0,13.183253850756198,0.7128835784992508,17.560291566116046,0.050129293651487425,0.25064646825743714,32.01499211904449,455.0504453389588,381645.91432316107,29250.0,14.152083333333334,ID1,991431.2326216925,0.3858707034277166,0.029573795111307314
1001,2023-01-19,2023-01-19 05:28:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,17,8,8,991431.2326216925,True,,2140.0,1728.0327981899313,31219.855972884467,175.49151402843458,20.821027088119358,3.871590159177212,1.1283282033969102,25.820945450693483,201.31245947912805,210.6547423309405,160.0,8.289635878351335,0.4392175264854539,10.936315547301428,0.031219855972884465,0.15609927986442235,30.802254242964974,411.96720181006856,335792.71298375493,28080.0,14.188888888888888,BOD,993159.2654198824,0.33869491088736536,0.02832269054682352
1002,2023-01-25,2023-01-25 08:19:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,18,7,7,993159.2654198824,True,,3972.500000000001,3601.89218726092,8837.782845199714,153.63876272757233,15.624280955346338,4.6022085858726465,0.9923976713093097,21.218887212528294,174.8576499401006,195.75016279898068,160.0,3.158856298814903,0.07560210742709719,3.095875330673459,0.008837782845199711,0.04418891422599856,29.366802364994037,370.6078127390813,286767.5600988659,29715.0,15.07013888888889,ID2,996761.1576071433,0.28874277276930793,0.029919672538560326
1003,2023-01-31,2023-01-31 06:15:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,15,27,15,996761.1576071433,True,,-787.5000000000192,-3452.169735757362,665578.8732929481,1486.2948285583375,352.6801288104529,147.23184706989974,34.112379390173885,534.0243552705265,2020.319183828864,644.3505519284787,160.0,165.6927635272798,10.025800387151655,233.15227931451972,0.6655788732929481,3.32789436646474,71.48623545976993,2664.669735757343,742613.9804147617,16050.000000000007,9.15625,ID1,993308.9878713859,0.7450270054638812,0.01610215233359429
1004,2023-02-02,2023-02-02 06:50:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,18,9,9,993308.9878713859,True,,2362.4999999999986,1897.1945189121916,53441.98969309156,204.85699034793447,27.7772190302284,4.958395928565129,1.7829847814553141,34.518599740248845,239.3755900881833,225.92989099962378,160.0,13.891278525750844,0.7697829792476961,18.720728989489974,0.05344198969309155,0.2672099484654578,32.22744856697673,465.30548108780704,369581.46737054887,28890.0,7.131944444444445,ID1,995206.1823902981,0.37207099893714285,0.029084605447807235
1006,2023-02-16,2023-02-16 07:12:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,17,7,7,995206.1823902981,True,,-612.4999999999998,-986.1996010482044,18917.36803545442,153.100936279677,15.569586740306136,2.758689908675509,0.6881659615715228,19.01644261055317,172.11737889023016,201.58222215797446,160.0,4.533187664141048,0.29552978121516976,6.626754022819684,0.01891736803545442,0.09458684017727212,30.01324648158584,373.6996010482046,290801.5020979129,28402.500000000004,14.116666666666667,ID2,994219.9827892499,0.2922022664685044,0.0285393122576696
1007,2023-02-23,2023-02-23 07:03:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,18,7,7,994219.9827892499,True,,2589.999999999999,2216.511124079583,17709.70499092469,153.11296778379864,15.570810283098169,2.60375512214205,0.6942745254404007,18.868839930680622,171.98180771447926,201.50706820593655,160.0,5.031930795802553,0.22937530197958755,6.2037096583209195,0.01770970499092469,0.08854852495462345,29.93579421988796,373.4888759204158,283354.9127175573,27527.500000000004,14.122916666666669,ID2,996436.4939133294,0.28500223051503637,0.027687534425502647
1011,2023-03-29,2023-03-29 06:50:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,18,7,7,996436.4939133294,True,,-2712.5,-3090.004196419032,26442.60843391221,153.03535787842415,15.56291775034822,1.9931200161464506,0.6658208506994479,18.221858617194115,171.25721649561825,206.2469799234137,160.0,5.889712804354147,0.4398954847561173,9.262845734399445,0.026442608433912204,0.13221304216956103,30.495870249300523,377.504196419032,275893.5742451295,26652.500000000004,15.131944444444445,ID1,993346.4897169104,0.2768802386608763,0.026747816005139462
1012,2023-04-20,2023-04-20 07:16:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,18,7,7,993346.4897169104,True,,2327.5000000000005,1955.242664676012,12967.155613999568,153.25930269646162,15.585691799640166,3.50028173824827,0.7725538270804078,19.858527364968843,173.11783006143048,199.13950526255786,160.0,4.725480557480669,0.162191601660915,4.542394611584049,0.012967155613999568,0.06483577806999785,29.631635558148247,372.25733532398834,283613.9822230576,28805.0,14.113888888888887,ID2,995301.7323815865,0.28551365023083086,0.02899793807919834
1013,2023-05-11,2023-05-11 07:34:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,17,7,7,995301.7323815865,True,,1925.0,1551.5022332387132,14034.574272804335,153.3994555439017,15.599944631583222,3.9167876659613468,0.7636258902701102,20.280358187814677,173.67981373171637,199.81795302957045,160.0,4.933092018460194,0.18424881129804077,4.916311367763359,0.014034574272804336,0.07017287136402169,29.700093386412036,373.4977667612868,292277.19616148924,28770.0,7.101388888888889,ID2,996853.2346148251,0.2936568747470378,0.028905807218036605
1015,2023-05-25,2023-05-25 08:18:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,17,6,6,996853.2346148251,True,,-3480.0,-3822.764235613683,11550.781051198508,131.58724930332124,11.151461805366207,2.9465555536814616,0.7186022275617553,14.816619586609423,146.40386888993066,196.36036672375235,160.0,2.4763678694714306,0.22765777380132654,4.046238602234837,0.011550781051198507,0.05775390525599254,29.540797791937564,342.764235613683,250584.5480384418,26655.0,14.070833333333333,ID2,993030.4703792115,0.2513755679744224,0.026739141805863977
1016,2023-06-01,2023-06-01 07:35:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,17,7,7,993030.4703792115,True,,1452.500000000001,1081.046288192836,13142.800092501144,153.09731985746973,15.569218968556244,3.1541839809364127,0.6222249827851576,19.345627932277818,172.44294778974756,199.0107640174173,160.0,4.507142857722312,0.17794114560436336,4.6039228724031505,0.013142800092501142,0.06571400046250572,29.642900341132467,371.45371180716484,294348.41623392736,29225.0,7.100694444444445,ID2,994111.5166674043,0.29641428436886097,0.029430114051625992
1017,2023-06-08,2023-06-08 07:57:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,17,6,6,994111.5166674043,True,,1485.0,1143.644942293262,8025.211333004894,131.3954413212652,11.135206891632645,3.064991387620169,0.5587831338436997,14.758981413096514,146.15442273436173,195.20063497237624,160.0,2.9262677844595415,0.10029548633608881,2.8112315299516144,0.008025211333004894,0.04012605666502447,29.314688903630937,341.35505770673797,253988.28905389915,26175.0,7.085416666666666,ID2,995255.1616096976,0.25549275387670106,0.02633004402539002
1018,2023-06-15,2023-06-15 07:39:00+00:00,discovery_2021_2023,short_iron_condor,growth,0.75,0.03,53,17,7,7,995255.1616096976,True,,1925.0000000000005,1552.5724173864073,12880.8553626785,153.38013074974373,15.597979398279024,3.742747117586128,0.7516162340207554,20.09234274988591,173.47247349962964,198.95510911396343,160.0,4.572619652868397,0.16693991754267196,4.512163633546279,0.012880855362678502,0.0644042768133925,29.626100777830022,372.4275826135931,298249.58218198526,29155.0,7.097916666666666,ID2,996807.7340270841,0.29967147490057205,0.029293995273378462
