structure,lots,trades,mean_gross,mean_net,median_net,net_win_rate,mean_cost,mean_impact,mean_margin,mean_max_loss,selected_capacity_cap
long_put_butterfly,45,72,10053.906250000005,-345.00029010839575,4735.475809120707,0.5416666666666666,10398.9065401084,5415.7806322641945,2077160.8083443998,183217.96875,False
long_put_butterfly,46,72,10277.326388888894,-457.5106696264586,4788.223543050743,0.5416666666666666,10734.837058515352,5644.147950376983,2123319.9374187198,187289.47916666666,False
long_put_butterfly,47,72,10500.746527777783,-574.5576019163423,4838.66528048448,0.5416666666666666,11075.304129694125,5877.0529267365655,2169479.06649304,191360.98958333334,False
long_put_butterfly,48,72,10724.166666666672,-696.1362014815671,4777.130163524004,0.5416666666666666,11420.30286814824,6114.4906747232935,2215638.1955673597,195432.5,False
long_put_butterfly,49,72,10947.58680555556,-821.8897352773002,4681.942581911578,0.5416666666666666,11769.47654083286,6356.104135911615,2261797.32464168,199504.01041666666,False
long_put_butterfly,50,72,11171.006944444449,-952.1549755613685,4579.028836543292,0.5416666666666666,12123.161920005818,6602.2303959913315,2307956.4537159996,203575.52083333334,False
long_put_butterfly,51,72,11394.427083333338,-1086.9275843638943,4468.398830737966,0.5416666666666666,12481.354667697233,6852.865116069709,2354115.58279032,207647.03125,False
long_put_butterfly,52,72,11617.847222222226,-1226.2033526501737,4350.06217340828,0.5416666666666666,12844.050574872403,7108.00408621661,2400274.7118646395,211718.54166666666,False
long_put_butterfly,53,72,11841.267361111117,-1369.9781940580976,4224.0281933630595,0.5416666666666666,13211.245555169215,7367.6432192005805,2446433.8409389597,215790.05208333334,False
long_put_butterfly,54,72,12064.687500000005,-1518.2481390532807,4090.3059526553843,0.5416666666666666,13582.935639053285,7631.77854464274,2492592.9700132795,219861.5625,False
long_put_butterfly,55,72,12288.107638888894,-1671.0093294667531,3948.9042590569416,0.5277777777777778,13959.116968355647,7900.406203553307,2538752.0990875997,223933.07291666666,False
long_put_butterfly,56,72,12511.527777777785,-1828.2580133836111,3799.8316777307455,0.5277777777777778,14339.785791161394,8173.522443219165,2584911.2281619194,228004.58333333334,False
long_put_butterfly,57,72,12734.947916666673,-1989.9905403541645,3643.0965421672545,0.5277777777777778,14724.938457020837,8451.123612413998,2631070.3572362396,232076.09375,False
long_put_butterfly,58,72,12958.368055555562,-2156.2033569018786,3478.7069644426138,0.5277777777777778,15114.57141245744,8733.206156905264,2677229.4863105593,236147.60416666666,False
long_put_butterfly,59,72,13181.78819444445,-2326.8930023048765,3306.6708448520912,0.5277777777777778,15508.681196749327,9019.76661523481,2723388.6153848795,240219.11458333334,False
long_put_butterfly,60,72,13405.20833333334,-2502.0561046299513,3126.995880966797,0.5277777777777778,15907.264437963291,9310.801614752037,2769547.7444591993,244290.625,False
long_put_butterfly,61,72,13628.628472222228,-2681.6893769999797,2939.6895761572987,0.5277777777777778,16310.317849222209,9606.307867880527,2815706.8735335195,248362.13541666666,False
long_put_butterfly,62,72,13852.048611111117,-2865.7896140773737,2744.759247623877,0.5277777777777778,16717.83822518849,9906.282168600734,2861866.002607839,252433.64583333334,False
long_put_butterfly,63,72,14075.468750000007,-3054.353688747751,2542.2120339694575,0.5277777777777778,17129.822438747757,10210.72138913296,2908025.1316821594,256505.15625,False
long_put_butterfly,64,72,14298.888888888896,-3247.378548989406,2419.929485514567,0.5277777777777778,17546.2674378783,10519.622476806155,2954184.2607564796,260576.66666666666,False
long_put_butterfly,65,72,14522.309027777785,-3444.5848740283263,2387.9447093888734,0.5277777777777778,17966.89390180611,10832.706234629595,3000343.3898308,264648.1770833333,False
long_put_butterfly,66,72,14745.729166666673,-3646.2397751027343,2353.8343283315644,0.5277777777777778,18391.968941769406,11150.23965165002,3046502.5189051195,268719.6875,False
long_put_butterfly,67,72,14969.149305555562,-3852.340456647472,2317.600335411128,0.5138888888888888,18821.489762203033,11472.219931675461,3092661.6479794397,272791.1979166667,False
long_put_butterfly,68,72,15192.56944444445,-4062.8841861881374,2279.2446787001822,0.5138888888888888,19255.45363063259,11798.64434161885,3138820.7770537594,276862.7083333333,False
long_put_butterfly,69,72,15415.98958333334,-4277.868292003278,2238.769262943335,0.5138888888888888,19693.857875336616,12129.510209159693,3184979.9061280796,280934.21875,False
long_put_butterfly,70,72,15639.409722222228,-4497.290160906086,2196.1759511397822,0.5138888888888888,20136.699883128316,12464.814920525248,3231139.0352023994,285005.7291666667,False
long_put_butterfly,71,72,15862.829861111117,-4721.14723613785,2151.466566046126,0.5138888888888888,20583.977097248968,12804.555918383541,3277298.1642767196,289077.2395833333,False
long_put_butterfly,72,72,16086.250000000007,-4949.437015366042,2104.6428916045425,0.5138888888888888,21035.68701536605,13148.730699840964,3323457.2933510393,293148.75,False
long_put_butterfly,73,72,16309.670138888896,-5182.157048780429,2055.706674300991,0.5138888888888888,21491.827187669325,13497.336814537986,3369616.4224253595,297220.2604166667,False
long_put_butterfly,74,72,16533.090277777785,-5419.30493728114,2004.6596244577904,0.5138888888888888,21952.395215058925,13850.371862836808,3415775.551499679,301291.7708333333,False
long_put_butterfly,75,72,16756.51041666667,-5660.87833075306,1951.5034174646207,0.5138888888888888,22417.388747419736,14207.833494095365,3461934.6805739994,305363.28125,False
long_put_butterfly,76,72,16979.930555555562,-5906.717676082674,1896.2396949516424,0.5138888888888888,22886.648231638235,14569.562009811903,3508093.809648319,309434.7916666667,False
long_put_butterfly,77,72,17203.350694444453,-6156.974887074904,1838.8700659081833,0.5138888888888888,23360.325581519355,14935.70946532006,3554252.9387226393,313506.3020833333,False
long_put_butterfly,78,72,17426.77083333334,-6411.647771150706,1779.3961077502345,0.5138888888888888,23838.418604484046,15306.273667563206,3600412.067796959,317577.8125,False
long_put_butterfly,79,72,17650.19097222223,-6670.734178187361,1717.8193673396754,0.5138888888888888,24320.92515040959,15681.25246595028,3646571.1968712793,321649.3229166667,False
