date,signals,lots,gross_pnl_rupees,total_cost_rupees,net_pnl_rupees,turnover_rupees,maximum_margin_rupees,equity_rupees,peak_equity_rupees,drawdown_rupees,drawdown_pct,daily_return
2022-08-22,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-08-23,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-08-24,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-08-25,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-08-26,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-08-29,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-08-30,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-08-31,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-01,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-02,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-05,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-06,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-07,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-08,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-09,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-12,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-13,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-14,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-15,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-16,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-19,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-20,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-21,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-22,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-23,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-26,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-27,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-28,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-29,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-09-30,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-10-03,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-10-04,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-10-05,0,0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,1031177.8893490636,-3778.919568186393,-0.003664663107324606,0.0
2022-10-06,1,8,859.9999999999994,551.3209653108572,308.6790346891422,77898.36473599325,342779.99582660454,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.00030044709384413615
2022-10-07,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-10,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-11,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-12,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-13,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-14,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-17,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-18,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-19,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-20,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-21,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-24,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-25,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-26,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-27,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-28,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-10-31,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-11-01,0,0,0.0,0.0,0.0,0.0,0.0,1027707.6488155663,1031177.8893490636,-3470.240533497301,-0.003365317050861072,0.0
2022-11-02,1,7,-245.00000000000347,675.864681596968,-920.8646815969714,157013.36499320876,327318.7284100634,1026786.7841339693,1031177.8893490636,-4391.105215094285,-0.004258339187107829,-0.0008960375868158899
2022-11-03,1,8,4519.999999999997,473.0956081096822,4046.9043918903153,64506.06753834232,354060.6496066319,1030833.6885258597,1031177.8893490636,-344.2008232038934,-0.00033379383592213596,0.003941328866346572
2022-11-04,0,0,0.0,0.0,0.0,0.0,0.0,1030833.6885258597,1031177.8893490636,-344.2008232038934,-0.00033379383592213596,0.0
2022-11-07,0,0,0.0,0.0,0.0,0.0,0.0,1030833.6885258597,1031177.8893490636,-344.2008232038934,-0.00033379383592213596,0.0
2022-11-08,0,0,0.0,0.0,0.0,0.0,0.0,1030833.6885258597,1031177.8893490636,-344.2008232038934,-0.00033379383592213596,0.0
2022-11-09,0,0,0.0,0.0,0.0,0.0,0.0,1030833.6885258597,1031177.8893490636,-344.2008232038934,-0.00033379383592213596,0.0
2022-11-10,1,7,4830.0,382.968184895777,4447.031815104223,26709.2674725084,305598.97940672975,1035280.7203409639,1035280.7203409639,0.0,0.0,0.004314014825673507
2022-11-11,0,0,0.0,0.0,0.0,0.0,0.0,1035280.7203409639,1035280.7203409639,0.0,0.0,0.0
2022-11-14,0,0,0.0,0.0,0.0,0.0,0.0,1035280.7203409639,1035280.7203409639,0.0,0.0,0.0
2022-11-15,0,0,0.0,0.0,0.0,0.0,0.0,1035280.7203409639,1035280.7203409639,0.0,0.0,0.0
2022-11-16,0,0,0.0,0.0,0.0,0.0,0.0,1035280.7203409639,1035280.7203409639,0.0,0.0,0.0
2022-11-17,1,7,4585.0,380.7206391669586,4204.279360833041,22785.762302299994,314188.6680510025,1039484.999701797,1039484.999701797,0.0,0.0,0.004061004207098984
2022-11-18,0,0,0.0,0.0,0.0,0.0,0.0,1039484.999701797,1039484.999701797,0.0,0.0,0.0
2022-11-21,0,0,0.0,0.0,0.0,0.0,0.0,1039484.999701797,1039484.999701797,0.0,0.0,0.0
2022-11-22,0,0,0.0,0.0,0.0,0.0,0.0,1039484.999701797,1039484.999701797,0.0,0.0,0.0
2022-11-23,0,0,0.0,0.0,0.0,0.0,0.0,1039484.999701797,1039484.999701797,0.0,0.0,0.0
2022-11-24,0,0,0.0,0.0,0.0,0.0,0.0,1039484.999701797,1039484.999701797,0.0,0.0,0.0
2022-11-25,0,0,0.0,0.0,0.0,0.0,0.0,1039484.999701797,1039484.999701797,0.0,0.0,0.0
2022-11-28,0,0,0.0,0.0,0.0,0.0,0.0,1039484.999701797,1039484.999701797,0.0,0.0,0.0
2022-11-29,0,0,0.0,0.0,0.0,0.0,0.0,1039484.999701797,1039484.999701797,0.0,0.0,0.0
2022-11-30,0,0,0.0,0.0,0.0,0.0,0.0,1039484.999701797,1039484.999701797,0.0,0.0,0.0
2022-12-01,0,0,0.0,0.0,0.0,0.0,0.0,1039484.999701797,1039484.999701797,0.0,0.0,0.0
2022-12-02,0,0,0.0,0.0,0.0,0.0,0.0,1039484.999701797,1039484.999701797,0.0,0.0,0.0
2022-12-05,0,0,0.0,0.0,0.0,0.0,0.0,1039484.999701797,1039484.999701797,0.0,0.0,0.0
2022-12-06,0,0,0.0,0.0,0.0,0.0,0.0,1039484.999701797,1039484.999701797,0.0,0.0,0.0
2022-12-07,0,0,0.0,0.0,0.0,0.0,0.0,1039484.999701797,1039484.999701797,0.0,0.0,0.0
2022-12-08,1,7,1925.000000000001,385.53799932813297,1539.4620006718678,33530.33574350082,312700.4571041132,1041024.4617024688,1041024.4617024688,0.0,0.0,0.0014809852966741754
2022-12-09,0,0,0.0,0.0,0.0,0.0,0.0,1041024.4617024688,1041024.4617024688,0.0,0.0,0.0
2022-12-12,0,0,0.0,0.0,0.0,0.0,0.0,1041024.4617024688,1041024.4617024688,0.0,0.0,0.0
2022-12-13,0,0,0.0,0.0,0.0,0.0,0.0,1041024.4617024688,1041024.4617024688,0.0,0.0,0.0
2022-12-14,0,0,0.0,0.0,0.0,0.0,0.0,1041024.4617024688,1041024.4617024688,0.0,0.0,0.0
2022-12-15,1,8,3580.000000000001,424.0844523932967,3155.9155476067044,43617.10498856931,358992.8072722229,1044180.3772500756,1044180.3772500756,0.0,0.0,0.003031547925824496
2022-12-16,0,0,0.0,0.0,0.0,0.0,0.0,1044180.3772500756,1044180.3772500756,0.0,0.0,0.0
2022-12-19,0,0,0.0,0.0,0.0,0.0,0.0,1044180.3772500756,1044180.3772500756,0.0,0.0,0.0
2022-12-20,0,0,0.0,0.0,0.0,0.0,0.0,1044180.3772500756,1044180.3772500756,0.0,0.0,0.0
2022-12-21,0,0,0.0,0.0,0.0,0.0,0.0,1044180.3772500756,1044180.3772500756,0.0,0.0,0.0
2022-12-22,1,8,3560.000000000001,490.2488146442344,3069.7511853557667,76225.35314144478,359636.81273169874,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0029398667627140718
2022-12-23,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2022-12-26,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2022-12-27,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2022-12-28,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2022-12-29,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2022-12-30,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2023-01-02,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2023-01-03,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2023-01-04,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2023-01-05,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2023-01-06,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2023-01-09,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2023-01-10,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2023-01-11,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2023-01-12,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2023-01-13,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2023-01-16,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2023-01-17,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2023-01-18,0,0,0.0,0.0,0.0,0.0,0.0,1047250.1284354313,1047250.1284354313,0.0,0.0,0.0
2023-01-19,1,8,2540.0,452.9042315129281,2087.095768487072,61656.75594720015,356776.71298375493,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0019929295894240973
2023-01-20,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-01-23,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-01-24,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-01-25,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-01-26,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-01-27,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-01-30,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-01-31,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-01,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-02,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-03,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-06,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-07,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-08,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-09,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-10,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-13,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-14,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-15,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-16,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-17,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-20,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-21,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-22,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-23,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-24,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-27,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-02-28,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-01,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-02,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-03,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-06,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-07,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-08,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-09,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-10,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-13,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-14,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-15,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-16,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-17,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-20,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-21,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-22,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-23,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-24,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-27,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-28,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-29,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-30,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-03-31,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-04-03,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-04-04,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-04-05,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-04-06,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-04-07,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-04-10,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-04-11,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-04-12,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-04-13,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-04-14,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-04-17,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-04-18,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-04-19,0,0,0.0,0.0,0.0,0.0,0.0,1049337.2242039184,1049337.2242039184,0.0,0.0,0.0
2023-04-20,1,8,4459.999999999999,421.6583098810301,4038.341690118969,40579.49798628838,345522.2653977801,1053375.5658940373,1053375.5658940373,0.0,0.0,0.0038484689163511554
2023-04-21,0,0,0.0,0.0,0.0,0.0,0.0,1053375.5658940373,1053375.5658940373,0.0,0.0,0.0
2023-04-24,0,0,0.0,0.0,0.0,0.0,0.0,1053375.5658940373,1053375.5658940373,0.0,0.0,0.0
2023-04-25,0,0,0.0,0.0,0.0,0.0,0.0,1053375.5658940373,1053375.5658940373,0.0,0.0,0.0
2023-04-26,0,0,0.0,0.0,0.0,0.0,0.0,1053375.5658940373,1053375.5658940373,0.0,0.0,0.0
2023-04-27,0,0,0.0,0.0,0.0,0.0,0.0,1053375.5658940373,1053375.5658940373,0.0,0.0,0.0
2023-04-28,0,0,0.0,0.0,0.0,0.0,0.0,1053375.5658940373,1053375.5658940373,0.0,0.0,0.0
2023-05-01,0,0,0.0,0.0,0.0,0.0,0.0,1053375.5658940373,1053375.5658940373,0.0,0.0,0.0
2023-05-02,0,0,0.0,0.0,0.0,0.0,0.0,1053375.5658940373,1053375.5658940373,0.0,0.0,0.0
2023-05-03,0,0,0.0,0.0,0.0,0.0,0.0,1053375.5658940373,1053375.5658940373,0.0,0.0,0.0
2023-05-04,0,0,0.0,0.0,0.0,0.0,0.0,1053375.5658940373,1053375.5658940373,0.0,0.0,0.0
2023-05-05,0,0,0.0,0.0,0.0,0.0,0.0,1053375.5658940373,1053375.5658940373,0.0,0.0,0.0
2023-05-08,0,0,0.0,0.0,0.0,0.0,0.0,1053375.5658940373,1053375.5658940373,0.0,0.0,0.0
2023-05-09,0,0,0.0,0.0,0.0,0.0,0.0,1053375.5658940373,1053375.5658940373,0.0,0.0,0.0
2023-05-10,0,0,0.0,0.0,0.0,0.0,0.0,1053375.5658940373,1053375.5658940373,0.0,0.0,0.0
2023-05-11,1,8,3060.0,427.0167358721213,2632.9832641278786,43616.586487382745,354955.0813274163,1056008.5491581652,1056008.5491581652,0.0,0.0,0.0024995674376528942
2023-05-12,0,0,0.0,0.0,0.0,0.0,0.0,1056008.5491581652,1056008.5491581652,0.0,0.0,0.0
2023-05-15,0,0,0.0,0.0,0.0,0.0,0.0,1056008.5491581652,1056008.5491581652,0.0,0.0,0.0
2023-05-16,0,0,0.0,0.0,0.0,0.0,0.0,1056008.5491581652,1056008.5491581652,0.0,0.0,0.0
2023-05-17,0,0,0.0,0.0,0.0,0.0,0.0,1056008.5491581652,1056008.5491581652,0.0,0.0,0.0
2023-05-18,0,0,0.0,0.0,0.0,0.0,0.0,1056008.5491581652,1056008.5491581652,0.0,0.0,0.0
2023-05-19,0,0,0.0,0.0,0.0,0.0,0.0,1056008.5491581652,1056008.5491581652,0.0,0.0,0.0
2023-05-22,0,0,0.0,0.0,0.0,0.0,0.0,1056008.5491581652,1056008.5491581652,0.0,0.0,0.0
2023-05-23,0,0,0.0,0.0,0.0,0.0,0.0,1056008.5491581652,1056008.5491581652,0.0,0.0,0.0
2023-05-24,0,0,0.0,0.0,0.0,0.0,0.0,1056008.5491581652,1056008.5491581652,0.0,0.0,0.0
2023-05-25,1,7,-7577.499999999998,404.2298121453295,-7981.729812145328,40352.36207002541,310667.63937818207,1048026.8193460199,1056008.5491581652,-7981.72981214535,-0.007558395070293988,-0.007558395070293988
2023-05-26,0,0,0.0,0.0,0.0,0.0,0.0,1048026.8193460199,1056008.5491581652,-7981.72981214535,-0.007558395070293988,0.0
2023-05-29,0,0,0.0,0.0,0.0,0.0,0.0,1048026.8193460199,1056008.5491581652,-7981.72981214535,-0.007558395070293988,0.0
2023-05-30,0,0,0.0,0.0,0.0,0.0,0.0,1048026.8193460199,1056008.5491581652,-7981.72981214535,-0.007558395070293988,0.0
2023-05-31,0,0,0.0,0.0,0.0,0.0,0.0,1048026.8193460199,1056008.5491581652,-7981.72981214535,-0.007558395070293988,0.0
2023-06-01,1,7,1959.999999999999,389.5255590326442,1570.474440967355,36330.27063976378,312345.41623392736,1049597.2937869872,1056008.5491581652,-6411.255371178035,-0.006071215404732322,0.0014985059656653643
2023-06-02,0,0,0.0,0.0,0.0,0.0,0.0,1049597.2937869872,1056008.5491581652,-6411.255371178035,-0.006071215404732322,0.0
2023-06-05,0,0,0.0,0.0,0.0,0.0,0.0,1049597.2937869872,1056008.5491581652,-6411.255371178035,-0.006071215404732322,0.0
2023-06-06,0,0,0.0,0.0,0.0,0.0,0.0,1049597.2937869872,1056008.5491581652,-6411.255371178035,-0.006071215404732322,0.0
2023-06-07,0,0,0.0,0.0,0.0,0.0,0.0,1049597.2937869872,1056008.5491581652,-6411.255371178035,-0.006071215404732322,0.0
2023-06-08,1,7,3150.0,385.8632404101959,2764.136759589804,30345.298473518174,314523.1705628823,1052361.430546577,1056008.5491581652,-3647.118611588143,-0.0034536828461242397,0.002633521233288194
