trade_id,trade_date,entry_ts,exit_ts,split,structure,span_time_slot,entry_dte,confidence_score,quality_switch_pass,skip_reason,lots,lot_size,margin_cap_lots,risk_cap_lots,binding_constraint,equity_before,margin_rupees,margin_utilization,max_loss_rupees,q95_cost_reserve_rupees,cash_risk_reserved_rupees,cash_risk_utilization,gross_pnl_rupees,base_slippage_rupees,ladder_impact_rupees,volume_impact_rupees,oi_impact_rupees,impact_rupees,slippage_rupees,brokerage_rupees,stt_rupees,stamp_duty_rupees,exchange_charges_rupees,sebi_charges_rupees,ipft_rupees,gst_rupees,charges_rupees,total_cost_rupees,net_pnl_rupees,turnover_rupees,position_net_return_on_margin,equity_after,drawdown_after_rupees,drawdown_after_pct,executed,profile,config_id
969,2022-07-28,2022-07-28 06:19:00+00:00,2022-07-28 12:49:00+05:30,discovery_2021_2023,short_iron_fly,ID1,14.153472222222222,0.5277777777777778,True,,8,50.0,8,8,margin_and_cash_risk,1026680.9651120685,334431.1736446539,0.3257401130526938,36060.0,2114.463589658114,38174.46358965812,0.03718240123940658,2399.999999999999,199.46132449444383,23.664902906120457,5.386514711050135,1.436039599863489,30.48745721703408,229.9487817114779,160.0,14.270350799498265,0.7911195114212404,19.235446598490505,0.05491135197970454,0.2745567598985228,32.32168464786638,226.94806966915462,456.8968513806325,1943.1031486193665,54911.35197970454,0.005810173517747448,1028624.0682606878,-2553.821088375873,-0.0024766057483912585,True,max_margin_efficiency_dd_1.5%,5628
971,2022-08-10,2022-08-10 08:11:00+00:00,2022-08-10 14:41:00+05:30,discovery_2021_2023,short_iron_fly,ID2,8.075694444444444,0.5694444444444444,True,,7,50.0,7,17,margin,1028624.0682606878,318951.7261956677,0.3100760871121622,14857.499999999987,1844.176952565028,16701.676952565016,0.016236910517567486,-454.999999999999,415.2250586431434,42.22627715015018,13.839349806831223,2.7742046211867324,58.83983157816814,474.06489022131154,160.0,38.958932287589285,2.3654078839619967,54.91470735241463,0.15676479404057847,0.7838239702028924,38.853953300998455,296.03358958920785,770.0984798105194,-1225.0984798105185,156764.79404057848,-0.0038410153612366904,1027398.9697808772,-3778.919568186393,-0.003664663107324606,True,max_margin_efficiency_dd_1.5%,5628
975,2022-08-25,2022-08-25 07:04:00+00:00,,discovery_2021_2023,,,,0.2916666666666667,False,confidence_score_at_or_below_0.40,0,,8,0,quality_switch,1027398.9697808772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027398.9697808772,-3778.919568186393,-0.003664663107324606,False,max_margin_efficiency_dd_1.5%,5628
985,2022-10-06,2022-10-06 05:00:00+00:00,2022-10-06 11:30:00+05:30,discovery_2021_2023,short_iron_fly,BOD,7.208333333333333,0.4305555555555556,True,,8,50.0,8,10,margin,1027398.9697808772,342779.99582660454,0.3336386407898699,29500.0,2114.463589658114,31614.463589658113,0.030771360026184198,859.9999999999994,269.9398441058944,32.026761165106116,5.234960629616449,1.7957260393953263,39.05744783411789,308.99729194001225,160.0,19.612341861013306,1.1602104304189986,27.287797167018432,0.07789836473599324,0.3894918236799662,33.79593372397819,242.32367337084492,551.3209653108572,308.6790346891422,77898.36473599325,0.0009005164783457424,1027707.6488155664,-3470.2405334971845,-0.003365317050860961,True,max_margin_efficiency_dd_1.5%,5628
989,2022-11-02,2022-11-02 08:25:00+00:00,2022-11-02 14:55:00+05:30,discovery_2021_2023,short_iron_fly,ID2,8.065972222222221,0.6944444444444444,True,,7,50.0,7,17,margin,1027707.6488155664,327318.7284100634,0.318494008278812,14367.499999999993,1844.176952565028,16211.67695256502,0.015774599878913994,-245.00000000000347,328.22359102346246,33.37867027357245,14.575592322219965,3.4113076098469053,51.36557020563932,379.5891612291018,160.0,39.09719395799491,2.3645693123165676,55.00178175712102,0.15701336499320873,0.7850668249660437,38.86989515047445,296.2755203678662,675.864681596968,-920.8646815969714,157013.36499320876,-0.002813357750929902,1026786.7841339692,-4391.1052150944015,-0.00425833918710794,True,max_margin_efficiency_dd_1.5%,5628
990,2022-11-03,2022-11-03 05:34:00+00:00,2022-11-03 12:04:00+05:30,discovery_2021_2023,short_iron_fly,ID1,7.184722222222222,0.4722222222222222,True,,8,50.0,8,9,margin,1026786.7841339692,354060.6496066319,0.3448239255487301,30920.0,2114.463589658114,33034.46358965812,0.03217266145231956,4519.999999999997,207.23456960675347,24.587152326224988,5.75335235994527,1.4998645303057745,31.84036921647603,239.0749388232295,160.0,17.19674814987977,0.9033771371574832,22.59647545868131,0.06450606753834232,0.3225303376917116,32.93703213550405,234.0206692864527,473.0956081096822,4046.9043918903153,64506.06753834232,0.011429975051976272,1030833.6885258596,-344.2008232040098,-0.000333793835922247,True,max_margin_efficiency_dd_1.5%,5628
991,2022-11-10,2022-11-10 08:11:00+00:00,2022-11-10 14:41:00+05:30,discovery_2021_2023,short_iron_fly,ID2,7.075694444444444,0.8888888888888888,True,,7,50.0,8,7,cash_risk,1030833.6885258596,305598.97940672975,0.2964580832081173,37450.0,1844.176952565028,39294.17695256503,0.03811883273698354,4830.0,153.64017163668376,15.624424234239028,4.6117967050665625,0.8892441426859818,21.12546508199157,174.76563671867535,160.0,7.842325523818959,0.33073849274611455,9.356256395619692,0.0267092674725084,0.133546337362542,30.512972160081855,208.20254817710168,382.968184895777,4447.031815104223,26709.2674725084,0.014551854275617691,1035280.7203409638,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
992,2022-11-17,2022-11-17 08:21:00+00:00,2022-11-17 14:51:00+05:30,discovery_2021_2023,short_iron_fly,ID2,14.06875,0.875,True,,7,50.0,8,7,cash_risk,1035280.7203409638,314188.6680510025,0.303481617959162,39392.5,1844.176952565028,41236.67695256503,0.03983139658872809,4585.0,153.48271477548647,15.608411672083372,5.281683656557017,0.8934054255665067,21.783500754206894,175.2662155296934,160.0,6.798874021692575,0.27564042776744535,7.9818525344956885,0.02278576230229999,0.1139288115115,30.261342079495705,205.45442363726522,380.7206391669586,4204.279360833041,22785.762302299994,0.013381384462123749,1039484.9997017968,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
995,2022-12-08,2022-12-08 07:49:00+00:00,2022-12-08 14:19:00+05:30,discovery_2021_2023,short_iron_fly,ID2,7.090972222222222,0.7361111111111112,True,,7,50.0,8,7,cash_risk,1039484.9997017968,312700.4571041132,0.300822481511344,36277.5,1844.176952565028,38121.67695256503,0.03667361911283109,1925.000000000001,153.5838175762534,15.61869331283933,3.2821383366835004,0.8588786814041881,19.759710330927017,173.34352790718043,160.0,8.820498053898412,0.4766801890711199,11.745676610948337,0.03353033574350082,0.1676516787175041,30.950434552573682,212.19447142095254,385.53799932813297,1539.4620006718678,33530.33574350082,0.0049231204038800176,1041024.4617024688,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
996,2022-12-15,2022-12-15 07:28:00+00:00,2022-12-15 13:58:00+05:30,discovery_2021_2023,short_iron_fly,ID2,7.105555555555555,0.8194444444444444,True,,8,50.0,8,8,margin_and_cash_risk,1041024.4617024688,358992.8072722229,0.3448456981357901,38980.0,2114.463589658114,41094.46358965812,0.03947502205899477,3580.000000000001,177.713089373682,21.084603823996172,4.59939485971366,1.1974973227341494,26.88149600644398,204.594585380126,160.0,11.748127600797298,0.6036254936092417,15.27907187749583,0.043617104988569314,0.21808552494284658,31.597339411336904,219.48986701317068,424.0844523932967,3155.9155476067044,43617.10498856931,0.008791027239756326,1044180.3772500752,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
997,2022-12-22,2022-12-22 06:21:00+00:00,2022-12-22 12:51:00+05:30,discovery_2021_2023,short_iron_fly,ID1,14.152083333333334,0.4583333333333333,True,,8,50.0,8,10,margin,1044180.3772500752,359636.81273169874,0.3444201984324091,29640.000000000004,2114.463589658114,31754.463589658117,0.030410898616277198,3560.000000000001,216.7874382269493,25.72054351845161,4.3212017535663545,1.5939618792780024,31.635707151295964,248.4231453782452,160.0,19.884232499016637,1.0937066443023455,26.70174120544811,0.07622535314144478,0.3811267657072239,33.688636798373416,241.82566926598918,490.2488146442344,3069.7511853557667,76225.35314144478,0.00853569789488126,1047250.1284354312,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
1001,2023-01-19,2023-01-19 05:28:00+00:00,2023-01-19 11:58:00+05:30,discovery_2021_2023,short_iron_fly,BOD,14.188888888888888,0.6111111111111112,True,,8,50.0,8,9,margin,1047250.1284354312,356776.71298375493,0.3406795600175973,32660.000000000004,2114.463589658114,34774.46358965812,0.03320549947471518,2540.0,193.06395170128872,22.90589257472917,4.180982989946577,1.1468723504602778,28.233747915136025,221.29769961642472,160.0,15.993864561895935,0.8900708047022488,21.598361608304213,0.061656755947200145,0.30828377973600074,32.75429438591773,231.60653189650333,452.9042315129281,2087.095768487072,61656.75594720015,0.005849865455154029,1049337.224203918,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
1002,2023-01-25,2023-01-25 08:19:00+00:00,,discovery_2021_2023,,,,0.3055555555555556,False,confidence_score_at_or_below_0.40,0,,8,0,quality_switch,1049337.224203918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049337.224203918,0.0,0.0,False,max_margin_efficiency_dd_1.5%,5628
1003,2023-01-31,2023-01-31 06:15:00+00:00,,discovery_2021_2023,,,,0.1388888888888889,False,confidence_score_at_or_below_0.40,0,,7,0,quality_switch,1049337.224203918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049337.224203918,0.0,0.0,False,max_margin_efficiency_dd_1.5%,5628
1004,2023-02-02,2023-02-02 06:50:00+00:00,,discovery_2021_2023,,,,0.2083333333333333,False,confidence_score_at_or_below_0.40,0,,8,0,quality_switch,1049337.224203918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049337.224203918,0.0,0.0,False,max_margin_efficiency_dd_1.5%,5628
1006,2023-02-16,2023-02-16 07:12:00+00:00,,discovery_2021_2023,,,,0.3333333333333333,False,confidence_score_at_or_below_0.40,0,,8,0,quality_switch,1049337.224203918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049337.224203918,0.0,0.0,False,max_margin_efficiency_dd_1.5%,5628
1007,2023-02-23,2023-02-23 07:03:00+00:00,,discovery_2021_2023,,,,0.3611111111111111,False,confidence_score_at_or_below_0.40,0,,8,0,quality_switch,1049337.224203918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049337.224203918,0.0,0.0,False,max_margin_efficiency_dd_1.5%,5628
1011,2023-03-29,2023-03-29 06:50:00+00:00,,discovery_2021_2023,,,,0.0555555555555555,False,confidence_score_at_or_below_0.40,0,,8,0,quality_switch,1049337.224203918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049337.224203918,0.0,0.0,False,max_margin_efficiency_dd_1.5%,5628
1012,2023-04-20,2023-04-20 07:16:00+00:00,2023-04-20 13:46:00+05:30,discovery_2021_2023,short_iron_fly,ID2,14.113888888888887,0.6666666666666666,True,,8,50.0,8,8,margin_and_cash_risk,1049337.224203918,345522.2653977801,0.3292766685751678,39140.0,2114.463589658114,41254.46358965812,0.03931478140495388,4459.999999999999,175.16307758625905,20.782060052607008,4.337315273340681,0.9580897833986675,26.077465109346356,201.24054269560537,160.0,14.011955451122741,0.5448110779347598,14.214998144596816,0.04057949798628837,0.2028974899314419,31.402525523852617,220.41776718542465,421.6583098810301,4038.341690118969,40579.49798628838,0.011687645325750154,1053375.565894037,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
1013,2023-05-11,2023-05-11 07:34:00+00:00,2023-05-11 14:04:00+05:30,discovery_2021_2023,short_iron_fly,ID2,7.101388888888889,0.6527777777777778,True,,8,50.0,8,8,margin_and_cash_risk,1053375.565894037,354955.0813274163,0.3369691616362426,38660.0,2114.463589658114,40774.46358965812,0.03870838180592445,3060.0,177.88838241364385,21.105401303313684,4.795810168701843,0.9553756170348143,26.85658708905034,204.74496950269423,160.0,14.522450474337516,0.6114199718532817,15.278890246530175,0.043616586487382744,0.21808293243691376,31.5973061577818,222.27176636942704,427.0167358721213,2632.9832641278786,43616.586487382745,0.007417792849397674,1056008.549158165,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
1015,2023-05-25,2023-05-25 08:18:00+00:00,2023-05-25 14:48:00+05:30,discovery_2021_2023,short_iron_fly,ID2,14.070833333333333,0.8611111111111112,True,,7,50.0,8,7,cash_risk,1056008.549158165,310667.63937818207,0.2941904586149818,36925.0,1844.176952565028,38769.17695256503,0.03671293853015799,-7577.499999999998,165.87331430900727,16.86847264159396,3.8636447510191,0.9535819277815775,21.68569932039464,187.55901362940193,160.0,10.183532205123754,0.7217613162548222,14.135432433129903,0.04035236207002541,0.20176181035012708,31.387958388999007,216.6707985159276,404.2298121453295,-7981.729812145328,40352.36207002541,-0.02569218290041791,1048026.8193460196,-7981.72981214535,-0.007558395070293988,True,max_margin_efficiency_dd_1.5%,5628
1016,2023-06-01,2023-06-01 07:35:00+00:00,2023-06-01 14:05:00+05:30,discovery_2021_2023,short_iron_fly,ID2,7.100694444444445,0.6111111111111112,True,,7,50.0,8,7,cash_risk,1048026.8193460196,312345.41623392736,0.2980318923792755,34877.5,1844.176952565028,36721.67695256503,0.035038871405485374,1959.999999999999,153.3583406451713,15.59576345544115,3.3321152710740116,0.7350688535237326,19.662947580038892,173.02128822521018,160.0,11.911640422355804,0.5181493789198348,12.726493805109252,0.036330270639763775,0.18165135319881892,31.13000557721061,216.50427080743407,389.5255590326442,1570.474440967355,36330.27063976378,0.005028005404731686,1049597.293786987,-6411.255371178035,-0.006071215404732322,True,max_margin_efficiency_dd_1.5%,5628
1017,2023-06-08,2023-06-08 07:57:00+00:00,2023-06-08 14:27:00+05:30,discovery_2021_2023,short_iron_fly,ID2,7.085416666666666,0.9166666666666666,True,,7,50.0,8,7,cash_risk,1049597.293786987,314523.1705628823,0.2996608055534049,36837.5,1844.176952565028,38681.67695256503,0.03685382687392425,3150.0,153.32442516698526,15.592314423761213,3.8381879168932302,0.7265181641512529,20.157020504805693,173.48144567179094,160.0,10.413067821201997,0.4105316987878496,10.62995805527342,0.03034529847351818,0.15172649236759095,30.74616537230061,212.38179473840498,385.8632404101959,2764.136759589804,30345.298473518174,0.008788340632084442,1052361.4305465769,-3647.118611588143,-0.0034536828461242397,True,max_margin_efficiency_dd_1.5%,5628
1018,2023-06-15,2023-06-15 07:39:00+00:00,2023-06-15 14:09:00+05:30,discovery_2021_2023,short_iron_fly,ID2,7.097916666666666,0.9861111111111112,True,,8,50.0,8,8,margin_and_cash_risk,1052361.4305465769,362092.6653508403,0.3440763361716669,38920.0,2114.463589658114,41034.46358965812,0.038992747547147925,3159.999999999998,175.25822693981462,20.793348958961055,4.624029736427023,0.9192502363122621,26.33662893170034,201.59485587151494,160.0,14.224857356025197,0.594040998765355,14.909166779821799,0.042561138395152145,0.21280569197576077,31.529616049834683,221.5130480148179,423.1079038863329,2736.892096113665,42561.13839515216,0.007558540556080649,1055098.3226426905,-910.2265154744964,-0.0008619499493637273,True,max_margin_efficiency_dd_1.5%,5628
1019,2023-06-22,2023-06-22 06:54:00+00:00,2023-06-22 13:24:00+05:30,discovery_2021_2023,short_iron_fly,ID1,14.129166666666666,0.5833333333333334,True,,8,50.0,8,8,margin_and_cash_risk,1055098.3226426905,366692.60195573285,0.3475435360728115,37860.0,2114.463589658114,39974.46358965812,0.037886955871121675,3160.0000000000014,175.06236196441625,20.77011074154091,3.8888055963440538,0.894562035457249,25.553478373342212,200.61584033775844,160.0,15.349666090061502,0.6480024475330848,16.169689429185656,0.04615954732853457,0.23079773664267283,31.760396408368237,224.2047116591197,424.8205519968781,2735.179448003123,46159.547328534565,0.007459052714494944,1057833.5020906937,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
1020,2023-07-13,2023-07-13 06:45:00+00:00,2023-07-13 13:15:00+05:30,discovery_2021_2023,short_iron_fly,ID1,7.135416666666667,0.8333333333333334,True,,7,50.0,7,8,margin,1057833.5020906937,327368.8239071281,0.3094710304221968,31727.5,1844.176952565028,33571.67695256503,0.03173625800866983,1032.500000000001,153.2466792295156,15.584408057238875,3.93987744723682,0.6824435139615164,20.206729018437212,173.4534082479528,160.0,14.787919918990635,0.684048758358989,16.275742691300998,0.04646229714901798,0.23231148574508992,31.77981296535512,223.80629811689985,397.2597063648527,635.240293635148,46462.297149017984,0.0019404422389816829,1058468.7423843287,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
1022,2023-07-27,2023-07-27 05:56:00+00:00,2023-07-27 12:26:00+05:30,discovery_2021_2023,short_iron_fly,ID1,14.169444444444444,0.7222222222222222,True,,7,50.0,7,10,margin,1058468.7423843287,334816.0524631737,0.3163211524876588,26827.500000000004,1844.176952565028,28671.67695256503,0.027087882527337192,892.4999999999999,153.1573647579245,15.575325229619445,2.4913021684231484,0.7192832044243174,18.78591060246691,171.94327536039143,160.0,20.771234458213577,0.9754025522550634,23.031311957637836,0.06574739354164384,0.3287369677082192,33.016643337399785,238.18907666675614,410.1323520271476,482.3676479728523,65747.39354164383,0.0014406945079967687,1058951.1100323016,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
1024,2023-08-10,2023-08-10 08:25:00+00:00,2023-08-10 14:55:00+05:30,discovery_2021_2023,short_iron_fly,ID2,7.065972222222222,0.9444444444444444,True,,7,50.0,7,8,margin,1058951.1100323016,326773.1792433869,0.3085819318263136,34352.5,1844.176952565028,36196.67695256503,0.03418163181439123,1574.999999999999,153.5073274598622,15.61091465693514,1.8828893913378828,0.8203102976463491,18.31411434591937,171.82144180578155,160.0,11.922694428013688,0.5301939757988305,12.873330097090788,0.03674944361144958,0.18374721805724792,31.156888816576704,216.70360397914868,388.5250457849303,1186.474954215069,36749.44361144958,0.003630882304852075,1060137.5849865167,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
1025,2023-08-17,2023-08-17 05:36:00+00:00,,discovery_2021_2023,,,,0.3194444444444444,False,confidence_score_at_or_below_0.40,0,,8,0,quality_switch,1060137.5849865167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060137.5849865167,0.0,0.0,False,max_margin_efficiency_dd_1.5%,5628
1029,2023-12-21,2023-12-21 07:14:00+00:00,2023-12-21 13:44:00+05:30,discovery_2021_2023,short_iron_fly,ID2,14.115277777777775,0.7083333333333334,True,,7,50.0,7,9,margin,1060137.5849865167,358609.020963383,0.3382664911063822,28805.0,1844.176952565028,30649.176952565027,0.028910565370583324,5477.5,168.16123773143525,17.10114282014596,1.396603869319987,0.7273116445032981,19.225058333969244,187.3862960654045,160.0,18.698622511702983,0.7388304694437051,19.107281060230285,0.054545478333514946,0.27272739166757476,32.298219707441646,231.17022661881973,418.5565226842242,5058.943477315775,54545.47833351495,0.014107128325230658,1065196.5284638326,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
1030,2023-12-28,2023-12-28 07:00:00+00:00,2023-12-28 13:30:00+05:30,discovery_2021_2023,short_iron_fly,ID2,14.125,0.9305555555555556,True,,7,50.0,7,9,margin,1065196.5284638326,366034.66865605896,0.3436311130152986,31167.500000000007,1844.176952565028,33011.67695256504,0.030991160851953442,6055.0,170.2858325705145,17.317203312255714,2.134703381661729,0.7405805624492827,20.192487256366725,190.4783198268812,160.0,16.560357124891585,0.6189614915896026,16.509155978153828,0.04712862111947995,0.23564310559739976,31.822546986876727,225.7937933082286,416.27211313510986,5638.72788686489,47128.621119479954,0.015404901146572178,1070835.2563506975,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
1031,2024-01-11,2024-01-11 08:45:00+00:00,2024-01-11 15:15:00+05:30,validation_2024,short_iron_fly,ID3,7.052083333333333,1.0,True,,7,50.0,7,7,margin_and_cash_risk,1070835.2563506975,356259.9229403439,0.3326934940062051,38202.5,1844.176952565028,40046.67695256503,0.037397607816014776,-1697.4999999999995,156.23645424604058,15.888452974173617,2.0060721545691087,0.7082210860737158,18.60274621481644,174.839200460857,160.0,9.543786305386512,0.5134916222934067,11.344971858089044,0.03238644549839864,0.16193222749199324,30.8770722955943,212.47364075435365,387.3128412152107,-2084.81284121521,32386.44549839864,-0.005851943221703088,1068750.4435094823,-2084.812841215171,-0.0019469034371543126,True,max_margin_efficiency_dd_1.5%,5628
1032,2024-01-25,2024-01-25 05:19:00+00:00,,validation_2024,,,,0.2222222222222222,False,confidence_score_at_or_below_0.40,0,,7,0,quality_switch,1068750.4435094823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,-2084.812841215171,-0.0019469034371543126,False,max_margin_efficiency_dd_1.5%,5628
1034,2024-01-30,2024-01-30 05:16:00+00:00,,validation_2024,,,,0.3194444444444444,False,confidence_score_at_or_below_0.40,0,,6,0,quality_switch,1068750.4435094823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,-2084.812841215171,-0.0019469034371543126,False,max_margin_efficiency_dd_1.5%,5628
1035,2024-01-31,2024-01-31 05:49:00+00:00,,validation_2024,,,,0.0972222222222222,False,confidence_score_at_or_below_0.40,0,,6,0,quality_switch,1068750.4435094823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,-2084.812841215171,-0.0019469034371543126,False,max_margin_efficiency_dd_1.5%,5628
1036,2024-02-15,2024-02-15 08:12:00+00:00,2024-02-15 14:42:00+05:30,validation_2024,short_iron_fly,ID2,7.075,0.9305555555555556,True,,7,50.0,7,9,margin,1068750.4435094823,362475.8547535316,0.3391585537623364,29260.0,1844.176952565028,31104.176952565027,0.029103311387106864,2712.5000000000014,178.22447402874462,18.124522782584204,1.5581406697226319,0.9885332676714679,20.671196719978305,198.89567074872298,160.0,16.47805346978595,0.7155384366721873,17.590723220954533,0.05021616677406376,0.2510808338703189,32.02056363988781,227.10617576794488,426.0018465166678,2286.4981534833337,50216.16677406376,0.006308001273734652,1071036.9416629656,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
1038,2024-02-29,2024-02-29 07:01:00+00:00,,validation_2024,,,,0.2638888888888889,False,confidence_score_at_or_below_0.40,0,,7,0,quality_switch,1071036.9416629656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071036.9416629656,0.0,0.0,False,max_margin_efficiency_dd_1.5%,5628
1039,2024-03-07,2024-03-07 08:28:00+00:00,2024-03-07 14:58:00+05:30,validation_2024,short_iron_fly,ID2,7.063888888888889,0.9722222222222222,True,,7,50.0,7,7,margin_and_cash_risk,1071036.9416629656,369992.5578272836,0.3454526575458805,38867.5,1844.176952565028,40711.67695256503,0.0380114591466409,7665.0,153.09251655853907,15.568730497478551,1.7284125762634797,0.6338355234523791,17.93097859719441,171.0234951557335,160.0,9.276070353870063,0.22043208184043495,7.772963854227237,0.02218944862753993,0.11094724313769966,30.223098098278644,207.6257010799816,378.6491962357151,7286.350803764285,22189.44862753993,0.01969323611953738,1078323.29246673,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
1043,2024-04-10,2024-04-10 07:55:00+00:00,2024-04-10 14:25:00+05:30,validation_2024,short_iron_fly,ID2,8.086805555555555,1.0,True,,7,50.0,7,8,margin,1078323.29246673,372070.8248473152,0.3450457088765843,34720.0,1844.176952565028,36564.17695256503,0.03390836236962132,6562.5,153.39078398811554,15.59906277845243,2.555222297129911,0.7738040085554909,18.92808908413783,172.31887307225335,160.0,12.40374147060821,0.40367415678136176,11.66561759013019,0.033301791579018525,0.16650895789509265,30.935777101128775,215.60862106812266,387.927494140376,6174.572505859624,33301.79157901853,0.016595153646872075,1084497.8649725895,0.0,0.0,True,max_margin_efficiency_dd_1.5%,5628
1048,2024-05-16,2024-05-16 05:39:00+00:00,2024-05-16 12:09:00+05:30,validation_2024,short_iron_fly,ID1,7.18125,0.6527777777777778,True,,14,25.0,14,26,margin,1084497.8649725895,376291.9544265986,0.3469734395799012,18777.499999999996,3892.301513820332,22669.801513820326,0.02090350036271699,-3394.999999999996,347.3693463379276,76.53900851513659,2.9030106445229893,1.9157167256012475,81.35773588526082,428.7270822231884,160.0,35.56978583614185,1.8220615326015044,41.21175872778434,0.1176470417578771,0.5882352087893854,36.34517537609969,275.6546637231746,704.381745946363,-4099.381745946359,117647.04175787709,-0.010894151994807012,1080398.4832266432,-4099.381745946361,-0.00377998138894442,True,max_margin_efficiency_dd_1.5%,5628
1050,2024-06-03,2024-06-03 05:20:00+00:00,,validation_2024,,,,0.1111111111111111,False,confidence_score_at_or_below_0.40,0,,9,0,quality_switch,1080398.4832266432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080398.4832266432,-4099.381745946361,-0.00377998138894442,False,max_margin_efficiency_dd_1.5%,5628
1052,2024-06-10,2024-06-10 07:59:00+00:00,2024-06-10 14:29:00+05:30,validation_2024,short_iron_fly,ID2,10.084027777777775,0.6527777777777778,True,,11,25.0,11,47,margin,1080398.4832266432,360032.712338774,0.3332406680760281,5692.500000000013,2970.314445157533,8662.814445157546,0.008018166055996104,-412.5000000000039,639.7863059643854,108.43835694311616,33.956765631719314,6.664700998608581,149.05982357344408,788.8461295378295,160.0,99.94608996694319,4.833452702299408,112.45640055852175,0.32102883402375604,1.6051441701187803,49.38886324127957,428.55097947318643,1217.3971090110158,-1629.8971090110197,321028.8340237561,-0.004527080604490634,1078768.5861176322,-5729.278854957316,-0.005282886246255614,True,max_margin_efficiency_dd_1.5%,5628
